,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
76195,2021,November,Thursday,Afternoon,Rural,Street,Clear,180.64384467488185,3,116,18-25,Male,0.0818228308240902,0,Moderate,2,1,Severe,17,1,14.481242589129993,2966.164829157006,Icy,Drunk Driving,0,5335.980857773995,4502.1806230103575,South America,3683.140743649981
76212,2001,December,Sunday,Evening,Rural,Street,Foggy,276.3649763632179,1,105,18-25,Female,0.0001052430438924,0,Moderate,0,1,Moderate,7,0,39.85620873473662,5084.2447233755975,Dry,Weather,3,8188.097242558307,41743.85597947228,North America,1160.4775682824468
76213,2004,February,Friday,Afternoon,Rural,Highway,Foggy,200.063266423392,3,71,61+,Male,0.0229453557164406,0,Good,0,1,Minor,7,3,5.109550099688917,5943.136567621644,Snow-covered,Speeding,3,42329.43145119605,50978.11133952397,Australia,2665.7211575635656
76214,2010,April,Friday,Afternoon,Urban,Street,Windy,360.84984924621546,1,93,<18,Male,0.1233889559315914,1,Good,2,1,Minor,14,4,47.60106331853429,1045.528660437852,Dry,Weather,6,28131.41069622276,51874.955447436,Australia,309.6819002428813
76218,2010,February,Friday,Evening,Rural,Main Road,Foggy,489.6255847427227,2,103,41-60,Male,0.2148381012043416,1,Moderate,0,1,Minor,4,1,27.367322712769067,5402.291312818593,Dry,Speeding,3,9430.252227506817,72506.57213796716,North America,3730.714490885697
76219,2013,January,Saturday,Morning,Urban,Highway,Snowy,270.76343128070573,3,83,18-25,Female,0.1395567466615681,1,Good,0,2,Moderate,9,4,59.57643437307707,2189.513781793205,Icy,Drunk Driving,3,43344.43132128478,96076.75066322708,Australia,1219.0356013690534
76222,2014,September,Monday,Afternoon,Rural,Street,Foggy,66.45287747259435,3,86,26-40,Male,0.0522116592984828,0,Good,0,0,Moderate,10,3,36.768126794198665,5833.183085589148,Icy,Weather,2,33484.44832141955,28833.12391311826,Australia,2717.557080911984
76231,2002,July,Tuesday,Morning,Urban,Street,Rainy,63.50209683196272,3,80,41-60,Male,0.0009924236548906,0,Poor,0,1,Minor,11,4,54.74167722554623,7092.872915364756,Dry,Mechanical Failure,3,20310.13521546144,84820.94877719982,Australia,2135.884305272637
76234,2010,March,Sunday,Afternoon,Urban,Main Road,Windy,301.79750120660503,2,86,26-40,Male,0.0320973345959455,1,Good,0,1,Moderate,11,1,8.721491890887553,5013.649138720707,Dry,Speeding,5,18935.07707736665,54306.250048666494,Europe,1158.096904960535
76235,2019,September,Friday,Afternoon,Urban,Main Road,Foggy,66.21905713887782,1,107,18-25,Female,0.0959360402177156,0,Good,1,1,Severe,4,0,30.297441697670514,9724.88448533525,Snow-covered,Weather,9,25880.292038433352,93529.69996152305,South America,431.7825583977805
76255,2022,March,Tuesday,Afternoon,Urban,Highway,Snowy,347.8491298898876,1,45,26-40,Male,0.2257396557274233,1,Poor,2,2,Moderate,16,0,38.35664054803623,8684.210796872705,Dry,Distracted Driving,6,46462.28212772627,85493.97248064901,South America,3660.45023597239
76267,2014,February,Monday,Afternoon,Urban,Street,Windy,396.4204711114606,1,78,18-25,Male,0.1732470588541207,0,Poor,2,1,Moderate,16,1,23.51934241440628,5236.954811128501,Icy,Weather,7,41903.76332590461,31208.310099750543,Asia,1172.406504804654
76268,2018,March,Tuesday,Night,Urban,Main Road,Snowy,401.91336467227177,2,83,26-40,Male,0.0505051707623807,1,Good,0,1,Severe,18,1,38.30947281348996,976.2568941876516,Dry,Mechanical Failure,5,8743.70448344715,13077.422503360856,Australia,3126.665070123376
76276,2012,September,Friday,Afternoon,Rural,Highway,Clear,189.7922811495934,2,71,61+,Female,0.0495600264059902,1,Good,2,2,Moderate,3,3,47.72700993555098,5253.564940817065,Icy,Drunk Driving,2,8683.315986307767,90729.28034041164,South America,4157.468060924666
76277,2001,March,Monday,Morning,Rural,Main Road,Rainy,153.74358084841376,2,54,<18,Female,0.2184493161908736,1,Poor,0,2,Severe,11,0,12.257992706760358,4081.409165880241,Snow-covered,Speeding,3,37755.10593898441,12131.14131156223,North America,3799.1970571365214
76281,2012,July,Monday,Evening,Rural,Highway,Windy,315.1690264822891,1,36,41-60,Female,0.1004315283114538,0,Good,1,2,Severe,7,3,27.28584069606483,6927.457572857048,Wet,Distracted Driving,4,11280.329776202305,36195.21213791051,South America,3143.2371607036484
76283,2004,August,Monday,Morning,Rural,Main Road,Windy,211.42253024706392,4,98,41-60,Female,0.1248012477392053,1,Good,0,2,Moderate,8,1,32.12446400594335,7799.538663202228,Dry,Drunk Driving,3,27353.802675307383,43386.037233948366,Europe,3441.624265356033
76292,2009,November,Tuesday,Afternoon,Rural,Main Road,Foggy,288.6265790018604,4,112,61+,Female,0.2129197176304282,1,Poor,1,2,Minor,0,1,30.57812641922609,6596.977641582105,Icy,Speeding,7,11109.34577622738,43738.325972431165,Australia,2272.656370165512
76298,2009,October,Tuesday,Evening,Urban,Highway,Rainy,309.5708985998735,1,83,61+,Male,0.0465506550464067,0,Poor,1,1,Severe,3,1,42.70783563135584,3298.238429629164,Dry,Drunk Driving,6,9402.373651807278,72848.75926689648,South America,2647.745307920511
76302,2003,December,Thursday,Night,Urban,Highway,Foggy,477.8550794694964,2,68,26-40,Female,0.2264553085429125,0,Good,0,1,Severe,16,3,31.147783790955685,1777.831747502081,Dry,Weather,6,16572.75098403316,40082.86129506933,Australia,2074.3640041504163
76304,2016,April,Thursday,Afternoon,Rural,Highway,Clear,240.04373249983132,2,77,61+,Female,0.2093152570105627,1,Good,1,0,Moderate,8,1,43.6515890976309,8401.739493904393,Snow-covered,Weather,7,40491.82325918556,60250.93787721265,Asia,1669.3560238800762
76316,2022,March,Tuesday,Night,Rural,Street,Windy,297.1603642391977,4,85,61+,Male,0.1754754952791859,0,Poor,1,1,Moderate,0,1,26.96484110723212,3206.91912423394,Wet,Drunk Driving,0,6714.754138605812,31642.21922299534,Europe,4983.296586906053
76370,2020,February,Thursday,Night,Urban,Highway,Foggy,402.3214016302082,3,89,41-60,Female,0.0486990653283009,0,Moderate,2,1,Minor,18,4,48.62842938925136,372.84058812664153,Dry,Speeding,3,31136.445030577597,64768.09451227986,South America,4160.307109250883
76371,2024,September,Saturday,Evening,Urban,Main Road,Snowy,300.5808850486187,4,35,41-60,Male,0.1574547279682697,0,Good,1,0,Minor,10,4,55.49403769831845,259.5309372702691,Dry,Speeding,4,11310.643156406888,57281.68975780561,Asia,111.646615987635
76401,2010,July,Thursday,Morning,Rural,Main Road,Foggy,183.3467717188925,4,88,41-60,Female,0.0112869765361021,1,Good,2,2,Moderate,14,3,57.57156079419233,4291.955522594272,Icy,Drunk Driving,4,38635.67448869623,13681.687768288031,South America,1053.8389366278989
76430,2011,January,Friday,Afternoon,Rural,Street,Clear,239.9467908439144,3,109,41-60,Male,0.132250841936951,1,Good,2,1,Minor,17,0,29.952191748763678,2816.6974924890915,Wet,Weather,5,47094.91454515437,10995.328100505683,Europe,764.4666475743534
76436,2019,February,Monday,Evening,Urban,Street,Snowy,168.4245362231503,3,51,18-25,Female,0.1834195066009193,1,Good,1,1,Moderate,3,3,14.1375937472126,8984.799262002576,Wet,Mechanical Failure,4,15012.893529459889,73226.37467685211,South America,3587.7129250068733
76437,2003,April,Saturday,Morning,Rural,Main Road,Clear,332.6121569236508,4,84,26-40,Female,0.2102554641473828,0,Poor,1,0,Minor,11,3,26.855440331121656,9363.472483498614,Wet,Speeding,6,25314.63226027293,19577.34970375351,Australia,4246.748080192624
76451,2023,December,Saturday,Night,Urban,Main Road,Snowy,453.9968796733641,3,115,61+,Male,0.0473490458452462,0,Poor,1,2,Minor,18,1,42.44241130293969,1071.3607187205666,Snow-covered,Mechanical Failure,6,35529.09316316529,27514.321313288383,North America,4610.685824292408
76455,2013,January,Sunday,Evening,Urban,Main Road,Clear,67.66296266466829,1,57,61+,Female,0.0512926634220622,1,Poor,2,1,Severe,13,4,14.325223818710628,3331.4727947598585,Wet,Mechanical Failure,3,42920.938981428175,61493.806075592256,Europe,2845.8823069866016
76459,2018,July,Monday,Evening,Urban,Street,Foggy,216.9762154356915,1,71,<18,Female,0.1784653941486764,1,Good,1,2,Moderate,9,4,42.292557301688845,5390.769013099998,Dry,Distracted Driving,0,24598.496718395032,23699.823421758403,Australia,1238.820373599085
76463,2017,August,Tuesday,Morning,Rural,Highway,Snowy,402.4280802886874,1,109,<18,Male,0.038837310339034,0,Moderate,2,2,Minor,13,4,59.65134477830234,3401.4371783450724,Snow-covered,Mechanical Failure,0,10172.877435585167,25375.257030768506,Europe,1530.8092343385329
76491,2008,May,Wednesday,Night,Urban,Street,Foggy,379.5985856837119,1,45,61+,Female,0.197347249508919,1,Good,0,0,Severe,7,3,46.05660152374273,3510.668221370749,Snow-covered,Mechanical Failure,5,46403.74032820609,32752.96948022194,Asia,2080.5746706208797
76495,2006,February,Wednesday,Night,Urban,Street,Foggy,62.11499839001194,1,35,61+,Female,0.2313323383891918,0,Good,1,1,Severe,1,0,26.8272616730242,2687.1936352733114,Snow-covered,Mechanical Failure,0,46497.9863726185,9494.14430434694,Europe,4093.505992678392
76505,2018,April,Sunday,Afternoon,Rural,Highway,Rainy,309.45155568351663,1,30,18-25,Male,0.1125955241257803,0,Good,1,2,Severe,16,0,18.787745827984853,3287.799897192312,Wet,Drunk Driving,3,32942.3656133184,13778.998756703304,South America,3640.231660551312
76511,2006,June,Saturday,Morning,Urban,Highway,Snowy,81.01567740286235,3,111,61+,Male,0.0336870681730566,1,Good,0,2,Severe,14,0,41.8503123548777,8181.124226048052,Snow-covered,Drunk Driving,8,18306.02849693623,94983.55852196498,South America,2281.069514875129
76515,2023,January,Wednesday,Afternoon,Urban,Highway,Rainy,241.5727429456584,4,48,41-60,Male,0.0809613481016839,0,Good,2,1,Moderate,10,1,23.75499598004436,3241.068327267717,Dry,Distracted Driving,0,2896.419340587717,3657.109358142533,South America,1625.7651543393265
76527,2012,January,Tuesday,Afternoon,Urban,Highway,Snowy,152.2215555673246,4,113,18-25,Male,0.2179088753289756,0,Good,1,2,Minor,17,0,58.10571954441128,1611.7096499146803,Dry,Drunk Driving,6,23790.47965872273,28545.667531074912,South America,3736.593079551721
76577,2011,March,Tuesday,Morning,Urban,Highway,Snowy,404.68271336057256,2,92,26-40,Male,0.1997980828631961,0,Good,2,0,Moderate,3,3,54.3373168059346,6884.508262164896,Snow-covered,Speeding,7,30346.16290201148,65031.64590398551,Europe,207.4196010480444
76595,2013,July,Friday,Evening,Urban,Main Road,Rainy,371.67853569162753,2,64,<18,Female,0.102296717698699,1,Moderate,1,2,Severe,6,0,11.540089182046234,9240.094992679407,Icy,Mechanical Failure,8,35434.114088530645,5200.5210513079455,North America,716.6055585298203
76602,2007,January,Tuesday,Evening,Rural,Street,Rainy,107.06221238668071,2,104,26-40,Male,0.1297293600145402,1,Moderate,0,2,Severe,16,4,5.66751265504673,1065.2911100436463,Dry,Weather,8,40167.42558901961,4934.055913178584,South America,1048.757428199096
76609,2017,March,Monday,Afternoon,Rural,Highway,Windy,380.5893875422866,1,119,18-25,Male,0.1469256344218928,1,Poor,2,0,Severe,17,0,5.220104054893876,6411.551725444077,Dry,Distracted Driving,9,37700.41814585192,74264.87101354175,Australia,4998.064208039007
76623,2011,March,Thursday,Night,Urban,Highway,Windy,148.28487858825164,3,85,41-60,Male,0.1619710155031963,0,Poor,1,0,Severe,13,2,35.70505462184299,3950.5260729736815,Snow-covered,Weather,2,22645.425621305443,29511.615198815434,North America,2919.077961473476
76625,2003,October,Thursday,Night,Urban,Main Road,Foggy,343.1016006266883,1,61,<18,Male,0.1991975099026151,0,Good,0,1,Minor,19,2,38.18385933996117,4790.994469783792,Snow-covered,Distracted Driving,0,21106.66079926288,56377.5322563824,South America,879.7808051978999
76631,2015,April,Tuesday,Night,Rural,Highway,Snowy,269.43339490438746,4,70,<18,Female,0.0298598930105253,0,Good,2,0,Severe,8,0,37.23096707512473,2806.2994261770123,Dry,Drunk Driving,8,13384.301303500371,87466.16395129882,South America,145.3261764814539
76633,2005,June,Tuesday,Afternoon,Rural,Highway,Clear,83.45687013214433,3,64,61+,Male,0.1185197849141025,0,Good,0,2,Moderate,9,3,9.801686755349593,6881.652790301273,Wet,Mechanical Failure,9,13333.993674692709,6724.271261584697,Asia,730.6666526246239
76636,2004,September,Monday,Afternoon,Urban,Highway,Clear,141.17450132594058,4,56,18-25,Female,0.1066999826460355,1,Moderate,0,1,Minor,11,0,7.517560166635979,9006.667670661049,Dry,Mechanical Failure,5,8854.105295692263,68680.69943858404,Asia,4259.539845327665
76649,2011,May,Sunday,Night,Rural,Highway,Foggy,218.2164179063906,4,82,41-60,Male,0.2014741317987628,0,Poor,1,0,Minor,8,2,25.90422785359584,9059.506363340626,Snow-covered,Weather,2,5336.8634451683365,80422.20726799368,North America,1264.93914575053
76654,2023,April,Tuesday,Afternoon,Urban,Street,Windy,106.4254731022244,2,56,18-25,Female,0.1881754709842604,0,Good,1,0,Minor,14,4,25.505966548716835,5174.6152930936205,Wet,Speeding,5,46023.44464949864,42830.8821647621,Europe,1458.4708507289824
76661,2018,March,Wednesday,Night,Urban,Street,Windy,160.20647259339253,4,77,41-60,Male,0.1667519852833966,0,Good,0,0,Severe,0,4,35.94991570511965,5209.57109882526,Wet,Weather,5,33873.035535393865,8907.667277345205,South America,2828.984833902001
76671,2015,December,Monday,Afternoon,Urban,Main Road,Windy,100.44119065984027,2,75,61+,Female,0.148806554300537,0,Poor,2,1,Minor,13,2,9.082964690081102,3275.48285937262,Icy,Drunk Driving,6,30548.5521497566,15917.436849668278,Australia,2177.700918969168
76682,2006,May,Monday,Night,Urban,Main Road,Windy,481.7161083089652,2,75,<18,Female,0.0819570236086342,0,Moderate,1,2,Minor,4,1,48.43056741366011,2700.4652664177947,Dry,Drunk Driving,7,12847.684424529069,35618.171821218144,South America,2659.5902103848
76691,2015,August,Tuesday,Afternoon,Rural,Street,Windy,234.206044953178,2,107,61+,Male,0.0499670621999932,1,Poor,0,2,Minor,5,1,31.09442028430665,1935.586918369084,Dry,Mechanical Failure,1,29731.018166382462,64474.01400638722,South America,1808.679362835088
76698,2023,January,Friday,Night,Rural,Highway,Clear,117.7961785025482,3,106,41-60,Male,0.2454782617690349,1,Good,2,1,Severe,17,4,48.37480709312538,5323.9980019722425,Wet,Speeding,0,10545.428370916094,47990.72297273221,Europe,1767.7580578947084
76710,2022,July,Sunday,Morning,Urban,Main Road,Windy,473.4646412583484,1,61,41-60,Female,0.0818114753041047,0,Good,2,0,Minor,9,4,37.46485948365183,5180.061832557978,Dry,Weather,0,10695.926715729223,95711.47961693468,Asia,2208.3165339824936
76718,2019,May,Thursday,Morning,Rural,Main Road,Foggy,121.78255216853702,3,109,41-60,Male,0.1555703532915268,1,Moderate,1,1,Severe,9,2,16.47533324002484,7640.814546978235,Wet,Weather,6,1499.0042537641673,49141.55069540628,South America,4414.546670034665
76725,2000,June,Friday,Afternoon,Urban,Main Road,Clear,415.9810805805779,1,63,41-60,Male,0.0471254498756762,0,Moderate,0,0,Severe,3,2,37.12492729475173,4680.495582466355,Dry,Weather,0,38133.00665547295,78214.45986724952,Asia,489.9915162442198
76738,2001,September,Wednesday,Night,Rural,Highway,Foggy,67.80347275923323,4,54,41-60,Male,0.0918790683076347,1,Poor,2,2,Moderate,8,3,23.70292112469477,7465.483952269597,Dry,Drunk Driving,3,40652.37484903341,14749.587499123269,Asia,4126.444812528921
76740,2009,August,Monday,Night,Rural,Street,Clear,342.81220111964456,4,33,61+,Male,0.0394433647066017,0,Poor,2,0,Severe,16,1,39.48551051149391,457.82864375839927,Icy,Speeding,0,3380.8838156336824,63031.52176548337,Australia,2961.3946235954245
76750,2012,June,Friday,Morning,Rural,Main Road,Foggy,67.99803667677102,1,100,26-40,Female,0.2494411081977921,0,Good,0,1,Moderate,3,4,53.214086935579694,5770.241082462721,Wet,Speeding,4,40193.29073120657,21791.13347301894,Australia,2391.179521132054
76755,2002,December,Monday,Night,Rural,Highway,Foggy,140.7815068542278,4,53,18-25,Female,0.0774350832726971,1,Poor,0,1,Moderate,1,2,5.954955910066583,4672.84388162267,Wet,Speeding,7,2541.7935306147,34400.802094987215,Europe,2874.8051387540863
76759,2018,January,Wednesday,Morning,Rural,Street,Snowy,158.20399435276815,3,44,26-40,Male,0.050801793562462,1,Moderate,0,0,Moderate,12,0,40.40349641358013,3822.8484525621457,Wet,Weather,9,9912.416767839297,77742.23198104583,Asia,3664.5851372780025
76765,2004,May,Sunday,Afternoon,Urban,Street,Rainy,458.6274127448903,4,46,18-25,Male,0.2064789946798748,1,Poor,2,0,Severe,3,1,34.076930236380555,3412.1621383825614,Snow-covered,Mechanical Failure,9,40573.06056454676,1786.2233885107548,North America,3526.392434455274
76768,2011,October,Wednesday,Morning,Urban,Main Road,Windy,207.04621110177507,1,82,26-40,Male,0.1931448355135339,0,Good,1,2,Moderate,12,3,56.227977639580345,7948.651099971896,Snow-covered,Distracted Driving,3,22998.33853155827,33884.19645435931,Australia,458.2165986116171
76786,2000,November,Sunday,Night,Urban,Main Road,Windy,481.6312502997629,4,92,41-60,Female,0.0931453943189597,1,Good,0,2,Minor,10,3,18.10060799261136,4719.8605597695605,Wet,Speeding,6,39588.42747122834,34548.85380488086,South America,4404.172604381872
76795,2018,July,Thursday,Evening,Rural,Highway,Clear,69.38772610840945,1,46,<18,Female,0.2412465133108469,1,Poor,2,2,Moderate,13,0,13.340674475936396,6232.58578686879,Wet,Speeding,7,37902.250819026696,85684.83581457828,Australia,55.69873638161134
76796,2006,January,Wednesday,Night,Rural,Street,Snowy,299.5463868424216,4,52,18-25,Male,0.1599439526235848,1,Poor,0,2,Severe,19,2,21.438212995722846,4069.3333755442286,Wet,Distracted Driving,6,28675.07498560384,30496.093891123484,Asia,152.29033838644503
76803,2013,November,Wednesday,Night,Urban,Main Road,Snowy,314.5697798492288,4,81,26-40,Female,0.1849768605648522,1,Good,1,1,Minor,3,4,47.355450409752486,5342.594326750972,Wet,Weather,7,49000.09006512667,37223.33307557658,North America,3403.2880814426185
76808,2010,June,Wednesday,Evening,Urban,Main Road,Windy,199.8819359190892,1,92,61+,Male,0.0800325630771296,1,Poor,1,1,Moderate,16,1,30.99298122356622,6301.598530574919,Dry,Speeding,9,43263.959165409775,43626.56938871263,North America,1935.9670250197744
76838,2005,February,Sunday,Evening,Rural,Street,Foggy,448.965986782446,1,39,41-60,Male,0.211371824720955,0,Poor,0,0,Minor,2,0,50.15302028330589,8351.774718428043,Dry,Distracted Driving,1,47131.75967744877,72545.22726163198,Australia,1773.1462072877148
76846,2015,February,Thursday,Morning,Rural,Street,Clear,110.7631641159816,1,95,26-40,Female,0.0091702968710229,1,Moderate,2,0,Minor,11,3,59.76378884403617,6477.748213248719,Wet,Weather,4,5805.131510436063,20186.44112650598,Asia,2953.769620988542
76847,2017,December,Saturday,Night,Rural,Street,Clear,391.5408381844136,1,109,61+,Female,0.053495425980791,1,Moderate,2,2,Severe,7,2,54.36514826003615,5114.263162094739,Icy,Distracted Driving,2,36749.06399250838,55403.42727307662,Asia,3632.7376504206
76881,2003,July,Friday,Morning,Urban,Highway,Windy,457.8871289995849,1,94,<18,Female,0.0111012439482897,0,Poor,0,2,Severe,19,0,40.11938613939879,9906.118143519514,Icy,Distracted Driving,6,39894.88129126297,27066.496562895725,Asia,2642.383356904599
76882,2009,March,Thursday,Afternoon,Urban,Street,Foggy,80.78495686834884,2,44,61+,Female,0.2432997113419811,0,Poor,0,2,Minor,9,3,16.495002563709974,5703.847634491498,Snow-covered,Weather,2,10219.020085426384,93722.13368071216,Europe,4995.599120253458
76893,2011,November,Monday,Evening,Urban,Highway,Foggy,63.41055813255764,1,36,41-60,Male,0.1503738381835531,1,Good,2,0,Minor,0,0,6.184757499142394,9901.2553687763,Dry,Speeding,0,26312.54382366811,22170.2986944263,North America,3280.061913700872
76922,2020,September,Sunday,Night,Rural,Highway,Windy,132.98055314993516,1,99,<18,Female,0.1216879478465068,0,Good,0,1,Moderate,17,1,34.26168415363783,7169.820394783516,Wet,Distracted Driving,8,22594.955334343907,20527.488777249226,North America,689.7010473033355
76946,2010,April,Friday,Evening,Urban,Main Road,Snowy,65.45898853021404,3,96,18-25,Female,0.1194937384107232,1,Moderate,1,2,Moderate,19,2,25.93812794401489,4734.015896546677,Icy,Drunk Driving,1,38191.24444984057,81565.47320310763,North America,4430.757324654509
76970,2019,July,Saturday,Night,Rural,Main Road,Snowy,203.4376694665744,2,53,61+,Female,0.0459679365286117,1,Moderate,1,0,Severe,12,2,39.155928359751925,4640.595336999468,Wet,Mechanical Failure,5,18598.15698971278,16640.357104912844,Europe,1787.362424324721
76973,2000,April,Friday,Night,Urban,Street,Snowy,295.3379613537344,2,114,18-25,Male,0.0746401712465679,0,Poor,1,2,Moderate,9,1,52.82750329608336,5639.318308277646,Dry,Weather,6,40174.75683834868,11429.70011985057,North America,2500.619889849966
76987,2004,May,Wednesday,Evening,Rural,Highway,Rainy,321.594814088045,3,37,61+,Female,0.0111482092417626,1,Good,0,2,Moderate,0,3,5.299229642956708,7831.737460872584,Snow-covered,Drunk Driving,7,34247.4201331715,36763.906654414684,Australia,3232.81511391966
76992,2008,September,Sunday,Night,Urban,Highway,Foggy,342.75360256392247,3,65,26-40,Female,0.058502921327035,1,Moderate,1,1,Moderate,6,0,27.10873187666036,1561.3111182612697,Dry,Distracted Driving,7,14076.549204048357,5577.955085692129,Asia,462.7690193057712
77000,2013,March,Thursday,Morning,Rural,Street,Clear,486.3283105410218,1,109,41-60,Male,0.0032489152014855,1,Moderate,1,2,Minor,13,3,14.014899790180325,3972.109576924253,Icy,Speeding,7,7369.077618972047,70914.35506758171,South America,2895.5455805538727
77001,2016,January,Tuesday,Night,Urban,Main Road,Foggy,302.78013543851284,4,30,61+,Female,0.012344399080753,1,Moderate,1,0,Minor,11,0,11.722917852018902,9478.016496262746,Dry,Drunk Driving,3,8406.912473543653,94194.52943097714,Australia,3012.5650082458446
77005,2017,October,Wednesday,Morning,Rural,Main Road,Windy,377.40103556762494,4,109,<18,Female,0.0213052265341561,1,Moderate,1,1,Severe,3,2,13.616000024331068,4909.891027571616,Dry,Mechanical Failure,3,42085.86786433599,97905.40903685086,Australia,134.52476096413932
77008,2019,January,Thursday,Night,Rural,Main Road,Rainy,203.99949053753448,1,46,41-60,Female,0.0601049298894516,0,Good,0,1,Moderate,18,2,55.42713347991428,3493.158677691924,Wet,Distracted Driving,0,43065.1022729242,67107.52973963795,Europe,4291.944454438512
77018,2013,February,Friday,Night,Urban,Street,Snowy,324.7224171514096,1,99,26-40,Male,0.0850067081542347,0,Moderate,0,1,Moderate,8,0,22.81077170949624,651.2090490074353,Snow-covered,Mechanical Failure,7,24812.60019009244,92142.03827042058,Europe,736.7949908750826
77049,2006,September,Saturday,Morning,Rural,Highway,Windy,495.2442015353028,2,32,18-25,Male,0.0929060148120863,1,Good,1,1,Severe,18,0,31.090302405743344,4469.626558144516,Wet,Distracted Driving,1,16915.52334313968,98877.3218835416,Australia,4478.7300123147525
77051,2011,August,Wednesday,Afternoon,Urban,Street,Snowy,423.9496699525984,4,52,61+,Female,0.0657651035783705,1,Good,0,2,Severe,7,2,9.077697104259515,4371.906894827958,Dry,Drunk Driving,3,9541.708884162425,44295.606081817416,Australia,334.7885724491623
77065,2007,November,Tuesday,Morning,Urban,Main Road,Snowy,434.7473525735314,1,90,61+,Female,0.1838909332908356,0,Moderate,2,2,Severe,5,2,39.47794247524551,3411.1685680998726,Snow-covered,Mechanical Failure,2,44746.67203266955,59856.560846842185,Australia,2227.3084028271214
77070,2023,December,Saturday,Evening,Urban,Highway,Snowy,489.63343558726166,3,81,26-40,Female,0.099175639261728,0,Moderate,0,1,Minor,14,1,32.49965815439465,8835.023084675966,Snow-covered,Mechanical Failure,3,26953.58884111987,71682.28409530385,Australia,294.1391290094995
77071,2020,February,Sunday,Evening,Urban,Main Road,Rainy,120.57605357142928,2,79,26-40,Male,0.1691665561199243,0,Poor,2,1,Moderate,5,2,13.244258957233058,9021.72966902544,Icy,Speeding,8,1242.7561203427704,26688.655005131677,North America,3023.7991805821066
77077,2022,November,Wednesday,Morning,Urban,Highway,Foggy,374.7990204698579,4,53,26-40,Male,0.0703482001555911,1,Moderate,0,2,Severe,19,3,38.56419431821759,7812.152698197,Icy,Speeding,0,44237.78474337427,54314.03027900776,Australia,1189.624450490039
77087,2013,June,Monday,Evening,Rural,Street,Rainy,283.6936455337651,3,90,<18,Female,0.0168812339759155,1,Poor,0,2,Moderate,4,4,46.40664273551301,7242.203162857752,Dry,Drunk Driving,5,7589.986537509239,61814.234319527495,Asia,3649.519149965633
77092,2020,November,Tuesday,Morning,Urban,Highway,Clear,134.73773260671618,1,95,26-40,Male,0.2377233865091275,0,Poor,2,0,Severe,18,2,5.293391166246617,1527.4433487105289,Dry,Mechanical Failure,3,39862.52419492574,51762.7549853154,South America,560.3867436072909
77105,2002,March,Friday,Evening,Urban,Main Road,Rainy,193.3412180396696,2,86,18-25,Male,0.1755236954046748,0,Moderate,1,2,Severe,8,3,47.08189705405975,716.4224119399353,Snow-covered,Mechanical Failure,1,15893.785072412413,53859.10551915754,Asia,2544.5067623698087
77119,2011,September,Saturday,Morning,Rural,Highway,Windy,118.42446249505682,3,71,<18,Male,0.0957644666793209,0,Good,0,0,Severe,18,2,54.77934475692111,1401.4486242703738,Snow-covered,Mechanical Failure,3,6600.817590803244,97361.58120466364,Europe,22.76416367117916
77121,2000,May,Tuesday,Evening,Rural,Street,Rainy,253.6401990826677,2,95,61+,Female,0.2488305473487523,0,Poor,2,2,Minor,12,1,20.221036431295865,5433.751587456602,Snow-covered,Drunk Driving,3,26624.9203193956,95887.08180682478,South America,1872.6705374143949
77129,2020,August,Friday,Night,Rural,Street,Foggy,438.5423889121384,4,115,41-60,Male,0.0719162303444652,1,Poor,1,1,Moderate,10,2,36.42368082825571,1372.1898677156817,Icy,Distracted Driving,3,9499.644799715532,93627.09350335058,South America,2588.1709263577427
77145,2006,March,Saturday,Afternoon,Rural,Highway,Snowy,324.151457381734,2,108,61+,Male,0.0563837814958795,1,Moderate,1,0,Moderate,17,1,35.03879820523083,7137.515893106215,Dry,Distracted Driving,5,24141.18998269944,5814.821182266746,Australia,1310.523353256957
77147,2008,March,Friday,Morning,Urban,Highway,Snowy,420.0584492766687,3,75,18-25,Male,0.0088799838894044,0,Poor,2,0,Moderate,11,1,46.41766313626053,1403.2585343534158,Icy,Distracted Driving,7,13256.56575742219,3819.370862469136,South America,4427.111022414544
77164,2004,July,Monday,Night,Urban,Highway,Foggy,131.27390931882815,4,59,41-60,Male,0.1522440909469554,1,Moderate,0,1,Moderate,2,0,48.91634224951417,451.00935439644735,Snow-covered,Drunk Driving,0,40435.6714764761,35686.43299677994,Asia,3817.0015622704527
77170,2008,November,Thursday,Afternoon,Rural,Highway,Clear,117.1626247541062,1,91,18-25,Female,0.0486445651838036,0,Good,0,1,Minor,6,4,29.85959563681233,7297.545684521842,Snow-covered,Drunk Driving,9,3131.620478481213,10896.596477192952,Australia,2947.0850410356798
77178,2007,March,Wednesday,Evening,Rural,Highway,Rainy,268.0352480910277,4,33,61+,Male,0.2413879900860168,1,Poor,1,0,Severe,17,2,37.39428635033082,4379.722984903459,Dry,Drunk Driving,8,29294.167730321715,78400.81727367593,Asia,2552.764998963476
