,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
82643,2005,March,Thursday,Night,Rural,Street,Foggy,143.43426194734195,3,92,61+,Male,0.1931164936053029,1,Poor,1,2,Minor,18,4,48.28782003693699,3176.7987279937597,Icy,Drunk Driving,1,33669.109223917374,57103.644884073845,Europe,4464.953001212773
82645,2022,June,Friday,Morning,Rural,Highway,Windy,109.66154371157272,2,101,61+,Female,0.0771493582455573,1,Good,1,1,Severe,18,4,12.906742560660042,3722.727623021458,Wet,Weather,7,5601.43590573818,68645.87572683548,Asia,2545.7699374604445
82652,2013,March,Wednesday,Night,Rural,Highway,Rainy,427.6249543927862,4,103,18-25,Female,0.1483758500142895,0,Good,2,0,Severe,10,2,43.41970829731856,1545.270164998199,Icy,Mechanical Failure,2,45462.80662298152,34121.48641090885,South America,663.5274307147203
82658,2020,October,Sunday,Morning,Urban,Street,Rainy,403.6083250195901,3,80,26-40,Female,0.1244301944165023,1,Good,2,2,Minor,11,1,10.848192041707144,7552.507224130431,Icy,Speeding,8,41721.84854004553,3238.9282893662057,Asia,508.0855032201824
82671,2003,April,Sunday,Afternoon,Rural,Street,Foggy,312.60182699604775,2,97,26-40,Male,0.0987905153702892,0,Poor,2,1,Severe,5,2,55.87705680379852,3405.796262897203,Dry,Distracted Driving,9,21926.95158995146,36734.56790864557,South America,4048.9987586283296
82676,2001,November,Friday,Evening,Rural,Highway,Windy,436.73355146598726,1,119,18-25,Male,0.0012587629595538,0,Poor,2,1,Minor,5,2,28.026392832773965,689.5188824555576,Icy,Distracted Driving,7,19967.561998515303,55059.60994983857,Europe,3778.34844507365
82682,2021,June,Thursday,Night,Urban,Main Road,Foggy,82.75709207258532,1,100,41-60,Male,0.0080549418740868,1,Good,1,0,Severe,16,4,53.39007790285137,2843.9460394431744,Icy,Distracted Driving,5,27295.70436203533,83664.6110220495,Australia,2579.091145421189
82722,2002,July,Sunday,Morning,Rural,Street,Snowy,394.28386289112046,4,77,<18,Female,0.0991220056298711,1,Moderate,1,2,Moderate,15,0,10.971449161241908,2621.9477555329263,Dry,Weather,8,20161.07317196874,31852.851634140403,South America,2914.7403752294126
82730,2020,November,Saturday,Night,Rural,Main Road,Foggy,485.1503619764022,2,40,18-25,Male,0.0176590651242646,1,Good,0,2,Severe,12,2,14.048311285472606,5353.557727629753,Wet,Drunk Driving,9,9907.88050729897,42214.29169633042,Europe,1289.8801327793274
82753,2010,September,Monday,Morning,Urban,Street,Snowy,399.7100496607402,4,113,61+,Male,0.2287289964505616,1,Poor,0,2,Moderate,14,2,44.72023720615832,7574.031561606908,Snow-covered,Mechanical Failure,6,37500.02350870674,24671.676322460524,South America,4708.828220732916
82764,2020,June,Sunday,Evening,Urban,Street,Clear,425.50212192005137,1,96,41-60,Female,0.0165599169065618,1,Poor,1,0,Minor,14,3,48.03970645845689,9987.98923822573,Icy,Weather,1,34427.838830161214,80095.26982271318,Asia,3132.1197362248104
82766,2012,May,Saturday,Night,Urban,Street,Windy,340.84246921266924,1,94,41-60,Female,0.0744228274836754,0,Good,1,2,Severe,14,2,39.629131287209056,952.3740853557636,Dry,Mechanical Failure,7,25058.02595961956,95813.05948860118,Australia,21.06723267057567
82774,2023,September,Thursday,Morning,Rural,Main Road,Clear,332.03043159848335,4,77,26-40,Female,0.2030219162219579,1,Moderate,0,0,Moderate,3,3,45.07081251128447,3222.220639870261,Wet,Speeding,7,45023.10761202592,77885.91729657676,North America,2076.988517492024
82782,2019,May,Friday,Morning,Rural,Main Road,Snowy,144.1789937888787,2,68,18-25,Male,0.2465445408725277,0,Good,0,2,Severe,10,0,19.682036626152502,3283.3182518621206,Dry,Distracted Driving,9,25179.24598288507,34586.67161264011,Europe,1988.6541621183649
82795,2006,January,Monday,Afternoon,Rural,Main Road,Clear,421.1160394637015,4,34,61+,Male,0.1730527682345091,1,Poor,2,2,Moderate,1,3,26.571902560791063,9627.672639971715,Snow-covered,Drunk Driving,7,40277.39071865016,64701.042471971625,North America,4326.886372579102
82800,2003,September,Monday,Morning,Rural,Main Road,Clear,85.37750854907485,3,34,<18,Female,0.0239351071018687,0,Poor,1,0,Minor,15,2,5.110828307874459,3481.673078017108,Dry,Drunk Driving,7,7155.429557071719,45397.52544545541,Asia,4698.219778028716
82809,2012,April,Friday,Evening,Rural,Main Road,Windy,119.87910638492052,1,76,<18,Female,0.1909097406530115,1,Good,0,0,Severe,15,3,18.11150539734394,4012.076323046236,Dry,Speeding,2,38813.01389796029,82809.64885783885,Australia,4274.114258647413
82810,2018,August,Monday,Night,Urban,Street,Windy,380.76972174708914,1,52,41-60,Male,0.1721116459689606,1,Good,2,0,Minor,19,3,13.13783885193502,5001.59127424619,Icy,Weather,0,45454.89425296404,27851.819937110948,South America,1627.98101437362
82845,2023,June,Sunday,Night,Urban,Main Road,Windy,490.41972785426384,1,52,18-25,Female,0.0446829822166008,0,Poor,1,2,Severe,10,1,17.091821806098576,2747.3364947854484,Wet,Drunk Driving,2,14073.31632428308,97540.88818577028,South America,4069.223494454133
82851,2021,September,Tuesday,Morning,Urban,Main Road,Clear,481.180863780473,3,74,61+,Female,0.1389165423139641,0,Good,2,1,Moderate,4,3,19.14427503077196,6338.16060616508,Icy,Mechanical Failure,7,43981.63693848069,38647.36080202662,North America,4422.064828424234
82859,2016,May,Wednesday,Morning,Urban,Street,Clear,335.266809000392,1,50,26-40,Female,0.0684344613026137,1,Moderate,0,0,Moderate,1,2,59.29259268983794,587.4594838565704,Dry,Speeding,9,25171.12840506872,22341.6785200801,Europe,4502.847249739582
82877,2002,December,Wednesday,Night,Urban,Main Road,Windy,393.3456441444096,2,33,18-25,Female,0.0370529845192242,1,Good,0,1,Severe,1,3,47.02643281413116,428.6949982443688,Dry,Drunk Driving,7,37097.83584397241,53054.4433380926,South America,1018.8293897921676
82886,2019,August,Tuesday,Afternoon,Rural,Main Road,Snowy,355.64221313955665,4,101,18-25,Female,0.0083032680568681,1,Moderate,1,2,Severe,15,2,29.96220876783744,1515.1260632716182,Dry,Weather,5,38935.31315061147,65415.307498053975,Australia,2076.2190995166084
82915,2007,February,Wednesday,Night,Rural,Main Road,Clear,90.66785094972673,2,52,26-40,Female,0.1579581485821892,0,Good,0,0,Moderate,0,4,37.39701348446341,1825.802600458429,Wet,Mechanical Failure,0,16805.06572990098,51763.935016879645,South America,4634.282957782536
82918,2013,December,Friday,Afternoon,Rural,Highway,Windy,113.98704474247606,4,35,26-40,Female,0.1348601733423259,1,Poor,0,2,Severe,10,2,11.044490819020886,5706.9897074549945,Snow-covered,Weather,3,42911.00281163888,36610.25476113535,Australia,2957.486756149221
82926,2010,December,Monday,Afternoon,Urban,Street,Rainy,253.2078252109805,3,47,26-40,Female,0.2307334223136817,0,Good,2,2,Minor,7,4,47.03580199708888,5192.764394827673,Dry,Speeding,9,24676.273839846657,65231.55764551576,Asia,2989.6461166212844
82935,2004,March,Monday,Morning,Urban,Highway,Clear,231.62094447125637,3,34,26-40,Male,0.2035840855331123,1,Good,1,2,Minor,0,1,54.513806085047705,4202.83903838447,Wet,Distracted Driving,3,11823.015731790005,21008.312898626016,North America,3675.649985000679
82939,2005,June,Friday,Afternoon,Rural,Main Road,Foggy,205.84822575964796,4,59,<18,Female,0.2095420852381332,1,Poor,0,0,Moderate,6,2,55.647025427779006,7538.77335841514,Dry,Speeding,3,44285.47939013188,34523.8638539,Asia,4385.932973937769
82976,2003,May,Thursday,Morning,Urban,Highway,Windy,303.1073267338751,3,66,61+,Female,0.2310661598210248,0,Good,0,2,Moderate,9,1,56.21453377117402,2398.1931827303406,Icy,Speeding,2,38942.28005830634,97785.7841817306,Australia,4521.577953899973
82980,2011,June,Friday,Afternoon,Urban,Main Road,Windy,238.7378372115001,2,93,41-60,Female,0.1307684145307085,1,Poor,1,1,Minor,16,0,12.008614724834915,5946.765209425418,Wet,Mechanical Failure,1,45836.567397274885,28346.375427490733,South America,3426.895636524257
83012,2013,June,Sunday,Afternoon,Urban,Highway,Windy,154.8851844989456,3,94,18-25,Female,0.2031739702096865,0,Good,2,1,Minor,16,0,30.6699831907443,9911.319905195178,Dry,Speeding,1,2457.7147292796285,17209.992289275142,South America,1964.191589583844
83024,2007,May,Saturday,Evening,Urban,Street,Clear,250.553390612362,3,85,<18,Female,0.0015320711811045,1,Good,2,0,Severe,12,4,13.892090511416065,1554.6934567355834,Dry,Speeding,7,24564.17790292548,99175.4218987969,Australia,672.5099396112201
83030,2015,August,Saturday,Night,Rural,Main Road,Rainy,83.44867480269512,4,35,18-25,Male,0.2168866967889858,1,Moderate,2,1,Minor,4,3,44.925580341895696,1945.5911408657296,Snow-covered,Mechanical Failure,8,22379.11233706189,61649.73904407875,Australia,2409.7397384172214
83031,2004,December,Wednesday,Morning,Urban,Street,Clear,496.92343717319767,2,119,61+,Female,0.240488965342278,1,Poor,0,0,Minor,9,0,15.236900619466056,2785.19590083166,Snow-covered,Distracted Driving,3,19736.218026605933,29299.53361647954,Australia,550.052536437009
83047,2000,December,Thursday,Morning,Rural,Street,Snowy,460.924455634943,1,61,<18,Male,0.2100838769735531,1,Poor,0,0,Severe,4,2,38.37720603697593,7542.306971929128,Wet,Distracted Driving,2,38654.82126079479,31439.21248295397,Europe,181.17629302611243
83058,2011,October,Monday,Afternoon,Rural,Street,Windy,300.6445882841059,1,118,18-25,Female,0.0596081330258752,1,Moderate,0,0,Severe,19,4,34.990599888798315,1168.8250583380343,Snow-covered,Distracted Driving,5,15384.643461809588,49408.56713216056,North America,1128.6861961285915
83059,2004,December,Wednesday,Morning,Rural,Highway,Snowy,183.19747277601172,4,79,26-40,Female,0.0266453507529524,0,Good,1,0,Minor,7,0,51.66716498136972,9390.378193234004,Dry,Distracted Driving,0,38141.843631976495,78688.39916017513,Europe,2595.2897924448152
83064,2017,February,Saturday,Morning,Urban,Highway,Foggy,83.75803476139924,3,117,26-40,Female,0.1988238296815136,1,Moderate,0,0,Minor,5,1,22.481491082088976,2923.141346782086,Snow-covered,Speeding,4,15960.257784094012,79978.586171616,North America,3713.522042873684
83082,2015,August,Saturday,Afternoon,Urban,Highway,Foggy,156.81001548408526,2,52,26-40,Male,0.0047392467616285,0,Good,2,0,Moderate,15,0,6.114227677815218,2361.042660222307,Wet,Mechanical Failure,4,21658.74022323048,7986.091458537092,Asia,711.5942398016074
83094,2022,October,Friday,Morning,Rural,Street,Windy,275.6555018513278,3,65,<18,Female,0.2399082678604717,1,Good,2,2,Minor,4,3,28.065987693820134,230.62899658613895,Icy,Drunk Driving,9,21241.06997148321,50788.41987855353,Australia,2122.637030774211
83097,2009,September,Saturday,Evening,Rural,Street,Snowy,468.21403054085465,4,48,<18,Male,0.1647784899755089,1,Moderate,2,1,Moderate,12,3,40.9044754582809,8160.927994330778,Snow-covered,Distracted Driving,5,11695.293389673012,85096.62057874087,Europe,3315.4879121625886
83120,2017,June,Saturday,Morning,Rural,Main Road,Snowy,406.5529209725398,3,99,18-25,Male,0.0826364956901756,1,Good,1,1,Moderate,6,1,24.355514767376043,9570.45127768199,Icy,Distracted Driving,1,3900.2363418497,10926.069280303587,Europe,3306.5413544290354
83130,2012,October,Monday,Afternoon,Urban,Highway,Clear,94.5824368701416,2,39,41-60,Male,0.2454779252644408,0,Poor,2,1,Minor,11,0,8.702269244993964,8674.540127446091,Dry,Mechanical Failure,8,33359.2135220754,9811.22380528926,South America,61.21069357565042
83131,2000,August,Saturday,Morning,Rural,Street,Rainy,407.9959396128369,1,97,<18,Female,0.2329737473145067,1,Good,1,0,Minor,3,2,56.4813867585236,2094.266720693727,Icy,Drunk Driving,0,38904.09307731976,43564.39030113612,North America,18.24070859954886
83140,2016,June,Sunday,Night,Urban,Street,Rainy,226.483745504474,2,70,26-40,Female,0.0687835364438109,1,Moderate,0,2,Moderate,5,1,34.53195219151459,3617.5940018612223,Wet,Mechanical Failure,1,28081.783129668915,71854.0035375281,North America,2714.069879284317
83143,2022,June,Wednesday,Morning,Urban,Street,Snowy,460.8318308877408,1,93,41-60,Female,0.0947577369254193,1,Good,1,2,Moderate,17,4,55.67240550795864,1643.082084397225,Icy,Drunk Driving,5,48591.02894000687,77647.34233918652,North America,3513.776885383252
83150,2001,March,Tuesday,Night,Rural,Street,Windy,451.3814857580651,3,84,18-25,Male,0.0107282044701398,0,Poor,1,0,Minor,15,1,9.771417564141078,5050.23798082273,Icy,Drunk Driving,6,38469.66247803237,30642.790151666675,South America,4081.047937651608
83153,2022,July,Thursday,Evening,Rural,Street,Snowy,301.24213824480705,2,91,18-25,Female,0.1695197704644551,0,Poor,2,0,Severe,6,4,7.44090617510981,5725.088094145103,Snow-covered,Speeding,4,6820.503457676254,46511.09925091284,Asia,551.9201861631092
83197,2023,June,Sunday,Evening,Urban,Street,Foggy,159.96080749986913,3,112,18-25,Male,0.0401532114344012,0,Poor,0,0,Moderate,1,1,23.638685364841557,9023.47417180122,Icy,Speeding,0,22023.299278305152,94753.83256290264,Australia,3664.691722430573
83219,2021,July,Sunday,Morning,Urban,Main Road,Rainy,219.5020338637761,3,52,26-40,Female,0.1481630134189781,0,Poor,2,0,Minor,6,1,10.819518795987152,6531.787809344703,Snow-covered,Weather,5,18248.937384294582,54536.23098819582,Europe,1692.2831435127353
83241,2022,September,Sunday,Morning,Urban,Highway,Snowy,115.34368905937728,1,64,26-40,Female,0.2429241935780757,1,Good,1,0,Moderate,14,1,8.011686384735103,8055.728626587667,Wet,Drunk Driving,8,12060.195626275883,21754.51964432665,South America,3809.166447935633
83248,2015,October,Tuesday,Morning,Urban,Highway,Snowy,141.6850483424995,4,96,41-60,Male,0.2279074604977434,1,Moderate,1,0,Severe,5,4,39.9386367741606,710.8486136092677,Icy,Weather,5,26391.035219540183,21312.46009767863,North America,1667.5184775289326
83262,2017,April,Monday,Afternoon,Rural,Highway,Clear,146.65347898419367,4,39,<18,Male,0.1157919966393813,0,Poor,1,0,Minor,5,2,57.76737342275461,2703.9243799684727,Dry,Weather,9,15476.2509119039,19439.95849565122,North America,1760.0637798125967
83281,2016,July,Monday,Afternoon,Urban,Main Road,Rainy,91.38627065538503,3,87,18-25,Female,0.0495616027037175,0,Good,0,0,Minor,14,4,20.182543944302395,9150.0721911705,Icy,Weather,1,26391.853975331367,76507.13321812448,Asia,4338.726888377287
83283,2011,December,Monday,Night,Rural,Highway,Rainy,76.51146504463927,1,75,18-25,Male,0.2443023088960671,0,Good,0,2,Minor,2,0,25.16792045408984,7799.92034607601,Wet,Weather,3,41236.4054683547,90080.72207036884,North America,505.5005938565207
83292,2010,April,Wednesday,Morning,Rural,Street,Clear,190.53601827160583,2,118,<18,Male,0.1220858767526283,0,Good,0,1,Minor,14,2,19.82019329288019,3242.0687180068885,Dry,Speeding,6,42811.41160014115,59386.917148543296,North America,3488.0495963941694
83298,2014,February,Monday,Night,Urban,Street,Clear,311.26068114806264,2,112,18-25,Male,0.0341301548489975,0,Good,1,1,Minor,0,0,46.39221348068879,726.0332763294158,Icy,Distracted Driving,4,22350.62362736869,51243.12710564908,South America,3634.297040067474
83302,2016,July,Sunday,Morning,Urban,Street,Clear,395.30670459884857,3,82,26-40,Male,0.1222708854703401,0,Good,1,1,Severe,11,0,50.20746471169608,5034.41899385059,Snow-covered,Speeding,8,26281.509877624376,87159.35460724928,Europe,2539.553003313215
83308,2021,October,Saturday,Evening,Urban,Street,Snowy,278.92196218412585,1,52,61+,Male,0.0743740305575355,0,Moderate,0,1,Moderate,8,0,36.92978066745894,9205.753593204849,Dry,Distracted Driving,3,36425.25840513248,3048.924201468384,Europe,4328.145858815064
83326,2004,June,Sunday,Morning,Urban,Street,Windy,247.2301152096583,3,31,<18,Male,0.198078298786944,0,Poor,1,0,Minor,6,0,23.40801227532222,8051.999887204548,Snow-covered,Weather,4,46632.45919384765,11860.389528551768,North America,2402.455228033966
83353,2015,November,Sunday,Evening,Rural,Street,Windy,158.44587740981677,1,86,<18,Female,0.0839827552484698,0,Poor,0,2,Minor,17,2,16.584276804844833,5292.6165066489575,Icy,Drunk Driving,1,2676.8265007573336,17486.611660039835,Europe,1678.6615981997986
83354,2009,April,Tuesday,Night,Rural,Main Road,Foggy,193.98775277059949,4,30,41-60,Female,0.0854026990448375,1,Good,0,0,Moderate,15,3,27.926322908862986,808.3155206653591,Snow-covered,Mechanical Failure,1,27780.59188728624,84138.19076294253,Asia,1706.4943098082665
83372,2000,May,Thursday,Night,Rural,Main Road,Snowy,197.2540690317728,1,102,18-25,Male,0.1687164900838061,0,Moderate,0,1,Moderate,13,4,48.04910785048835,703.9311373802267,Snow-covered,Mechanical Failure,8,20604.98654400501,82487.11361548644,Australia,859.381180236607
83374,2013,November,Friday,Evening,Urban,Street,Foggy,236.85890130610528,2,90,61+,Male,0.1844831334200158,0,Good,1,0,Minor,5,0,20.714516340109707,8860.84624436095,Snow-covered,Speeding,9,33609.54764652716,33219.673641436166,Asia,1630.2592375156198
83375,2015,September,Saturday,Evening,Urban,Highway,Foggy,71.96693589795815,1,34,41-60,Male,0.2247933655977885,1,Good,1,2,Severe,19,2,42.03510138607758,4860.476044788371,Wet,Drunk Driving,8,10995.152147734789,18514.229422440683,Australia,3845.354746318085
83393,2006,October,Thursday,Morning,Rural,Main Road,Snowy,213.5321975419737,2,60,61+,Male,0.008855001238218,0,Moderate,0,0,Minor,2,0,26.67529283179528,938.4171256357168,Snow-covered,Weather,9,35947.15363083328,76285.58804355933,Australia,4925.620456801926
83399,2014,February,Saturday,Evening,Rural,Main Road,Snowy,436.0537251308778,3,90,41-60,Male,0.1920144547624518,0,Good,2,2,Severe,6,3,44.73340778675836,3139.934214132352,Wet,Drunk Driving,5,44775.78653952989,25084.373747778394,North America,1549.4932727083074
83409,2003,September,Tuesday,Evening,Rural,Highway,Windy,271.6108095538508,3,42,18-25,Female,0.0169029543660187,0,Moderate,0,1,Moderate,11,0,27.869450575629525,9299.47174649114,Wet,Weather,4,30345.6949598158,46774.338761233055,South America,473.32257104437633
83424,2024,August,Thursday,Evening,Urban,Highway,Rainy,382.9851786110538,4,33,61+,Female,0.1222076240528371,0,Poor,0,0,Moderate,16,1,41.52860916039721,7302.788450978872,Snow-covered,Drunk Driving,6,42045.56060541774,36955.13129673958,Australia,2286.0487803793108
83434,2008,September,Sunday,Night,Urban,Highway,Clear,458.96746100213255,4,105,26-40,Female,0.2354047925913773,0,Poor,2,0,Minor,10,4,51.65269667733535,3644.644856110028,Wet,Drunk Driving,9,39710.8777279936,80001.47401188764,Australia,2451.011414553628
83446,2011,December,Wednesday,Afternoon,Urban,Main Road,Windy,241.3862389805548,4,54,41-60,Female,0.2328352934225977,1,Poor,2,1,Minor,2,3,43.271838780486846,1123.2325888247888,Icy,Weather,6,14277.691554244284,74612.147075487,Asia,2190.296556511101
83448,2022,November,Friday,Evening,Urban,Street,Windy,272.7665929872401,1,85,18-25,Male,0.2221916558795496,0,Poor,2,2,Severe,12,0,16.026057633450375,3648.030559245913,Icy,Speeding,4,19462.547778651144,35479.77447292389,Europe,1076.9187834670856
83469,2005,April,Tuesday,Night,Urban,Street,Rainy,352.88330387311123,2,89,41-60,Male,0.1389425945212411,1,Good,1,1,Minor,16,4,55.21663952001688,1357.5834323113418,Dry,Speeding,7,11130.229695444275,83303.54194179183,South America,4497.806729352247
83470,2004,July,Tuesday,Evening,Rural,Highway,Windy,70.04882578925732,2,111,18-25,Male,0.1157026535501486,1,Moderate,2,0,Severe,4,2,36.27631952565942,1341.4890772069202,Dry,Mechanical Failure,5,20541.626195948167,77468.62493466084,Europe,4044.581594183033
83489,2010,May,Thursday,Evening,Rural,Main Road,Rainy,210.7997042373252,1,56,26-40,Male,0.2090879191917797,0,Good,1,0,Minor,15,0,22.89200645549846,9353.507423556912,Icy,Drunk Driving,6,17524.334092311998,50153.60501271752,North America,1599.8166943868969
83509,2007,February,Friday,Afternoon,Rural,Main Road,Clear,264.12993076307185,4,81,61+,Male,0.1906322925016292,1,Moderate,1,0,Minor,15,3,22.48842480584576,4473.229825664682,Snow-covered,Drunk Driving,8,40081.32602104369,32249.336937845863,Europe,732.1183977441138
83546,2015,April,Thursday,Morning,Rural,Main Road,Foggy,131.5014737523698,2,72,26-40,Male,0.0135106184298234,1,Moderate,1,1,Moderate,17,3,43.74805140578236,2785.984657933587,Wet,Drunk Driving,6,15247.915760028402,64669.37658742301,South America,2561.325354279644
83549,2022,June,Friday,Afternoon,Urban,Highway,Clear,185.85854457859136,4,85,<18,Female,0.213632017112031,1,Good,1,1,Moderate,15,0,55.56218987360471,3284.500946730645,Dry,Drunk Driving,9,17381.873486717188,45191.18051733815,Australia,4290.040964287321
83564,2023,April,Wednesday,Morning,Urban,Main Road,Foggy,127.27854925927632,1,54,61+,Female,0.236960305993835,1,Poor,1,1,Moderate,2,2,26.01314491838709,4623.388942226014,Wet,Distracted Driving,4,27667.679540036952,46522.71873766023,South America,2443.1382309408746
83565,2000,February,Saturday,Afternoon,Urban,Main Road,Snowy,195.16155043007856,4,88,18-25,Male,0.0760730087175368,1,Good,0,2,Minor,10,4,32.95424014490606,4306.118472175085,Dry,Distracted Driving,4,45620.75882017688,49292.98136877017,Europe,2487.2957613128447
83585,2003,June,Friday,Evening,Urban,Main Road,Foggy,259.55489842258646,2,35,61+,Male,0.0122762267401118,0,Good,2,0,Minor,1,4,52.54625805261662,619.035685139489,Dry,Mechanical Failure,1,6090.523909835704,87947.06065535464,South America,2685.212167128476
83593,2004,May,Sunday,Night,Rural,Highway,Foggy,495.65100035368016,4,65,26-40,Male,0.2482492854271765,1,Moderate,2,0,Moderate,11,0,28.85477297192525,6157.892011478392,Snow-covered,Drunk Driving,5,25732.01976489073,20303.2312150984,South America,4419.47124835701
83603,2012,February,Thursday,Morning,Urban,Highway,Clear,347.55298649438004,1,38,61+,Male,0.1108416246142924,1,Moderate,0,2,Severe,19,4,44.53010783735343,4733.444486647628,Wet,Drunk Driving,3,24418.513568670573,83920.39043654695,South America,2356.719162860066
83604,2019,September,Tuesday,Evening,Rural,Street,Rainy,230.69629450558637,1,97,18-25,Male,0.1614148288058235,0,Poor,1,1,Severe,3,4,16.96248238993213,2422.273746961728,Wet,Mechanical Failure,5,17523.082298189198,91630.56671228356,North America,406.83895710458336
83606,2012,February,Sunday,Evening,Urban,Main Road,Clear,177.71341575457348,1,87,26-40,Female,0.232675684018274,1,Moderate,0,1,Moderate,17,0,13.87536871362686,3264.3484816623945,Wet,Distracted Driving,7,39669.25605931756,38321.54350141677,Asia,3071.335436401869
83609,2006,May,Thursday,Evening,Rural,Street,Rainy,75.96934702506515,1,70,41-60,Male,0.2229013425276449,1,Good,0,0,Moderate,16,0,39.80009702189438,177.83793399478455,Snow-covered,Drunk Driving,7,1684.8744528862094,14079.86901132618,Asia,4825.105326640344
83621,2005,August,Saturday,Afternoon,Rural,Highway,Rainy,372.2477010407362,2,30,18-25,Female,0.2010017908405832,0,Good,0,0,Moderate,12,4,11.31132678747674,9801.230181330957,Icy,Mechanical Failure,1,7713.347860642725,82239.66497210819,North America,3079.2773949758102
83626,2006,February,Tuesday,Morning,Urban,Highway,Windy,152.69749725740658,1,87,26-40,Male,0.0388557214832139,1,Good,0,1,Minor,5,0,59.9721309798638,941.8446942440644,Snow-covered,Speeding,9,46951.32155932482,63678.40695362591,Australia,4610.255922097101
83630,2005,February,Wednesday,Afternoon,Urban,Main Road,Foggy,153.38877523689138,1,116,<18,Male,0.2244009707662572,1,Poor,1,1,Severe,1,0,45.69196983105178,3392.7981272160887,Wet,Mechanical Failure,6,7644.648500638472,89580.530135297,Europe,1297.1330402669976
83636,2009,February,Friday,Evening,Rural,Street,Windy,259.3446184054101,2,75,41-60,Male,0.0287031500273452,1,Poor,0,2,Moderate,19,4,32.14487003390411,7693.147976746679,Dry,Weather,8,9556.05150382295,10646.909704964102,South America,3546.226972891516
83648,2023,October,Thursday,Night,Urban,Street,Clear,379.02114316751465,4,91,18-25,Female,0.2243459522839191,0,Moderate,2,2,Moderate,11,4,44.38753048390464,5094.478936373674,Wet,Weather,7,8163.319590767821,26729.915593393096,Australia,4814.998316209814
83653,2004,August,Thursday,Evening,Rural,Main Road,Windy,68.70029899682116,1,34,41-60,Female,0.2147679967418044,0,Good,0,0,Severe,5,2,31.53243049579464,1883.622779372777,Wet,Speeding,4,46934.160069779085,71909.33069566128,Europe,518.8313797184821
83658,2013,June,Monday,Evening,Urban,Highway,Clear,151.96985040227622,2,51,41-60,Female,0.1044676955768382,0,Poor,1,1,Minor,4,4,6.952300996003071,7804.586412047984,Icy,Weather,3,32936.32790962625,25511.548125641297,South America,1531.3578965759543
83662,2003,April,Thursday,Night,Urban,Main Road,Clear,257.7007985896872,2,108,61+,Male,0.1355500698555583,0,Poor,1,0,Severe,3,1,11.953727171829575,9694.237493058685,Icy,Distracted Driving,1,32575.425987061342,8435.039151769606,Asia,2248.0052413217054
83680,2006,April,Monday,Morning,Rural,Street,Clear,82.1378758832436,2,37,26-40,Male,0.1051416070076299,0,Moderate,1,1,Moderate,17,0,57.21256979365892,5539.674884897432,Icy,Mechanical Failure,9,42076.16127717323,90349.82236808288,Australia,981.039842504046
83686,2023,February,Thursday,Night,Urban,Highway,Windy,355.8096726425208,2,52,26-40,Male,0.1508844556651154,1,Good,1,0,Moderate,16,1,51.0286935206482,7317.025924898687,Icy,Drunk Driving,6,45114.38076109599,11155.950160127364,Australia,3870.277366265926
83698,2006,February,Monday,Evening,Rural,Main Road,Snowy,493.0641051025916,1,82,41-60,Male,0.0676036739835189,1,Moderate,0,2,Severe,1,1,41.12611387436159,1332.976307310497,Snow-covered,Distracted Driving,4,5830.586342568605,53059.11599969968,Europe,2240.3021335464264
83702,2003,December,Wednesday,Evening,Rural,Highway,Clear,469.9819593507987,2,103,18-25,Female,0.0275712403683221,0,Moderate,0,0,Minor,19,1,24.121462905984444,576.4700867855164,Wet,Mechanical Failure,4,15405.12382843338,94651.35218887356,South America,4611.553407122865
83704,2005,March,Monday,Afternoon,Urban,Highway,Clear,313.8029578814639,4,85,<18,Male,0.0924399672155427,0,Good,2,1,Moderate,19,2,18.26316334607108,8162.296026537153,Icy,Distracted Driving,1,23934.50342534365,79989.57547395554,Asia,3551.2281734571834
83709,2022,May,Monday,Evening,Urban,Highway,Foggy,250.3182581047358,2,81,18-25,Female,0.143826625661791,0,Poor,2,2,Severe,2,0,21.339012204648917,7359.038757437366,Snow-covered,Speeding,4,7436.086713572182,9491.83057931987,North America,4807.04355562284
83711,2016,July,Monday,Afternoon,Rural,Main Road,Clear,232.60631624238687,4,30,41-60,Female,0.0168458000567478,0,Good,0,2,Minor,18,0,53.99719672825879,7126.49573900052,Icy,Distracted Driving,7,44667.76729217046,63280.69483563511,South America,1510.1934804206246
83712,2016,July,Tuesday,Night,Rural,Street,Rainy,60.00916686370712,1,114,<18,Female,0.158185324969234,0,Moderate,2,2,Severe,10,1,11.439521937807184,4980.416139511623,Snow-covered,Drunk Driving,1,10604.955231358475,94284.3796319609,North America,1410.395181889808
83728,2022,June,Tuesday,Morning,Urban,Highway,Rainy,298.521173979158,3,119,18-25,Female,0.0725728269201925,1,Good,1,0,Severe,7,0,30.570022224380214,4662.253526554718,Wet,Mechanical Failure,0,12188.679677008622,85140.0244512524,North America,4483.431537719271
