,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
79419,2018,February,Tuesday,Afternoon,Rural,Highway,Rainy,131.11748297199958,3,60,26-40,Female,0.1159725313563345,0,Good,0,0,Severe,16,4,50.107183228379824,5502.639575570843,Dry,Mechanical Failure,4,19349.626554428887,75850.23268792298,Australia,997.3434141032488
79420,2011,March,Sunday,Morning,Rural,Main Road,Foggy,425.3887343893726,2,104,61+,Male,0.087211086544362,1,Moderate,0,2,Severe,4,4,33.74025746885626,1306.6793865480092,Wet,Weather,1,23827.513424576493,44295.023859309535,Europe,894.5249625603474
79425,2022,October,Tuesday,Afternoon,Rural,Street,Clear,174.56987589205002,2,30,61+,Male,0.0264295461226273,1,Good,1,0,Moderate,16,4,30.677919451178514,602.5979160203769,Icy,Mechanical Failure,8,18449.87946917425,78559.67994146561,North America,4384.166228463711
79436,2006,July,Monday,Afternoon,Urban,Highway,Windy,125.75416161967004,1,41,26-40,Female,0.1212158977332904,0,Poor,0,1,Severe,10,2,34.35231006378038,610.6784237028143,Wet,Weather,2,49667.82774963288,12584.725358331052,Asia,1313.2419603578385
79445,2011,August,Tuesday,Morning,Urban,Main Road,Rainy,271.25425641456377,2,39,61+,Female,0.0026541616692603,0,Poor,0,1,Moderate,7,1,46.49327631322583,8782.24174096006,Dry,Weather,5,23737.32690966545,53301.63563202866,Asia,302.3858674940357
79456,2012,April,Wednesday,Night,Rural,Highway,Clear,177.37308831231158,2,117,61+,Female,0.0037107140366248,1,Good,1,1,Moderate,4,2,12.113116194719566,4489.726116316783,Dry,Weather,6,15186.162373140793,4075.227544396256,Europe,4661.9342347073225
79467,2021,February,Monday,Night,Rural,Highway,Windy,259.65681272297434,3,79,18-25,Male,0.1195455556968011,0,Poor,0,1,Severe,4,0,55.030950943556455,8699.230112673988,Snow-covered,Mechanical Failure,0,1152.243748403951,24180.17638345592,Australia,3050.0600273474747
79477,2020,September,Tuesday,Afternoon,Urban,Main Road,Windy,114.01854768414012,2,67,61+,Female,0.0021080680261418,1,Good,1,2,Moderate,9,2,32.55053605406564,8098.075949314783,Icy,Drunk Driving,1,13550.943187550663,13472.860536547189,North America,1425.5016436267172
79484,2020,February,Wednesday,Afternoon,Rural,Highway,Snowy,265.4798384572632,4,53,<18,Female,0.0227058331290694,1,Moderate,2,0,Minor,3,2,17.25408204522158,8267.498553833306,Dry,Weather,0,41663.208736491,11715.039459093805,South America,3839.260683801929
79496,2019,May,Wednesday,Night,Rural,Highway,Rainy,159.3413393174182,3,73,41-60,Male,0.1115340501137093,0,Poor,2,1,Severe,10,2,19.88070639637804,1046.259565916332,Wet,Drunk Driving,2,37886.2814571221,98189.91698202433,Australia,3931.3596670175375
79499,2011,February,Sunday,Night,Rural,Main Road,Clear,448.6672177551085,2,90,61+,Female,0.0163009415452342,0,Good,1,1,Severe,16,4,36.528409476266845,5053.06073108324,Dry,Drunk Driving,2,32131.608763987468,49645.63843484627,North America,1311.236572130225
79503,2016,April,Wednesday,Evening,Rural,Main Road,Clear,275.02003621404253,4,69,61+,Female,0.0143214555219591,1,Good,0,0,Moderate,9,2,39.834881150192096,219.7840554951785,Snow-covered,Weather,5,34818.44663967497,5345.798101196293,Asia,3188.367904293081
79507,2000,October,Wednesday,Morning,Rural,Highway,Rainy,270.0707753529774,1,97,61+,Female,0.0103117074942316,0,Poor,0,0,Minor,5,3,39.09274813434566,9219.51314740175,Dry,Weather,9,24238.07624077725,24796.19727894346,Australia,3139.873931613648
79510,2024,May,Thursday,Afternoon,Urban,Main Road,Snowy,333.176004123102,1,37,<18,Male,0.0378397420404276,0,Good,0,0,Minor,12,3,58.12857156859208,9184.776708634285,Wet,Mechanical Failure,5,31632.613251055755,77641.40735166016,South America,866.0462091951698
79513,2009,December,Friday,Afternoon,Urban,Highway,Snowy,370.8013705292391,3,73,41-60,Male,0.243927877720404,1,Poor,0,2,Moderate,15,0,30.72593591394107,4400.223370865504,Wet,Distracted Driving,4,35663.676651032474,59693.01065016761,Asia,39.69332824989009
79528,2009,May,Wednesday,Morning,Urban,Street,Snowy,470.3128801353569,3,74,41-60,Male,0.134502228675219,0,Poor,1,1,Severe,9,2,14.561870170949495,9890.82804584884,Icy,Drunk Driving,1,1946.475473475739,34953.137755133495,North America,35.723045068390505
79535,2013,August,Saturday,Evening,Urban,Highway,Rainy,409.6307049364267,2,51,<18,Male,0.0677820876364368,1,Moderate,1,0,Severe,9,3,48.15589133848238,4293.642510396771,Wet,Distracted Driving,1,8868.477954220753,9845.627499765347,South America,2178.966759887007
79546,2013,March,Sunday,Night,Rural,Street,Windy,81.05387705297049,1,68,61+,Female,0.1262730555132424,1,Good,2,2,Moderate,18,0,52.94308263030347,168.85648970228047,Snow-covered,Mechanical Failure,7,15857.50121686712,56459.30940092149,Europe,1846.770090705248
79587,2015,April,Saturday,Evening,Rural,Street,Snowy,260.2800967107576,4,95,41-60,Male,0.2231641594764513,1,Poor,0,1,Moderate,8,4,48.61854387551533,7222.364631060234,Snow-covered,Mechanical Failure,8,44196.28582774032,68976.66379455557,North America,3356.6245662716974
79600,2018,April,Thursday,Night,Rural,Street,Windy,423.1101683129476,4,117,18-25,Female,0.2272265584554148,1,Moderate,1,2,Moderate,6,1,35.6969632005901,2084.535197000032,Dry,Speeding,4,33921.418874453404,64103.17289926724,Asia,526.7637281999101
79612,2019,November,Sunday,Evening,Rural,Main Road,Windy,419.6168552967561,2,32,26-40,Female,0.0132480098764346,0,Poor,2,2,Severe,0,3,5.245916537759412,2274.749012664639,Icy,Drunk Driving,9,41725.62391937429,38573.98089041726,South America,3369.2011510620387
79619,2000,November,Monday,Morning,Rural,Street,Clear,60.83595393523569,1,101,<18,Male,0.1720161858171943,1,Good,0,1,Moderate,8,4,58.112380931028056,9548.12603931312,Wet,Distracted Driving,0,39235.82579444919,31703.676365370276,Europe,911.2405664378216
79620,2010,January,Sunday,Afternoon,Urban,Main Road,Rainy,116.74661191502382,1,76,26-40,Male,0.0185769013700299,1,Poor,2,2,Moderate,1,4,46.90745698124194,1129.8793803732042,Wet,Distracted Driving,2,23123.915172205856,84606.02662245827,Australia,2624.20892235622
79626,2005,October,Sunday,Afternoon,Urban,Highway,Snowy,345.01547137628046,1,80,41-60,Male,0.1823803858337734,0,Poor,2,2,Minor,3,4,50.76165251730466,7923.730762447178,Icy,Mechanical Failure,3,42035.71380225677,45469.45474939622,Asia,4962.217111489599
79641,2020,October,Thursday,Night,Rural,Main Road,Clear,158.21571794440922,2,42,18-25,Male,0.1626423331383115,1,Moderate,2,1,Moderate,4,4,54.3741653749787,7015.403729028022,Snow-covered,Weather,5,49676.92352480166,19065.734017014805,Australia,2416.8747336692204
79656,2006,September,Wednesday,Evening,Urban,Street,Snowy,267.4267642789158,2,96,41-60,Male,0.1760628044552005,1,Moderate,0,2,Moderate,3,4,45.985884344469184,4505.351333989301,Icy,Drunk Driving,6,26822.35832179658,82996.0276188587,South America,3890.311916994308
79660,2003,May,Sunday,Night,Rural,Main Road,Clear,245.3108743894845,2,76,26-40,Male,0.129303110786135,0,Poor,1,1,Minor,0,2,27.370342956088127,3126.4392761163517,Dry,Weather,0,19352.515827880758,50943.70169828618,Australia,136.49262715358716
79666,2001,January,Tuesday,Morning,Rural,Highway,Windy,475.3002421441821,1,86,26-40,Female,0.0701447615049217,1,Moderate,2,1,Moderate,8,4,43.86047966294909,259.6222873834066,Dry,Drunk Driving,8,44622.473737007786,72813.27960126213,Europe,815.8402610983113
79671,2016,November,Wednesday,Evening,Urban,Highway,Clear,480.424210451436,4,85,18-25,Female,0.0063209167210454,0,Poor,2,0,Severe,7,0,48.45359336713543,5522.142896565095,Wet,Drunk Driving,3,5898.46132332343,47536.97173790247,Asia,4862.184171803823
79674,2017,January,Tuesday,Afternoon,Urban,Street,Clear,202.8816860102025,1,115,18-25,Female,0.1175594245171182,1,Moderate,2,2,Minor,15,3,46.73132360534857,2181.734664751859,Icy,Drunk Driving,8,40094.625517876535,71923.26132850799,Europe,680.9749659569003
79697,2019,March,Wednesday,Night,Urban,Highway,Snowy,87.59108339410828,1,43,18-25,Male,0.1569364176739461,0,Poor,1,0,Severe,5,0,28.76483401927508,5257.612417618273,Dry,Distracted Driving,0,37300.77943083795,96280.67547937013,North America,1225.736145440286
79713,2015,January,Saturday,Morning,Urban,Highway,Foggy,462.8781762941631,3,88,26-40,Female,0.192225926830806,0,Good,2,2,Minor,8,1,39.698414588440365,5393.554504359837,Icy,Drunk Driving,9,49531.100991291154,90543.98745352335,South America,603.2515222003406
79717,2024,January,Sunday,Evening,Urban,Highway,Windy,179.05008727618124,2,31,<18,Female,0.0817411219276652,1,Good,0,2,Severe,2,1,47.14589941131123,5425.903008165268,Wet,Weather,5,42137.377739471296,17282.31547746316,Europe,1232.188613669984
79723,2018,November,Wednesday,Night,Urban,Street,Snowy,457.6559018534184,1,119,26-40,Female,0.2123899275409596,1,Good,0,0,Moderate,13,3,28.17315794067796,4846.985679309968,Wet,Drunk Driving,4,10049.578584760911,24624.804908799524,South America,648.1029063773883
79742,2015,August,Saturday,Afternoon,Urban,Street,Foggy,157.46806186217805,4,65,41-60,Male,0.1525854086093788,0,Good,2,2,Severe,7,3,51.03638247825799,3464.687186333203,Icy,Weather,3,8193.934183381016,68237.42101302394,Asia,1143.0395037614708
79743,2006,April,Tuesday,Afternoon,Rural,Street,Clear,357.1019321039656,1,77,61+,Female,0.231396392854692,1,Poor,0,2,Moderate,19,4,34.04267239890123,4885.155114435364,Dry,Mechanical Failure,7,37366.91685530957,87385.06008969087,Europe,4503.880357525255
79781,2004,February,Wednesday,Night,Urban,Main Road,Rainy,363.8314492527086,4,59,61+,Female,0.2487663483617959,0,Moderate,2,1,Minor,19,1,40.33845231909579,6745.880025287594,Icy,Distracted Driving,1,39746.59898845833,18939.04482177532,Europe,1378.980210455591
79789,2006,June,Thursday,Morning,Rural,Main Road,Foggy,298.0946638589834,4,63,26-40,Male,0.0861387653486483,0,Moderate,0,0,Minor,14,2,13.260916085731104,7246.110026136012,Snow-covered,Mechanical Failure,8,10315.084318452462,19917.460847309816,South America,3699.460571795416
79794,2022,December,Monday,Morning,Rural,Highway,Rainy,489.3394552349892,1,85,18-25,Male,0.2445914459240303,1,Poor,2,0,Minor,10,4,32.30995943576271,5131.957629370551,Dry,Mechanical Failure,7,26330.767281094664,72305.1469418837,Europe,369.9572938007023
79805,2010,November,Friday,Afternoon,Rural,Highway,Windy,80.71796505088355,1,70,41-60,Female,0.0231592446254005,1,Good,2,2,Moderate,10,3,11.011226892901846,8085.553954812254,Wet,Drunk Driving,5,16486.040174978778,39732.09381591,Australia,3646.446093504253
79807,2010,February,Monday,Night,Rural,Highway,Clear,222.4808922333968,1,78,26-40,Female,0.0909216066097683,0,Moderate,2,1,Severe,19,3,30.88904863362935,4261.192935506994,Snow-covered,Distracted Driving,4,14191.378523685677,70559.65685822163,North America,2905.1445118830693
79848,2002,March,Sunday,Evening,Urban,Highway,Rainy,182.9529245081688,3,38,<18,Female,0.2457412033765165,0,Good,0,2,Minor,17,3,10.39030734199388,9101.324078242313,Snow-covered,Drunk Driving,4,44104.26425799555,73387.12692117396,Asia,2148.705120502686
79881,2019,September,Wednesday,Evening,Rural,Street,Rainy,492.64875330624176,2,118,18-25,Male,0.2264612332241197,0,Poor,1,2,Minor,4,2,32.885932236134934,2122.341683843013,Snow-covered,Distracted Driving,3,21085.0164730876,34759.48952005442,South America,3644.899760378225
79905,2017,March,Friday,Evening,Urban,Highway,Rainy,368.7596023348439,3,51,<18,Female,0.0275953637927874,0,Good,0,1,Severe,18,1,29.375579255196755,890.7816124939878,Icy,Mechanical Failure,5,14344.202441768864,79959.1870127143,Asia,2450.019557617334
79906,2007,September,Saturday,Morning,Urban,Main Road,Snowy,69.19771617890729,4,75,18-25,Male,0.0052959785704905,0,Moderate,1,1,Moderate,15,2,43.0820693149812,6372.064058696215,Icy,Speeding,7,40226.94397786729,98279.44524756404,Asia,3649.511153618869
79907,2021,December,Thursday,Night,Urban,Main Road,Rainy,281.9279846783207,1,41,26-40,Female,0.1316807555057235,1,Poor,1,2,Severe,15,0,36.94225565783438,7066.621717030607,Snow-covered,Drunk Driving,5,9714.496328022811,40407.25348996222,South America,1786.4625159985333
79921,2016,March,Wednesday,Afternoon,Rural,Street,Windy,475.33165052217424,1,59,18-25,Female,0.0034469464820863,1,Poor,0,0,Severe,5,2,42.618960970632656,1992.580894069527,Snow-covered,Drunk Driving,5,14687.633029639774,82775.39115595263,Europe,1406.835999029508
79930,2020,March,Tuesday,Night,Rural,Street,Foggy,188.800410931273,4,36,26-40,Female,0.1079985756516424,0,Good,0,2,Minor,2,2,36.66831865815159,7551.307048420631,Wet,Drunk Driving,3,30491.984023036865,77945.82574248253,Asia,204.84490628832387
79931,2004,September,Thursday,Morning,Rural,Main Road,Rainy,170.5148423757421,2,110,26-40,Male,0.1608677628197683,1,Moderate,2,2,Moderate,4,4,56.49633443784537,4330.405546493278,Snow-covered,Speeding,0,14295.803388571474,47759.693762520365,South America,2274.7712538615565
79932,2011,July,Wednesday,Night,Rural,Highway,Clear,373.1081020499897,1,112,18-25,Female,0.0187500093495675,0,Poor,1,0,Moderate,2,3,34.98661901297723,410.74631036442594,Dry,Drunk Driving,5,14580.848209533871,96414.77995894857,North America,1522.4517364044011
79951,2004,March,Wednesday,Afternoon,Rural,Highway,Clear,139.0147657548294,3,63,41-60,Female,0.1674234718510711,1,Moderate,1,0,Severe,17,3,21.57858561520534,1771.7716959499649,Icy,Mechanical Failure,7,32627.217697828837,98685.81998762836,Australia,533.9912835098058
79952,2020,August,Friday,Afternoon,Urban,Street,Foggy,351.34149746415767,4,105,61+,Female,0.247395751477161,0,Poor,1,1,Minor,14,3,51.20198483589455,3227.7500354168683,Icy,Drunk Driving,8,5890.308544862054,92492.41788109184,Asia,4634.191394026387
79965,2011,December,Tuesday,Night,Urban,Street,Clear,475.5427243543899,2,81,41-60,Female,0.0823437380984705,0,Poor,2,1,Moderate,10,1,46.99776132956872,9799.03654127894,Snow-covered,Distracted Driving,2,44316.3717861605,73831.15539982228,North America,47.761724000092286
79972,2006,June,Friday,Evening,Rural,Highway,Windy,334.5402410270961,2,97,<18,Female,0.0546294653829808,1,Good,1,0,Minor,17,1,54.313325972283664,2926.5151800170115,Wet,Speeding,1,23097.39449474514,51438.64967002362,North America,3733.220740748393
79988,2022,October,Saturday,Evening,Rural,Main Road,Windy,309.9240691559389,3,80,18-25,Female,0.0563869913593798,0,Good,0,2,Severe,7,2,56.02065211183523,361.9958673026164,Dry,Distracted Driving,9,30708.54749993601,17262.407899315018,Asia,2276.244217164557
79996,2006,July,Monday,Night,Urban,Main Road,Windy,87.59283020519241,3,105,<18,Male,0.1767319817384912,1,Poor,2,0,Minor,14,1,7.720554293961978,2458.298632685726,Wet,Weather,6,5315.024264863198,28089.32666992583,Europe,3067.824084061216
80010,2020,August,Sunday,Night,Urban,Street,Snowy,285.9332525882643,2,95,26-40,Male,0.2368114363760826,1,Poor,2,2,Moderate,16,3,29.958778667603976,1785.4000674324188,Wet,Speeding,4,18917.35283729905,35776.74856298384,Asia,2431.694644591604
80022,2020,September,Tuesday,Night,Rural,Main Road,Rainy,342.1560489585635,3,80,61+,Female,0.0492537186879486,1,Poor,1,0,Minor,8,1,38.29451733336035,312.3689510191548,Dry,Drunk Driving,3,46558.559007863805,9953.006113327709,Europe,4557.9069997550405
80024,2020,March,Friday,Night,Urban,Street,Rainy,163.37375928929993,1,114,26-40,Female,0.0940867856784808,1,Moderate,2,0,Minor,19,4,31.568569208840486,1229.8695682865591,Dry,Distracted Driving,2,10848.679991269724,96838.5230853443,South America,1628.5770939122465
80042,2011,July,Saturday,Afternoon,Rural,Street,Snowy,208.008841323163,2,79,41-60,Male,0.007922589442367,1,Good,0,0,Minor,5,0,47.84198425692709,4986.101915690794,Snow-covered,Distracted Driving,1,48002.07187586805,24268.43106880324,Europe,2308.032944677981
80054,2014,July,Monday,Night,Urban,Street,Rainy,246.08875127296488,1,65,41-60,Male,0.2241944029938921,1,Poor,1,0,Minor,1,3,51.91899058448895,9726.34954696725,Icy,Mechanical Failure,5,30130.300392602603,72298.12251230716,Europe,3293.0068875370985
80055,2021,July,Wednesday,Afternoon,Rural,Street,Snowy,296.18122239179047,4,89,<18,Female,0.1902629260711002,1,Good,0,0,Severe,0,3,21.228392748846897,6960.761483914613,Dry,Weather,2,31981.354529756285,62935.55865052831,North America,309.0314935249524
80057,2005,May,Monday,Afternoon,Urban,Street,Windy,391.48340550006975,3,108,61+,Male,0.1289820295135443,0,Moderate,0,0,Moderate,12,4,46.2065727139602,9168.369389839208,Dry,Drunk Driving,1,8315.088477201723,1547.9380828712708,North America,2517.333858785332
80066,2010,July,Saturday,Night,Rural,Main Road,Windy,235.11969198575855,2,73,41-60,Female,0.0353837013350931,1,Poor,2,0,Severe,0,2,21.95854049444154,6005.557902239975,Wet,Drunk Driving,9,5139.674864279391,36740.49516581309,Australia,2234.531863305754
80072,2009,October,Friday,Night,Rural,Main Road,Rainy,289.11904762766267,4,110,41-60,Male,0.0994701811828303,0,Moderate,1,2,Moderate,11,1,51.92792114100087,1460.282322473982,Icy,Distracted Driving,0,48183.94927588684,33780.003138969405,North America,3104.5462190284284
80083,2024,September,Sunday,Evening,Rural,Main Road,Rainy,468.5261140577346,2,66,61+,Male,0.151362340163641,1,Poor,2,2,Moderate,5,2,28.414234374204373,8742.418907663947,Wet,Speeding,3,40398.73633651314,21661.368479500925,Asia,2904.050086573556
80090,2006,October,Tuesday,Night,Rural,Street,Windy,50.3076202042791,4,63,<18,Male,0.130060033749645,0,Good,0,2,Moderate,5,4,12.548166325858334,6376.585922250437,Icy,Mechanical Failure,8,1349.8378976370277,99496.63817883418,Europe,2781.675222876913
80099,2021,October,Tuesday,Afternoon,Urban,Street,Clear,324.0757246940474,4,33,26-40,Female,0.1084007210147509,1,Poor,0,2,Moderate,6,3,45.87960526395669,2858.236026631393,Snow-covered,Speeding,9,8593.00083932698,91682.26402311744,South America,3342.6591263013247
80111,2020,November,Monday,Evening,Urban,Highway,Clear,209.70047460979208,1,40,61+,Male,0.0057596881241115,0,Poor,2,0,Severe,6,0,49.92256317168273,261.9807454336376,Icy,Distracted Driving,1,11437.324905002228,48053.27353499199,South America,3871.122493170808
80125,2009,January,Tuesday,Morning,Urban,Street,Clear,96.47901073289124,1,75,26-40,Female,0.1803025000757009,0,Good,2,2,Minor,4,3,9.762949387067335,2640.3792230418444,Wet,Speeding,7,11885.953145242353,60137.294247232014,Australia,4662.290014458934
80134,2012,November,Monday,Evening,Rural,Highway,Rainy,399.8220167155856,1,96,26-40,Female,0.0015218883707433,1,Moderate,0,0,Moderate,4,2,17.684539972904332,2741.397943580267,Snow-covered,Distracted Driving,2,19657.41456093897,2233.437726896993,Europe,2274.487010545755
80142,2005,December,Sunday,Night,Urban,Highway,Rainy,489.548275629121,2,39,41-60,Female,0.114471681963738,1,Moderate,1,0,Moderate,5,1,27.01284385584568,7202.667820492555,Icy,Distracted Driving,8,16684.025822308286,53731.57169055141,Asia,2548.931869845571
80145,2008,November,Wednesday,Night,Rural,Highway,Rainy,402.1746028310018,1,97,18-25,Female,0.1170091547864256,0,Poor,1,0,Minor,9,4,50.30477413291112,9892.011861304789,Snow-covered,Drunk Driving,8,36404.0010655482,94755.29997612556,Europe,3948.557836902199
80149,2020,September,Monday,Evening,Rural,Highway,Windy,359.5676002622783,2,50,41-60,Female,0.1514473423267787,1,Good,1,2,Minor,2,0,18.922513305959967,4743.077073812486,Wet,Drunk Driving,6,8988.532166791058,96906.36206611533,Australia,375.1802834255079
80154,2022,August,Monday,Night,Rural,Main Road,Foggy,238.73024790974367,2,77,61+,Male,0.0950895219547307,0,Good,1,1,Minor,18,1,50.28093092335645,8691.482527073478,Icy,Weather,1,25477.007001767903,55887.26426434498,Europe,4183.257945173048
80168,2015,August,Tuesday,Afternoon,Urban,Street,Windy,404.49960559542313,1,97,61+,Male,0.0338537666644393,1,Poor,1,0,Moderate,17,3,31.511431736786992,184.37806369462655,Icy,Distracted Driving,4,49359.42092039181,88728.11513881132,Asia,969.8452731595384
80186,2000,March,Friday,Evening,Urban,Main Road,Foggy,109.9425175298444,3,82,41-60,Female,0.2071873036641166,1,Moderate,0,2,Moderate,17,4,29.025305291322653,7526.488175561935,Wet,Drunk Driving,9,9045.452323919462,56660.26672236209,Asia,446.5651633125754
80187,2007,May,Thursday,Night,Rural,Street,Windy,267.64705174105404,3,41,61+,Male,0.1706259887439252,0,Good,0,1,Minor,12,0,47.92554506368289,4645.924797833403,Wet,Speeding,8,31901.11891491394,29353.845114318672,Australia,2954.3799583716864
80194,2005,September,Thursday,Evening,Urban,Street,Foggy,278.0185171684102,3,81,18-25,Female,0.2351705748563321,1,Good,2,2,Minor,8,0,11.872378487734426,7640.807594974496,Snow-covered,Mechanical Failure,8,11686.05522178649,43303.82367228079,North America,752.4944924103747
80200,2006,April,Saturday,Evening,Urban,Highway,Foggy,201.535174815184,3,71,26-40,Male,0.1607939809301262,1,Moderate,2,0,Moderate,16,0,55.43405445492639,6146.968366925859,Icy,Weather,3,29660.678151323205,70797.71757388704,Asia,2814.115077728844
80228,2014,March,Sunday,Evening,Rural,Street,Foggy,107.50314676851175,2,102,41-60,Female,0.104519582040009,1,Moderate,1,2,Severe,1,3,46.669039207946746,9271.645820890995,Icy,Weather,2,40609.11947448887,38045.503261731865,Asia,1665.6621487978657
80230,2007,March,Tuesday,Afternoon,Rural,Street,Windy,147.98346780543312,3,93,18-25,Female,0.0264028380738869,0,Poor,0,0,Severe,0,3,21.381563494073188,1761.137603008436,Dry,Mechanical Failure,8,1844.9045945953692,77940.6592944818,Europe,945.2861477344652
80232,2000,July,Friday,Evening,Urban,Highway,Rainy,452.1636156420176,4,118,<18,Female,0.0004842035254333,0,Moderate,0,2,Moderate,19,2,20.450526743998992,9837.407158987393,Icy,Drunk Driving,1,16218.7076298513,39055.43985463985,South America,763.9373522974353
80278,2014,January,Monday,Night,Rural,Main Road,Clear,133.83324607738865,2,51,61+,Female,0.1743708741898969,1,Poor,1,0,Moderate,15,1,39.86347397377301,3418.7568524070525,Icy,Drunk Driving,0,12592.118343292024,83129.52129175965,North America,4635.116554737351
80308,2015,December,Wednesday,Afternoon,Urban,Street,Snowy,152.75429971913542,2,117,18-25,Female,0.1247454354601748,0,Moderate,2,2,Moderate,17,0,23.799403535707217,6141.328589494837,Dry,Mechanical Failure,1,44143.023435427545,68317.71097680269,South America,4485.16544171323
80313,2002,September,Wednesday,Morning,Urban,Highway,Windy,273.74222453105534,3,78,<18,Female,0.0009756018133656,0,Moderate,2,1,Severe,3,3,10.756282864154525,4673.8738206575335,Icy,Mechanical Failure,7,30983.90750899205,37500.74608630041,Asia,4337.529589681639
80325,2013,December,Wednesday,Afternoon,Rural,Highway,Rainy,426.4902211117634,4,71,18-25,Female,0.1951436638562173,1,Good,0,0,Moderate,11,0,10.637363329110634,9572.784979473528,Wet,Weather,2,32377.75212387996,98630.72517304595,Europe,1775.684022237264
80337,2010,November,Tuesday,Night,Urban,Main Road,Snowy,74.03090654448513,4,110,<18,Male,0.0015494324610693,1,Good,2,2,Severe,7,1,16.864114795682152,1594.6511177180348,Snow-covered,Speeding,8,32654.34074246512,10421.716868545347,Asia,1918.943356749508
80376,2005,May,Monday,Afternoon,Urban,Highway,Clear,238.72665459175383,3,99,26-40,Female,0.0798382685633717,0,Good,1,2,Minor,7,0,50.19346773449717,3300.8676383003326,Wet,Weather,5,5718.36185231955,16419.083244959904,Asia,3179.308129635517
80382,2002,October,Wednesday,Morning,Urban,Highway,Windy,464.7097495753854,4,34,26-40,Male,0.1766536733601317,1,Poor,1,2,Minor,5,3,12.870125829045428,463.5649029792037,Dry,Drunk Driving,7,37419.27204854111,12318.111022649802,South America,2226.074289311181
80388,2016,July,Monday,Afternoon,Urban,Highway,Windy,202.16194473234123,1,40,26-40,Male,0.0405765355633142,0,Poor,2,2,Severe,11,0,8.536257877939613,8195.502829400419,Dry,Drunk Driving,2,31688.63583579348,82171.373075865,Australia,1656.6491496902415
80403,2016,November,Saturday,Morning,Rural,Street,Clear,161.80873506147833,2,39,61+,Female,0.0510703765562988,1,Poor,1,2,Moderate,4,4,57.89360158902268,4308.69073323023,Wet,Mechanical Failure,7,21429.32075446025,35191.36078745537,South America,113.55965630845164
80437,2002,April,Friday,Evening,Urban,Main Road,Windy,373.4628574490477,1,55,61+,Male,0.0865588367849757,1,Poor,0,2,Minor,16,4,7.004468095959735,1972.6604793414056,Snow-covered,Weather,9,37833.17957807406,76216.37061107729,South America,2442.61863533348
80450,2001,February,Sunday,Evening,Rural,Highway,Snowy,145.3642274232579,3,109,41-60,Male,0.0437815823836024,1,Good,0,2,Minor,13,1,32.703632646809595,1834.0628486636176,Snow-covered,Drunk Driving,5,26479.74862143385,9825.243091017066,Asia,4373.426967126702
80452,2012,October,Tuesday,Morning,Urban,Street,Rainy,410.09486343179634,1,95,26-40,Female,0.1450491565961879,1,Poor,1,0,Severe,2,4,32.198801198854504,5860.1138575596015,Snow-covered,Drunk Driving,8,47039.827433965,99991.60608822935,South America,490.9544655820277
80468,2000,April,Thursday,Night,Urban,Street,Rainy,289.0446482676258,4,77,61+,Male,0.1284907934507279,0,Moderate,0,2,Minor,4,3,47.58746877652173,2985.907636598281,Dry,Weather,8,29466.41766395466,25165.380935872483,Europe,3202.5248064615425
80499,2010,August,Wednesday,Night,Urban,Highway,Snowy,435.2087338376575,4,49,18-25,Male,0.0553986999473766,1,Moderate,2,0,Minor,8,4,18.949862377908836,7776.945248445144,Snow-covered,Weather,4,3589.620658472704,50494.048094180325,South America,4766.8623413021605
80511,2020,June,Wednesday,Night,Urban,Street,Snowy,268.1458080649695,3,102,41-60,Male,0.2378072390935349,1,Good,0,0,Severe,14,1,48.73441449712293,5507.84998762897,Wet,Distracted Driving,0,21990.90228462049,40209.38642742021,North America,2158.0062295803546
80512,2012,December,Saturday,Afternoon,Urban,Main Road,Foggy,247.02307117688025,4,93,<18,Female,0.0515166240954515,1,Poor,0,0,Severe,19,3,32.42897893633,8935.89539734758,Wet,Drunk Driving,2,21652.12679210279,99216.46078280614,Asia,411.5407740008398
80545,2021,July,Friday,Afternoon,Rural,Street,Foggy,83.42207672640455,3,53,61+,Female,0.1510485293361585,1,Good,0,0,Moderate,0,1,17.182469138837682,5458.300461048444,Wet,Drunk Driving,0,6090.752054748025,17501.717583916437,Asia,656.7212442464463
80553,2001,October,Friday,Night,Rural,Street,Windy,228.42018090197644,4,77,61+,Female,0.1885562941447139,1,Moderate,0,1,Severe,8,1,24.627866211586863,5514.648314367183,Icy,Weather,4,24336.99452542234,98044.6879132406,North America,1759.3658779663044
80555,2006,May,Monday,Night,Rural,Highway,Snowy,392.3686473993459,4,87,41-60,Female,0.0077210226509606,0,Moderate,2,0,Moderate,8,2,50.78888225299303,2114.0182612035437,Icy,Speeding,6,31700.662134247053,4524.943901543286,South America,4916.813986826038
80556,2007,November,Thursday,Afternoon,Rural,Main Road,Windy,183.32289617706184,1,75,<18,Female,0.1247492109644444,0,Poor,2,1,Severe,12,0,12.310646754814794,3213.0293142964315,Dry,Weather,0,22945.181005432416,18549.74621620817,Asia,2384.581989777644
