,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
78709,2013,May,Sunday,Night,Rural,Main Road,Rainy,495.9824266283584,4,43,61+,Female,0.2194070057558693,0,Moderate,0,1,Moderate,15,2,26.117678673300635,2730.6451641159238,Wet,Mechanical Failure,3,12932.581913082076,49688.30163002075,Asia,2029.6548714328364
78712,2001,May,Sunday,Night,Urban,Main Road,Snowy,383.0416390230226,2,62,26-40,Male,0.2167413512685785,1,Moderate,2,0,Severe,6,1,57.06504254836001,9594.7668967489,Dry,Mechanical Failure,2,18558.519223726445,45900.71421601636,Australia,2478.788176566003
78730,2010,February,Thursday,Morning,Urban,Street,Snowy,81.65296501926761,2,74,41-60,Female,0.112433721327754,0,Poor,0,2,Severe,15,0,9.557673037601432,3463.196726010481,Dry,Mechanical Failure,7,19663.757659591334,57871.36243224142,Australia,2327.045644556951
78741,2014,September,Saturday,Evening,Rural,Highway,Windy,104.04703305546512,1,80,61+,Male,0.0586916065216114,1,Good,1,1,Moderate,9,3,38.08514193856848,1402.127005346028,Wet,Speeding,1,11595.16935911312,88257.94852633194,South America,1498.772015769079
78742,2003,November,Wednesday,Evening,Rural,Main Road,Windy,268.780574622038,1,108,18-25,Female,0.1477976662524492,0,Moderate,1,2,Severe,18,1,21.37391604244753,7891.598216683923,Snow-covered,Weather,7,42351.29830823151,78053.3204361713,Europe,2372.093885387665
78745,2004,July,Tuesday,Morning,Rural,Street,Windy,322.3672529999804,4,51,<18,Female,0.1544199454222026,1,Moderate,0,0,Moderate,8,2,59.85340100709153,8020.613121685489,Icy,Weather,4,4841.4024280232,50515.13392185494,Asia,471.0342996302378
78765,2008,October,Wednesday,Morning,Rural,Highway,Windy,207.38003882525285,4,38,41-60,Female,0.2455551776509024,1,Good,0,2,Minor,5,4,32.92766040761756,9150.784721721788,Icy,Distracted Driving,5,33866.2214109128,7152.731871278332,North America,1174.821195666384
78773,2000,June,Friday,Morning,Urban,Street,Clear,399.3099491565757,4,63,18-25,Male,0.0512421608316514,1,Good,1,0,Minor,7,1,19.37535646335116,7586.102371342138,Icy,Weather,6,19945.92303298477,89269.8038297055,South America,1404.6014378731572
78776,2022,May,Saturday,Night,Urban,Street,Rainy,243.69933593736224,1,36,41-60,Male,0.124498382802853,1,Good,1,0,Minor,13,4,25.021812900655213,217.3922284491111,Icy,Mechanical Failure,5,15024.173424650084,20675.09918498085,South America,1836.0557134416092
78782,2022,August,Thursday,Afternoon,Urban,Highway,Rainy,80.2011361852383,2,35,<18,Male,0.2027460531454716,0,Moderate,0,1,Minor,18,4,42.64981013239378,7490.873717790906,Snow-covered,Drunk Driving,8,14871.474350942868,59924.69917869013,Asia,1812.3538961543832
78792,2012,August,Tuesday,Evening,Urban,Main Road,Foggy,152.2263950493678,2,39,<18,Female,0.1777842184877769,0,Good,0,1,Minor,16,1,49.38606517634484,6082.040789058358,Dry,Distracted Driving,0,9682.823146850033,8002.109475477193,Asia,3215.208883349254
78809,2023,March,Sunday,Morning,Urban,Main Road,Clear,313.14451992011203,3,91,<18,Female,0.2347932146897749,1,Moderate,1,1,Severe,10,3,58.36602914977875,9466.131570718888,Wet,Mechanical Failure,6,27423.37756620791,19083.959377521696,Asia,2868.902238731953
78816,2005,September,Wednesday,Afternoon,Urban,Street,Rainy,197.84453955965748,1,47,26-40,Male,0.1544102502293235,0,Poor,2,1,Minor,17,2,20.341359864711823,7282.13223837963,Icy,Weather,8,21433.10531568001,52383.06492206097,Australia,407.46730318157415
78830,2016,October,Wednesday,Morning,Rural,Street,Foggy,239.5893849964945,3,96,61+,Male,0.0793146890988431,0,Poor,1,0,Severe,7,1,53.58980300324989,4728.50853865358,Wet,Distracted Driving,1,41310.45402578553,33452.18204761784,Asia,3931.315199916364
78838,2015,April,Thursday,Afternoon,Rural,Highway,Snowy,195.0667410015926,2,81,41-60,Female,0.0282259952638,0,Poor,2,1,Minor,9,1,25.428803598191884,324.09609993955814,Wet,Drunk Driving,0,22238.742320844427,38410.918012670765,Asia,3166.666264061912
78842,2014,December,Sunday,Afternoon,Rural,Street,Foggy,75.27063550441098,2,100,18-25,Male,0.0386085010013548,0,Poor,2,0,Severe,13,1,26.141907333721168,2672.712276903701,Wet,Speeding,2,49831.63381153729,89452.981200682,Asia,1826.0129341157096
78846,2002,June,Friday,Afternoon,Urban,Main Road,Clear,63.25680407675814,4,87,18-25,Female,0.2311098262227463,0,Good,1,2,Moderate,14,2,48.10141668263845,2501.149596054893,Dry,Distracted Driving,0,45579.1862363605,45122.24906618038,Asia,3356.184041654697
78865,2013,October,Saturday,Night,Urban,Street,Snowy,263.6742881219541,4,113,18-25,Female,0.0174382504622437,1,Moderate,2,2,Moderate,0,3,26.56648411273857,1942.3748956837728,Icy,Speeding,6,13545.106249994697,35821.34676542092,Europe,1076.917920383429
78876,2001,June,Wednesday,Morning,Rural,Main Road,Clear,157.3379175574706,2,66,61+,Male,0.0072360678888309,0,Moderate,2,0,Minor,3,0,26.84965091471805,2653.418348872683,Dry,Drunk Driving,7,41090.95095227287,83293.66594785491,North America,200.9454239074369
78879,2018,April,Tuesday,Evening,Urban,Street,Foggy,202.93119176030265,2,103,26-40,Female,0.001972784702588,0,Good,0,1,Minor,4,4,42.45634075995893,3802.011634577229,Wet,Drunk Driving,9,35115.27614845924,40213.01646410378,North America,3183.272023284712
78882,2021,May,Monday,Morning,Rural,Main Road,Rainy,377.9236395216609,4,86,26-40,Male,0.2343664184112433,0,Moderate,1,0,Severe,2,2,20.107352097912766,4715.949239159149,Icy,Mechanical Failure,9,16242.610127640854,33886.64164845361,Australia,1628.8810645574893
78885,2018,October,Wednesday,Morning,Rural,Street,Foggy,424.0671059305646,3,59,18-25,Female,0.1995867851881626,1,Moderate,2,1,Severe,14,3,38.086596080338914,6977.209896889981,Wet,Distracted Driving,4,14562.059184626309,66532.21978980882,Australia,1662.023188572885
78905,2018,December,Sunday,Night,Rural,Main Road,Rainy,285.314888706959,1,68,<18,Male,0.0573686701987474,0,Good,1,2,Moderate,11,1,7.27213165448843,8433.884465498391,Wet,Drunk Driving,8,31741.849266094054,64728.71307876865,Europe,1270.7027108871946
78915,2022,July,Thursday,Evening,Urban,Main Road,Windy,194.50274730970744,2,110,26-40,Female,0.0855914127690202,0,Good,1,2,Severe,15,3,10.71205234613215,7327.593166564592,Dry,Speeding,4,2306.032692291629,90684.15816538042,Europe,1793.3316806642815
78917,2002,March,Wednesday,Night,Rural,Street,Foggy,199.27683636715105,2,56,26-40,Female,0.1500396780168726,0,Moderate,1,0,Minor,11,4,32.99776208718938,6716.027427284623,Icy,Distracted Driving,7,39915.86893248143,75779.85441122917,North America,61.527962026663296
78919,2004,April,Monday,Afternoon,Rural,Highway,Snowy,170.68649494398971,3,75,<18,Male,0.0562363014520027,0,Moderate,2,1,Moderate,5,4,7.0585350680678856,4774.300275361376,Icy,Drunk Driving,8,29911.31378267978,8207.472695182174,South America,3177.7654464092443
78925,2004,March,Thursday,Afternoon,Rural,Main Road,Snowy,443.9060233334024,1,75,26-40,Male,0.1434488934002139,0,Poor,2,1,Minor,14,4,57.44712570044662,3251.688979773211,Icy,Drunk Driving,9,3337.206095959288,76461.49999369199,North America,2024.6832110247756
78929,2013,November,Tuesday,Night,Rural,Street,Windy,232.2133668496681,1,39,<18,Male,0.0904634582360699,0,Poor,2,2,Moderate,17,4,22.5605627519736,1501.4096467130769,Icy,Speeding,7,25148.02720696648,58670.014290060266,North America,2546.9411686767235
78933,2009,July,Saturday,Afternoon,Rural,Main Road,Snowy,194.66207003789245,3,55,18-25,Female,0.2220531819266383,1,Poor,2,0,Minor,4,1,19.146731483395868,6092.395520689044,Dry,Drunk Driving,1,1920.392022087404,63740.37408761017,North America,365.3757051102064
78938,2006,April,Tuesday,Night,Urban,Main Road,Windy,169.2655530855926,2,46,41-60,Female,0.0997051439040141,0,Moderate,0,2,Severe,5,4,25.15598025923013,134.38792596087433,Dry,Mechanical Failure,9,16160.081411311025,29468.32775500431,Europe,2502.632462786944
78939,2001,April,Sunday,Afternoon,Rural,Main Road,Clear,393.4626706953578,2,105,41-60,Male,0.1669384027358987,0,Good,1,1,Severe,3,0,56.945699625216605,6759.940199289771,Snow-covered,Weather,0,35533.01315023092,30722.280413972992,North America,1674.8015586246686
78947,2000,June,Tuesday,Afternoon,Rural,Highway,Snowy,69.63991113102604,4,48,41-60,Male,0.2232854737507162,1,Poor,0,1,Severe,7,4,7.799259849175231,9896.551729343306,Wet,Drunk Driving,1,24633.230289654726,64433.32292419159,North America,3831.8167210481215
78957,2016,April,Tuesday,Evening,Urban,Highway,Snowy,221.40797530278545,2,49,<18,Female,0.2384781522775265,0,Moderate,0,2,Severe,14,1,53.1961657383773,6753.401363981671,Icy,Weather,7,26073.51772114355,59336.95023117404,Europe,1351.2610704318474
78985,2022,July,Friday,Afternoon,Rural,Highway,Windy,255.7178606763039,3,60,41-60,Female,0.1351851431921881,1,Moderate,0,2,Moderate,4,0,22.698889964887872,3817.075496704484,Wet,Drunk Driving,8,25065.313249831863,10737.066532869088,North America,2744.3964491530583
79000,2001,April,Monday,Afternoon,Urban,Street,Foggy,106.43525201063332,1,70,41-60,Female,0.0415264131947539,0,Moderate,2,2,Minor,7,4,31.226424213185656,8897.701977666771,Wet,Speeding,9,4290.74739801391,53863.92175382889,South America,2616.853228979453
79003,2024,November,Thursday,Evening,Rural,Highway,Rainy,402.9843345729086,4,100,61+,Female,0.0963246025282822,1,Moderate,0,1,Moderate,16,4,37.44603703114151,5698.465315956183,Wet,Speeding,5,41409.48042099893,77066.72768237814,Australia,982.3244579864364
79023,2022,November,Monday,Afternoon,Rural,Main Road,Clear,110.17242200392002,4,99,26-40,Female,0.12652203464405,1,Moderate,2,0,Minor,13,0,48.46805671740136,2233.790612998676,Wet,Drunk Driving,5,40684.245395965474,36030.22275980627,Australia,348.6920932516511
79029,2005,March,Thursday,Evening,Rural,Highway,Foggy,133.5415487297542,3,84,41-60,Female,0.1057727572039252,0,Poor,1,2,Moderate,5,0,41.68174261872407,9467.495803089072,Dry,Mechanical Failure,1,3237.035002036473,50910.76109893583,Australia,357.5125565262577
79043,2010,December,Thursday,Morning,Rural,Street,Foggy,312.12632371697134,4,51,26-40,Male,0.0332539286224546,0,Moderate,0,1,Severe,3,2,12.304715218382013,5380.062790668683,Wet,Drunk Driving,9,36194.86500195316,45991.72875396872,Australia,4904.3648987891565
79057,2003,December,Saturday,Evening,Rural,Street,Clear,139.51137946260502,3,117,18-25,Female,0.1072631709429947,0,Good,2,2,Severe,11,0,10.281752489632328,2798.527569503427,Snow-covered,Mechanical Failure,4,20410.98013657439,76385.70044774193,Asia,2084.115502137998
79074,2012,February,Monday,Evening,Rural,Street,Rainy,288.2430986696304,4,103,41-60,Female,0.0188303363276179,1,Moderate,1,2,Severe,4,3,48.98218705347031,3544.7321129498287,Icy,Weather,7,34447.95855041345,81783.601414441,North America,4258.0205869165575
79083,2001,July,Sunday,Evening,Rural,Highway,Foggy,106.91784436825009,4,119,<18,Male,0.0482460004562641,0,Moderate,2,1,Severe,18,1,20.31485710239062,6424.637347080285,Wet,Speeding,1,25489.15244719493,7993.428245237314,North America,4154.01910043164
79084,2010,December,Tuesday,Afternoon,Rural,Street,Rainy,240.39329005893995,2,112,61+,Male,0.006558492941931,1,Good,0,0,Moderate,16,2,49.16748870772794,9387.789320545324,Dry,Speeding,2,38171.687234735175,5534.181235200474,Asia,1423.4313108338622
79086,2009,August,Thursday,Evening,Urban,Street,Snowy,283.4229083136244,2,64,18-25,Male,0.2222411536428343,1,Poor,1,1,Minor,14,1,37.49797092021954,2346.269051257851,Icy,Distracted Driving,3,28564.202762777342,16474.8303629414,Australia,1882.7393902659924
79097,2015,December,Wednesday,Afternoon,Urban,Highway,Rainy,389.21477046638296,2,47,61+,Male,0.0604788449495454,1,Good,0,2,Severe,14,3,21.370343131613723,2609.1797215811325,Icy,Weather,8,19718.85921444062,92640.26757751148,Asia,4843.9366170051135
79098,2008,July,Tuesday,Morning,Rural,Highway,Clear,219.30874130353823,2,94,18-25,Male,0.200732752304536,1,Moderate,1,0,Severe,3,4,57.77049916213901,7452.824250947643,Dry,Distracted Driving,2,38235.932116807446,2284.346640374205,Europe,65.78733410676278
79111,2009,January,Saturday,Night,Urban,Main Road,Foggy,446.0499325515103,2,102,18-25,Female,0.0666883431102296,0,Moderate,2,2,Minor,18,1,26.443130433054534,2804.2997197091627,Snow-covered,Speeding,2,20986.582761589605,52032.0254821276,South America,416.8362257101603
79143,2008,February,Saturday,Afternoon,Rural,Street,Windy,145.95080667700842,3,63,<18,Male,0.1353933494920958,1,Good,1,0,Minor,13,1,8.378806704507506,8181.794362914218,Dry,Weather,6,49743.0246992709,62547.82847299741,Australia,154.40363073477087
79144,2020,December,Friday,Morning,Urban,Street,Windy,90.40320286958053,4,116,26-40,Male,0.1088738452406149,0,Moderate,2,0,Moderate,0,3,33.87021262358522,5076.492305095638,Wet,Weather,3,14619.81793708966,11627.782047984418,Asia,1850.9252186073995
79156,2004,August,Saturday,Night,Urban,Highway,Clear,328.01074428864786,1,87,18-25,Male,0.207034699258687,1,Moderate,2,2,Minor,12,1,29.58943203294767,5883.670550873275,Dry,Distracted Driving,9,48606.81146017504,55814.02290673612,Asia,4652.772556684098
79157,2007,April,Friday,Night,Rural,Main Road,Clear,310.6491614287057,4,79,<18,Female,0.1406891623030577,1,Moderate,2,0,Moderate,6,0,34.29817113160095,7129.850917340803,Dry,Speeding,6,46049.53511398958,12617.98206041806,Asia,1641.7067628510028
79158,2000,April,Monday,Morning,Urban,Main Road,Windy,377.8373789543805,2,71,61+,Male,0.1686538440144006,0,Good,2,2,Moderate,2,3,24.677615277201497,510.93129061268536,Icy,Weather,6,8347.589710388194,34284.084522518344,Europe,2401.793817150103
79160,2012,July,Sunday,Evening,Urban,Street,Clear,225.54982745125372,3,104,18-25,Male,0.1173995151743219,1,Good,1,2,Moderate,8,3,43.39565176833052,907.754358152377,Icy,Drunk Driving,2,10488.15078113239,71714.79357737963,South America,4884.435004609767
79169,2002,February,Monday,Afternoon,Urban,Highway,Windy,490.7948224265321,3,103,26-40,Female,0.09633725384749,1,Good,2,1,Minor,16,1,52.18365206645251,5955.217167196407,Icy,Distracted Driving,8,6110.407246534818,29124.64446297927,North America,2567.6862147097186
79175,2022,October,Thursday,Night,Rural,Highway,Rainy,319.3485201545731,3,108,41-60,Male,0.0170633235535285,1,Good,2,1,Moderate,16,2,52.35730337233056,1860.1119703631937,Snow-covered,Weather,6,22752.59820004757,19741.037529507903,Europe,790.703461253205
79178,2023,April,Sunday,Afternoon,Rural,Highway,Clear,329.5020364239923,3,68,26-40,Male,0.1354602880351671,0,Poor,1,1,Moderate,11,1,31.378034760252905,5723.224505734742,Snow-covered,Drunk Driving,7,18250.473415248,77698.05785300984,North America,2010.85586249349
79182,2006,May,Monday,Evening,Rural,Highway,Rainy,74.494525211054,1,65,<18,Female,0.2146898895029566,1,Good,2,2,Moderate,15,0,59.45288028132908,4077.303488383216,Wet,Speeding,3,31680.26524999004,9384.35499383514,North America,3282.593457274931
79188,2006,October,Thursday,Afternoon,Urban,Highway,Rainy,192.74722197500608,4,76,41-60,Male,0.1736624021761653,0,Moderate,0,0,Minor,6,3,12.687059300641216,5970.914988179517,Icy,Weather,0,25692.900125263168,92150.37814991771,South America,1667.6203785720818
79200,2013,November,Tuesday,Morning,Rural,Highway,Clear,146.9788078318875,4,78,61+,Male,0.0420860077094298,0,Poor,1,2,Moderate,6,1,7.1345288007636976,9314.438418494045,Snow-covered,Weather,3,12944.565938823896,75131.14086770694,Europe,298.0824100086772
79202,2017,March,Thursday,Morning,Rural,Street,Rainy,181.587006527802,3,113,18-25,Male,0.1239781279591884,0,Good,2,2,Moderate,6,2,16.067266710765935,6870.717929574431,Icy,Mechanical Failure,9,29232.398436765605,28764.91783381775,Asia,4188.609805276935
79203,2005,January,Monday,Evening,Urban,Main Road,Snowy,287.5332757538753,1,100,18-25,Female,0.1597990636286823,1,Poor,1,2,Moderate,11,4,55.58640602072092,3218.5067029749284,Icy,Speeding,1,11753.323112597956,82602.62619596519,Europe,2646.8941943924124
79219,2015,September,Monday,Evening,Rural,Main Road,Clear,408.852218720407,4,43,41-60,Male,0.2189873971388337,0,Good,0,1,Moderate,10,4,42.38184071194993,1744.7627613590637,Snow-covered,Speeding,8,26048.796331736896,74121.41880689471,Europe,4913.808242176325
79231,2004,July,Sunday,Morning,Rural,Street,Clear,194.53455740036355,2,92,<18,Female,0.2287351282669191,1,Good,0,0,Minor,1,1,11.487967026126505,9388.714002755214,Dry,Drunk Driving,7,27331.70026550702,19347.910094580464,North America,4181.533520701942
79257,2020,March,Sunday,Night,Urban,Highway,Rainy,472.768162831995,1,38,<18,Male,0.1476655646789123,1,Good,1,1,Minor,5,2,50.88635800427588,3142.958655012604,Dry,Distracted Driving,4,32360.40151167656,93657.03149073591,South America,1387.7311869206403
79270,2022,December,Sunday,Afternoon,Rural,Main Road,Rainy,414.6086417052928,3,45,18-25,Female,0.163264455531283,1,Moderate,2,2,Minor,13,1,56.13116325051292,7447.35570644683,Dry,Drunk Driving,2,38848.10874252786,22555.998837841315,North America,1349.6610976997574
79290,2000,January,Sunday,Night,Urban,Street,Foggy,421.0462985155654,4,89,41-60,Female,0.1832263802399831,0,Poor,1,1,Moderate,0,3,14.623152435020884,8884.070771363133,Wet,Weather,8,15063.796945999857,4140.117317177776,Europe,4202.517457190024
79299,2017,September,Wednesday,Night,Rural,Highway,Clear,270.5734026931201,4,73,<18,Male,0.0658817026717067,0,Poor,0,2,Moderate,15,4,23.761632993827373,8483.95651747687,Snow-covered,Speeding,6,38239.369035822754,70420.14932724797,Asia,3879.653411425584
79314,2008,February,Sunday,Night,Rural,Street,Rainy,338.2902568397815,3,95,61+,Female,0.0845686573145804,1,Good,2,0,Severe,6,1,32.0306147241007,7170.421979980311,Dry,Drunk Driving,6,8523.763307657158,18692.1472208133,Asia,2172.656809023843
79317,2010,April,Friday,Evening,Rural,Street,Foggy,153.1117195676596,1,40,41-60,Female,0.033764597963602,1,Good,0,0,Minor,0,4,22.917030466804714,997.950978829202,Wet,Drunk Driving,7,14026.731116293087,86033.2205093223,Asia,4187.8355529021455
79322,2021,January,Thursday,Afternoon,Urban,Highway,Foggy,462.053308894372,1,101,61+,Female,0.164838541996712,0,Good,2,1,Severe,14,2,47.36957156450473,639.9486047289687,Wet,Drunk Driving,9,16474.881654788518,23097.02186728851,Europe,3761.1932665351055
79336,2004,November,Tuesday,Afternoon,Urban,Highway,Rainy,148.28220110551348,2,38,18-25,Male,0.142148477102884,0,Poor,2,2,Minor,12,0,10.979164537970862,6595.518032325745,Snow-covered,Drunk Driving,8,48440.26591424045,88948.32230997634,South America,1084.0263385739552
79342,2006,November,Thursday,Night,Urban,Street,Snowy,78.48548032036244,3,69,18-25,Male,0.0921466126815334,1,Poor,0,1,Minor,1,1,12.100174946338417,3620.0633244413466,Dry,Weather,8,29933.1987372833,22801.276677973936,South America,760.1753440969062
79347,2002,June,Tuesday,Morning,Rural,Main Road,Snowy,242.25791453503493,3,70,26-40,Female,0.0794323563527962,0,Good,0,1,Minor,14,1,56.49855505343286,1103.6027796326568,Wet,Drunk Driving,6,29048.51131119622,3981.12495455495,Australia,1157.2745486440967
79355,2015,December,Wednesday,Afternoon,Urban,Highway,Snowy,396.8606201369769,3,81,61+,Female,0.2030412159413967,1,Good,2,0,Moderate,19,1,12.291544856635094,1567.09093941702,Icy,Drunk Driving,3,18744.25851516047,91026.78808968113,Australia,921.2760076800467
79363,2010,June,Monday,Night,Urban,Street,Clear,152.781841010569,1,119,61+,Female,0.0519674777323449,0,Poor,0,0,Severe,15,1,59.658890643616544,7013.273286082996,Icy,Distracted Driving,4,34787.45801018489,61115.19050490412,North America,4732.2515512584405
79364,2006,January,Saturday,Afternoon,Rural,Highway,Foggy,250.11053049369653,1,105,61+,Male,0.1926900954272796,1,Good,0,1,Minor,11,0,47.56442218033893,4251.11939039967,Wet,Distracted Driving,2,14162.271537130751,22380.528144792483,South America,4501.657469861942
79379,2002,June,Thursday,Afternoon,Rural,Highway,Foggy,373.5452804642323,2,118,<18,Male,0.1914949812618041,0,Poor,1,1,Moderate,5,2,11.523557178639011,2158.01511923768,Wet,Distracted Driving,4,49371.44186875538,93134.13826239636,Australia,16.040305349951318
79383,2024,February,Friday,Evening,Urban,Street,Snowy,484.5480084266275,4,84,41-60,Female,0.2064120065614299,0,Poor,0,2,Minor,3,1,52.778142121066935,3626.513141818812,Dry,Distracted Driving,2,704.5421192098652,7282.109025137986,Asia,1950.2469128886296
79384,2021,June,Thursday,Afternoon,Urban,Street,Foggy,449.4162709452176,1,80,18-25,Male,0.1656394148792702,0,Moderate,1,1,Minor,4,3,5.243582774539155,6261.090846512624,Wet,Distracted Driving,8,23879.743225327184,77018.42911908352,North America,1420.745030463111
79386,2001,June,Friday,Afternoon,Urban,Main Road,Windy,252.1598043883295,1,74,18-25,Female,0.2430587215108071,0,Good,0,2,Minor,4,3,22.737245091761512,2260.6273468818536,Wet,Distracted Driving,3,26298.83205599945,30622.96229433619,Europe,750.068033657455
79391,2019,May,Tuesday,Morning,Urban,Street,Clear,432.39288234697307,2,53,26-40,Male,0.0947521221343722,0,Good,0,1,Minor,13,0,17.053541753455395,2674.5883543688738,Wet,Weather,1,42453.85541847276,27697.97478269589,North America,2777.4734923172614
79392,2024,July,Thursday,Night,Urban,Highway,Rainy,190.9202359094316,1,112,18-25,Female,0.0357492238978001,0,Good,0,1,Severe,2,0,50.28709369408404,4696.933402213202,Dry,Speeding,5,44474.62371541748,28157.54197520284,South America,3974.438918272109
79394,2001,February,Thursday,Night,Urban,Main Road,Foggy,465.7804656721159,3,97,41-60,Male,0.0875374967919506,1,Good,0,0,Minor,17,0,14.371464427661428,1083.5264119265023,Snow-covered,Distracted Driving,6,1258.5370170915885,85531.42004648922,Australia,2580.722624628576
79403,2011,January,Sunday,Night,Rural,Main Road,Rainy,431.2789402133166,3,80,26-40,Male,0.1309694849299387,1,Good,2,1,Moderate,0,0,11.605169514845432,8613.850076529756,Dry,Mechanical Failure,8,44405.22797370846,72335.07823594312,Europe,3549.5089964233557
79439,2014,March,Thursday,Afternoon,Rural,Highway,Foggy,464.4882029765849,2,74,18-25,Female,0.1378115390523861,0,Moderate,0,1,Severe,18,1,9.579538100767277,3233.081514940074,Snow-covered,Weather,7,7200.980876126387,45510.23956936571,Europe,4998.508427656507
79452,2019,May,Wednesday,Morning,Rural,Main Road,Clear,181.24322711834583,2,99,41-60,Female,0.0827597753818433,1,Poor,2,2,Severe,17,1,22.487700301013483,3048.200800063011,Dry,Drunk Driving,2,43367.98731733331,24320.19710641809,Asia,2697.5779238008126
79455,2022,March,Monday,Evening,Rural,Main Road,Windy,186.0592956887991,1,49,61+,Male,0.2351586626620419,0,Moderate,2,2,Moderate,17,2,17.939740239760205,9648.234712222453,Dry,Drunk Driving,8,32578.911057382826,8325.298959208836,Europe,4804.663166852829
79458,2000,May,Saturday,Morning,Urban,Street,Clear,283.99171253502186,2,40,26-40,Female,0.0325177212400715,1,Poor,1,1,Severe,3,2,21.81856437920692,2609.605499113289,Snow-covered,Distracted Driving,1,33587.42535425009,2893.0406904051715,Europe,3425.081139911644
79462,2016,April,Thursday,Night,Rural,Main Road,Rainy,195.3590965595543,3,39,61+,Male,0.0754388769370835,1,Good,1,1,Minor,19,2,11.079483779262103,4055.576590422444,Dry,Mechanical Failure,2,30975.877813567728,57584.71962398369,South America,1657.5847428035572
79463,2004,June,Sunday,Morning,Urban,Main Road,Windy,497.0080714755032,2,96,18-25,Female,0.1949428273597673,0,Good,2,0,Minor,1,0,13.52552275828931,5364.086185934046,Icy,Speeding,2,34951.29587858605,78940.82825060698,North America,2067.0909884718358
79465,2024,May,Sunday,Evening,Urban,Main Road,Clear,325.26063508324614,1,84,<18,Female,0.1812006838578147,0,Moderate,1,1,Moderate,6,3,49.00074452842976,9613.750133687416,Icy,Drunk Driving,2,2955.7687627817686,48681.67160495787,Australia,3619.2885014455137
79473,2003,August,Friday,Afternoon,Urban,Street,Snowy,315.9009230905857,2,83,41-60,Male,0.017268030811878,1,Poor,2,2,Minor,5,0,27.28120334401752,1216.398767481057,Dry,Mechanical Failure,0,15739.993227202936,11495.070565350336,Europe,55.33040993682018
79494,2013,July,Wednesday,Afternoon,Urban,Highway,Snowy,258.92620524615006,1,116,41-60,Male,0.0600344446676865,1,Poor,2,1,Minor,5,3,18.42489843690831,2991.021011661961,Dry,Mechanical Failure,8,49893.02108907156,57088.41537481461,Asia,1231.2005572736714
79511,2014,November,Tuesday,Morning,Rural,Highway,Clear,126.44085867669769,3,106,<18,Male,0.1084641470217204,1,Poor,2,1,Minor,7,1,45.08156083321763,8531.3781146332,Snow-covered,Mechanical Failure,8,38036.60356529086,72333.27348200334,Australia,3612.9638523497047
79515,2021,November,Monday,Evening,Rural,Highway,Snowy,74.22913656923902,4,97,61+,Female,0.2035598743791074,1,Good,1,2,Severe,12,0,58.018935289217055,7402.676919116838,Snow-covered,Mechanical Failure,0,9026.20301521158,44684.67951501096,South America,966.8577053317806
79530,2021,January,Tuesday,Afternoon,Urban,Highway,Windy,329.15463066894444,1,56,26-40,Male,0.1580111818049741,1,Good,1,1,Minor,3,3,14.901011711006662,6525.182453517442,Icy,Mechanical Failure,0,20997.715643249747,5710.516558836194,South America,4329.909647460831
79545,2002,March,Sunday,Afternoon,Rural,Highway,Windy,169.27801844785046,3,78,18-25,Male,0.0063600028498037,0,Good,1,0,Severe,6,0,7.310302500287928,5728.756970921122,Snow-covered,Distracted Driving,3,16721.8411120477,64635.40920494849,South America,2918.944745031545
79553,2006,June,Sunday,Afternoon,Urban,Highway,Clear,160.81679058769566,2,64,26-40,Male,0.1905492807745812,1,Poor,0,1,Severe,4,0,36.91638243576378,3496.722851013998,Wet,Distracted Driving,6,48540.74410865917,45249.29745820841,Australia,3104.8196419168
79554,2004,June,Wednesday,Morning,Urban,Street,Snowy,160.3784897317417,3,119,41-60,Male,0.158073164382433,0,Moderate,1,1,Moderate,8,2,41.00613114119159,9359.793162853925,Icy,Speeding,2,36424.25097128009,15438.974822493616,Asia,1026.4562836489226
79556,2024,March,Monday,Night,Rural,Highway,Foggy,350.34664374312825,2,103,18-25,Male,0.2463347894908012,1,Moderate,2,1,Severe,0,2,6.082468340568624,2350.913001064163,Dry,Distracted Driving,4,46985.91638410771,98017.7144956845,North America,33.29602731928263
79561,2020,August,Tuesday,Night,Urban,Main Road,Windy,363.18511602093326,1,89,26-40,Male,0.20713052913264,0,Poor,1,2,Moderate,14,1,9.44352516849219,9939.388431081456,Wet,Distracted Driving,0,43070.56951608902,10074.102414751093,Australia,1593.4949351161276
79568,2017,November,Tuesday,Evening,Urban,Highway,Clear,230.1847899801567,1,57,18-25,Female,0.1760210291728653,1,Good,0,1,Minor,15,4,44.77623042029053,6995.562298340475,Dry,Speeding,9,43825.70498222451,86472.5699729985,Europe,3804.351358271262
79575,2005,August,Thursday,Evening,Urban,Main Road,Rainy,73.3829100623331,4,30,18-25,Male,0.1826904511055319,0,Poor,0,0,Minor,9,4,12.371288941584403,5777.981328641232,Icy,Drunk Driving,0,718.9037884070673,24609.539000780595,South America,4563.879392718107
