,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
71590,2020,September,Thursday,Afternoon,Urban,Street,Clear,347.1213935042625,1,54,<18,Female,0.0845935214976401,1,Moderate,2,0,Moderate,18,0,5.419940386102712,5454.803896172897,Wet,Speeding,8,24805.85979426124,85466.97789929279,South America,4754.87039722492
71600,2000,December,Tuesday,Evening,Rural,Main Road,Rainy,489.4361714136994,1,106,26-40,Female,0.2336040970078733,1,Poor,2,0,Moderate,3,3,37.42520248356445,2399.1303307797302,Snow-covered,Mechanical Failure,8,12844.44583158473,75831.75378298496,North America,840.912300638198
71601,2016,December,Monday,Night,Urban,Main Road,Clear,324.5612451841964,1,39,26-40,Male,0.0187805535032726,1,Poor,2,0,Severe,18,3,47.141639074820745,4075.0735150727887,Snow-covered,Weather,7,27962.675424118024,92474.58153663948,South America,170.02648720821426
71608,2004,August,Wednesday,Morning,Rural,Main Road,Foggy,227.96421479365415,4,107,<18,Female,0.1964784685273186,1,Poor,1,0,Severe,3,0,54.45466696695436,7706.953498341604,Wet,Weather,0,32813.1036311502,32903.83584795785,Asia,974.6777571050236
71611,2014,May,Friday,Night,Urban,Main Road,Foggy,269.1702566672441,4,41,26-40,Female,0.033602969563805,0,Good,1,1,Severe,3,0,14.718434281203958,3090.6952130614263,Dry,Speeding,4,47150.63595075226,61472.40645128811,Australia,3940.4866969437694
71625,2008,July,Tuesday,Morning,Urban,Highway,Foggy,362.27960420191215,1,52,61+,Male,0.1063476607101896,0,Good,2,0,Moderate,15,2,23.16702121574501,6525.565141512194,Wet,Speeding,9,16375.89689866447,43714.46905688579,Asia,847.75051138197
71635,2005,January,Monday,Evening,Urban,Main Road,Snowy,105.48908089643356,3,96,26-40,Female,0.2385124106583735,0,Moderate,0,2,Moderate,18,4,56.40551897361135,9531.777588111452,Dry,Mechanical Failure,8,35126.06474483095,77932.37189849906,Australia,3380.473092127282
71652,2010,September,Tuesday,Evening,Urban,Main Road,Clear,418.6151493693304,3,113,26-40,Female,0.0723601875839006,1,Poor,1,1,Moderate,2,1,43.26820241283863,129.80013661257144,Icy,Mechanical Failure,5,33993.05736918408,34745.82295095627,Asia,4635.124330887485
71655,2002,October,Tuesday,Evening,Rural,Street,Snowy,225.6425295542424,4,107,41-60,Female,0.0939302616369271,1,Moderate,2,1,Moderate,11,1,55.1757076367559,4303.877562129432,Icy,Weather,7,9235.919419891145,40194.30854545406,South America,1960.0310600281248
71667,2005,October,Friday,Night,Rural,Street,Rainy,401.2654665647897,4,38,41-60,Female,0.0490937724920695,0,Poor,2,1,Moderate,3,0,12.021643822100412,1916.6853242211305,Wet,Drunk Driving,2,34180.66156816398,69136.37895396336,North America,789.8299540084794
71675,2001,July,Sunday,Morning,Urban,Main Road,Foggy,494.7382904509249,4,41,26-40,Female,0.210598540923281,1,Moderate,2,1,Severe,4,0,10.099864408955405,9544.894974660636,Wet,Mechanical Failure,8,27073.94477095448,84326.56261625537,Australia,2526.1885087416795
71679,2000,April,Tuesday,Evening,Rural,Street,Snowy,478.2650578123824,1,82,26-40,Female,0.0820503552045904,1,Good,1,0,Moderate,0,2,55.52396184524479,6356.809046693565,Icy,Speeding,2,42580.1340401006,42721.7346642238,North America,4278.87104241001
71696,2018,January,Monday,Evening,Urban,Highway,Foggy,443.7964877258797,2,38,<18,Female,0.1535845270337967,0,Moderate,2,1,Moderate,15,4,29.078194292945557,7560.909521590404,Wet,Weather,1,30217.265144771787,89998.79636770546,North America,3219.739068457841
71712,2000,October,Thursday,Night,Urban,Main Road,Rainy,251.5043286693236,1,75,41-60,Female,0.1346284261222733,1,Moderate,0,1,Moderate,13,3,47.43405240657431,9858.384574191105,Icy,Speeding,2,33723.94013911355,86319.47931085894,South America,2114.7088637803813
71721,2014,March,Tuesday,Evening,Urban,Main Road,Windy,102.78017383803756,2,111,<18,Male,0.2454494031640278,0,Poor,2,0,Severe,4,3,50.00088253528718,6838.892097718995,Dry,Distracted Driving,0,31549.31112960475,9918.109430227532,Europe,1409.5910622301951
71725,2001,April,Sunday,Morning,Urban,Highway,Foggy,423.4935390514903,2,33,<18,Female,0.2450887691689677,1,Moderate,1,0,Minor,0,1,15.38859907884465,8498.433671929843,Icy,Drunk Driving,2,715.6957097099674,10712.870329844978,Asia,3852.087946614472
71729,2023,February,Friday,Afternoon,Urban,Highway,Clear,373.904892707094,1,70,26-40,Female,0.196141457005483,1,Moderate,0,1,Minor,0,2,26.787493149279,1374.301161636368,Icy,Distracted Driving,9,5098.417861231244,69513.22873238324,South America,26.495758238691003
71741,2017,April,Sunday,Evening,Rural,Highway,Snowy,87.46357472460258,3,41,26-40,Female,0.1660360421288947,1,Moderate,1,1,Severe,18,3,51.2714250673816,1021.5215275864324,Snow-covered,Drunk Driving,3,48100.16161049884,87518.61906931028,Asia,676.6534850673187
71742,2008,November,Wednesday,Afternoon,Rural,Street,Snowy,55.60612792045384,3,87,26-40,Female,0.0942117395603681,1,Moderate,0,1,Moderate,10,3,46.79464231714643,1825.799163544454,Icy,Mechanical Failure,8,2020.9930249438487,53157.74036948062,Asia,1631.4773342399308
71803,2000,June,Friday,Morning,Urban,Street,Foggy,199.4009487107201,3,68,26-40,Female,0.0143002486824764,0,Good,1,1,Minor,1,0,34.290036240322124,7066.675579457211,Dry,Mechanical Failure,0,27789.359367597182,50800.051307946895,Asia,1006.562014559166
71813,2009,January,Wednesday,Evening,Urban,Street,Rainy,194.5335671158276,3,110,<18,Female,0.0779391107365246,0,Good,2,0,Severe,18,2,57.54823707399645,429.2952948490861,Snow-covered,Distracted Driving,0,34166.34248853162,37892.93857616501,Australia,4272.337506772427
71817,2021,September,Friday,Night,Rural,Highway,Clear,70.7147813025053,4,106,<18,Male,0.1945072402157867,1,Good,2,0,Minor,12,3,58.63860456699929,7231.281099731741,Wet,Mechanical Failure,2,18408.774444569044,62062.079593186725,Australia,3015.163290883017
71842,2023,April,Tuesday,Night,Urban,Street,Rainy,93.29093611172182,2,106,26-40,Male,0.0939876109618054,1,Good,0,1,Minor,1,0,55.90365073984154,4204.77931936,Wet,Mechanical Failure,3,28435.887869533235,60302.931660025446,South America,2249.2231369808283
71845,2003,November,Friday,Morning,Rural,Main Road,Clear,285.69007250518865,2,85,26-40,Female,0.1248730215208278,1,Good,2,2,Severe,0,0,58.45167182376177,6135.331175834966,Dry,Speeding,8,23021.686986293334,72626.10694189598,Asia,3920.714557854644
71872,2023,June,Monday,Afternoon,Urban,Main Road,Rainy,309.88016906161744,4,112,41-60,Female,0.2460024094063628,0,Good,0,1,Severe,10,0,23.3861371178578,7675.972921717539,Wet,Mechanical Failure,1,10973.12981213166,63315.14302724263,Australia,1489.264565793635
71882,2024,June,Friday,Afternoon,Urban,Street,Rainy,171.36118942427737,3,72,61+,Female,0.1909586510496093,0,Poor,2,2,Minor,12,1,49.14976364070805,849.7890733602923,Snow-covered,Distracted Driving,1,24064.696940319474,30433.9498801456,South America,2206.521805168591
71886,2015,June,Saturday,Evening,Urban,Main Road,Foggy,297.17016845264016,3,106,26-40,Male,0.0596755658353632,0,Moderate,0,1,Moderate,19,4,10.857224218255949,3684.345979870934,Icy,Mechanical Failure,4,32114.13976443456,8932.998931792388,Europe,1605.892004992046
71894,2020,February,Tuesday,Afternoon,Urban,Highway,Windy,358.24380008031545,1,48,<18,Male,0.044198917565656,1,Good,0,1,Moderate,11,2,18.7954021978242,7309.949587139376,Wet,Speeding,1,26039.07929531304,3193.275713001276,Australia,4550.71325741256
71902,2017,October,Monday,Afternoon,Urban,Main Road,Clear,429.21638003576913,4,31,<18,Male,0.2165874857174026,0,Poor,1,0,Minor,16,4,32.39905656675502,8544.7137544322,Snow-covered,Weather,9,4371.885687950208,39902.03185018334,Europe,2095.198761476218
71906,2002,November,Wednesday,Evening,Urban,Street,Windy,347.2083060462255,4,119,61+,Male,0.1802149970704227,1,Good,0,0,Severe,17,4,54.97136528735992,873.3272868500096,Wet,Speeding,8,8307.562857533152,27871.9262318153,Europe,3131.8087187954493
71915,2002,May,Thursday,Afternoon,Urban,Main Road,Clear,267.7511442439975,1,66,18-25,Male,0.0998827222039289,1,Poor,0,1,Moderate,0,1,29.16218499708793,1180.3706795852108,Icy,Speeding,2,33881.51164710878,74260.20707283731,Asia,594.6389349590405
71944,2017,August,Monday,Night,Urban,Highway,Rainy,423.0618523975241,1,81,18-25,Female,0.0967023207061336,1,Moderate,0,0,Minor,13,2,20.74739169700357,1232.2507875926206,Wet,Speeding,9,42368.792035309554,12224.049316028011,Asia,2064.149014988498
71968,2013,April,Monday,Night,Urban,Highway,Snowy,400.74986764652925,3,46,<18,Female,0.1330463904011349,0,Poor,2,0,Minor,6,0,56.29221804848554,6930.434479371062,Wet,Speeding,8,40111.74622293093,51930.14835237892,Australia,1378.4857039668982
71984,2021,February,Saturday,Night,Rural,Highway,Windy,81.97500748382525,1,43,<18,Female,0.2496502034297605,0,Good,2,0,Minor,9,3,34.37011346071121,5649.574533876764,Snow-covered,Mechanical Failure,7,4677.194883448932,87082.28110254322,South America,2413.766800502297
71989,2002,August,Sunday,Night,Urban,Main Road,Rainy,241.8460080041048,3,104,61+,Female,0.2276932580636618,0,Poor,0,0,Severe,9,3,59.13020093734063,6741.228135993506,Dry,Weather,3,38960.52667744234,16227.208704396831,Asia,1323.440246754081
71997,2024,February,Tuesday,Night,Urban,Main Road,Windy,113.00628139872413,4,47,18-25,Female,0.0428505299568187,0,Good,0,2,Moderate,8,0,30.79407124212226,7924.222496637559,Wet,Distracted Driving,8,34919.59758444003,94712.72017406247,Europe,1847.0181262682968
72050,2003,March,Thursday,Evening,Rural,Street,Foggy,277.7616778609124,3,47,18-25,Female,0.2299087659761068,0,Poor,0,1,Severe,19,2,52.78409620623516,4068.805267657071,Icy,Distracted Driving,6,17595.48740074872,28960.04382087318,Asia,222.87437612063837
72054,2013,December,Tuesday,Night,Rural,Main Road,Foggy,316.1780799203754,2,96,<18,Female,0.0207262714978959,0,Moderate,2,0,Minor,16,4,14.525966325175627,7446.550112267791,Dry,Mechanical Failure,2,47058.1298305056,47439.049966377286,Australia,863.8897972415093
72056,2000,November,Sunday,Night,Urban,Street,Rainy,340.3008193469915,1,107,61+,Female,0.1198261886477491,0,Poor,2,2,Severe,13,4,10.72704614546688,6321.706668678957,Dry,Speeding,3,49721.010174437775,59825.82787172517,North America,18.19993684522076
72059,2013,October,Friday,Morning,Rural,Highway,Windy,488.3112212645189,1,113,<18,Female,0.1837589225677827,1,Poor,1,1,Minor,4,2,27.51148120146272,3601.681294889824,Wet,Speeding,8,44773.67126647896,50620.85816428042,Australia,186.1574331188664
72073,2015,November,Thursday,Morning,Rural,Street,Windy,114.75240206359956,2,109,<18,Male,0.1206382621535472,0,Good,1,2,Moderate,2,3,22.835143706588514,6677.081782344657,Dry,Drunk Driving,0,25933.698840635847,13814.801252441785,Europe,2320.112647395044
72096,2014,January,Saturday,Afternoon,Urban,Street,Rainy,145.23520374014046,4,48,61+,Male,0.0023531541802625,0,Good,2,0,Minor,10,0,13.468906848488697,6029.784594787367,Wet,Distracted Driving,6,14875.72097609062,26155.55055647861,North America,4183.88789536118
72101,2012,November,Thursday,Afternoon,Urban,Main Road,Rainy,312.90344476442783,1,75,18-25,Female,0.2024095694277313,0,Good,2,2,Severe,13,4,43.21342662270925,1882.038759698332,Dry,Weather,1,38092.22893417792,28884.81023034525,Europe,778.4490714455866
72103,2010,February,Monday,Night,Rural,Highway,Foggy,454.3639183476727,4,73,<18,Male,0.1323696973264473,1,Good,2,1,Minor,8,1,13.958653056693246,6723.779351497088,Snow-covered,Drunk Driving,7,44483.39352852103,66704.07059048994,South America,605.0676159454779
72106,2006,November,Tuesday,Night,Urban,Highway,Rainy,346.8501863733301,1,69,26-40,Female,0.0442916070551634,1,Moderate,0,1,Minor,6,1,55.585644636490784,1625.68060473195,Snow-covered,Distracted Driving,3,2374.655895982987,26419.88635559736,Australia,358.8022707200399
72107,2016,February,Monday,Afternoon,Urban,Street,Clear,221.70832580941973,3,101,26-40,Male,0.2185166156401233,1,Moderate,0,0,Minor,1,3,38.40954310412514,781.5817355621066,Snow-covered,Mechanical Failure,9,39593.1074828135,30902.51925090686,Asia,4456.710945343423
72114,2024,May,Tuesday,Afternoon,Rural,Highway,Rainy,139.13613510793334,3,75,26-40,Female,0.1266599185517087,0,Good,2,1,Severe,1,1,33.59991321923171,8736.18609635451,Icy,Distracted Driving,0,35657.10165868257,14036.500422182557,Asia,2435.310288144864
72121,2019,August,Monday,Morning,Rural,Highway,Windy,169.57009535048635,2,45,41-60,Female,0.1817014311229578,1,Good,2,2,Minor,2,1,18.769700119309157,2713.160317029463,Snow-covered,Weather,9,42328.68596819371,52559.08517482448,Australia,2522.541451884661
72126,2016,September,Thursday,Morning,Rural,Highway,Clear,475.8312958316385,3,83,41-60,Male,0.2078959099955108,1,Good,2,2,Minor,4,3,26.01039664148314,225.04881921042343,Wet,Distracted Driving,6,4547.775777508228,6070.308939102591,Asia,3189.601387648746
72131,2020,May,Wednesday,Morning,Rural,Street,Snowy,160.03241024497424,2,65,61+,Male,0.1477767899257619,0,Moderate,1,0,Moderate,13,4,19.33754051897823,3905.5101456695834,Icy,Speeding,9,4316.313580985276,3925.973586002964,Australia,2679.6776155984608
72141,2023,November,Friday,Afternoon,Rural,Highway,Rainy,331.42159771789346,2,49,26-40,Female,0.1541555731747524,0,Good,0,2,Severe,16,2,5.654218567033219,7791.383008130242,Snow-covered,Weather,2,37588.00462505469,83406.95631976295,Europe,974.3320056135288
72148,2009,April,Saturday,Evening,Rural,Main Road,Rainy,371.8857860044045,4,39,41-60,Female,0.2450818456354745,1,Moderate,1,1,Minor,8,1,10.859065845530871,7830.722187591456,Wet,Speeding,5,36392.314344001694,92528.55874561748,Australia,1537.3876984784354
72153,2018,March,Friday,Morning,Urban,Street,Snowy,236.90670454794176,1,75,41-60,Male,0.0021216837838021,0,Good,1,2,Moderate,6,3,19.20099828634769,5306.441603593175,Icy,Mechanical Failure,3,1396.5558185624504,69915.60414065339,South America,4044.932760086657
72160,2004,October,Wednesday,Evening,Urban,Street,Clear,175.76157244836045,1,115,26-40,Female,0.0245221983396984,0,Poor,1,1,Severe,12,2,58.55938267788701,2430.222497771431,Wet,Distracted Driving,3,27563.505510759605,12764.317791538148,Australia,4720.777929122891
72161,2022,October,Wednesday,Night,Urban,Highway,Clear,199.5817084812112,4,64,26-40,Female,0.0287848282209968,1,Good,2,1,Moderate,19,0,42.59465821103627,1763.0625812416877,Snow-covered,Mechanical Failure,2,6128.092716178009,44445.944099030494,Asia,2771.96480829262
72163,2024,August,Wednesday,Evening,Rural,Street,Foggy,345.78760118944484,3,104,<18,Female,0.0695389401315757,1,Good,0,2,Severe,4,1,34.820915516018985,1602.6788100178703,Icy,Weather,3,31489.23796612305,98717.86551260948,South America,4987.078405955386
72179,2002,November,Sunday,Morning,Urban,Main Road,Snowy,134.8223804851804,4,36,18-25,Female,0.1015287544191413,0,Good,1,1,Moderate,10,3,19.676753149861256,5602.541698585869,Wet,Distracted Driving,6,22047.355228414588,96596.61808342116,Europe,3558.3409861145637
72228,2008,July,Sunday,Evening,Urban,Street,Rainy,313.60085301545706,4,105,<18,Female,0.2121496449754498,1,Good,1,0,Minor,11,4,20.19059280874949,4380.43312808812,Snow-covered,Weather,6,12685.24492267853,28107.618389502957,Australia,2691.0219789553685
72261,2001,September,Friday,Morning,Urban,Highway,Snowy,414.7974766844048,3,65,26-40,Male,0.0785279524364102,1,Poor,0,0,Moderate,16,1,25.218338997614403,1800.094770665576,Snow-covered,Weather,6,10522.20538085247,67602.86616900416,Asia,655.904462952613
72262,2010,November,Tuesday,Afternoon,Rural,Highway,Rainy,345.08185497492707,2,61,18-25,Female,0.1091025854394341,1,Moderate,0,1,Severe,0,1,42.752466035532045,853.0860061972437,Wet,Drunk Driving,9,19703.98919864081,58177.7525011628,Australia,1268.5099347854189
72265,2010,May,Wednesday,Night,Urban,Street,Foggy,308.65693953953365,2,113,26-40,Female,0.156526210357576,1,Poor,2,1,Severe,5,1,23.004359412941348,1703.2556002494746,Dry,Drunk Driving,4,16207.387226993593,5168.0818646604885,South America,1682.578642216555
72287,2009,July,Sunday,Morning,Urban,Main Road,Foggy,174.45922010294683,2,58,18-25,Male,0.1877228144156385,0,Moderate,0,1,Minor,3,1,26.298319386188023,1953.7359314653784,Dry,Distracted Driving,2,43630.79184419651,55828.649123586736,Asia,1188.1658919720333
72310,2016,February,Wednesday,Morning,Urban,Main Road,Rainy,149.88799578462942,2,89,26-40,Female,0.0620069090478313,1,Good,2,2,Moderate,4,0,43.28355469839633,8645.910115720793,Icy,Distracted Driving,0,49733.85441278157,17441.458505677703,South America,2157.398839031389
72318,2009,September,Saturday,Morning,Urban,Main Road,Foggy,240.7728339674751,4,75,41-60,Female,0.0844721847232453,1,Poor,1,1,Minor,15,2,27.121249769750904,4446.260807572894,Dry,Mechanical Failure,0,45561.22925838458,96599.12506379244,Australia,2231.0654822446945
72326,2023,April,Monday,Evening,Rural,Main Road,Snowy,403.4793348926866,3,46,26-40,Male,0.0209356295474962,0,Good,0,1,Severe,4,3,52.29794061550714,964.8781019618456,Icy,Speeding,5,46010.77088465824,32351.522511677907,Europe,2781.4099673265887
72334,2024,March,Tuesday,Evening,Rural,Street,Foggy,153.4807939740156,3,33,61+,Female,0.1747524471253132,1,Poor,2,0,Minor,12,3,33.383512566157776,6102.85418957388,Wet,Drunk Driving,3,3513.8090138502066,80961.38211828673,North America,2154.368055220122
72355,2009,September,Thursday,Morning,Rural,Street,Windy,369.8230375658548,2,73,61+,Female,0.2097702698290293,1,Moderate,1,1,Minor,16,4,8.846836970034943,3768.4596964683,Icy,Weather,2,24865.56705835413,44961.771151622655,Europe,3748.967575639552
72356,2009,June,Tuesday,Afternoon,Urban,Highway,Rainy,196.9008794738966,1,88,<18,Female,0.1917839192720108,1,Moderate,0,2,Severe,1,1,18.20486402025816,6648.711462029524,Wet,Speeding,5,26772.997215650757,64208.316411370666,South America,624.0347452387409
72367,2011,September,Friday,Morning,Rural,Main Road,Snowy,87.06389103993823,1,85,41-60,Female,0.2178463877876504,0,Poor,0,0,Minor,14,4,28.364574914076133,4087.310782220866,Dry,Mechanical Failure,6,34323.06889815414,74841.42258469595,Europe,1642.8637017070885
72368,2009,July,Monday,Night,Rural,Main Road,Windy,359.4809075372625,2,106,61+,Female,0.0950258124125682,0,Poor,1,2,Moderate,19,0,39.650386790482166,2040.58452312157,Dry,Drunk Driving,6,47469.10122261881,3663.4789278054423,Europe,569.1574713799732
72369,2004,July,Sunday,Morning,Rural,Street,Foggy,348.8039015734289,2,110,<18,Female,0.0813582898175858,0,Good,2,1,Severe,2,2,59.08506176988418,7572.535318140718,Dry,Drunk Driving,9,36631.02799493837,41325.63584801142,North America,669.6969161416839
72378,2012,December,Thursday,Morning,Urban,Street,Foggy,235.5640166719456,3,103,61+,Male,0.0810712791786113,1,Moderate,1,0,Minor,7,4,10.48824486527434,3007.381280334482,Snow-covered,Weather,3,7991.093774204823,35415.9790833162,Australia,1237.2935664951765
72382,2006,January,Thursday,Afternoon,Urban,Street,Rainy,301.9531998197366,2,77,18-25,Male,0.1802662017769714,1,Good,2,1,Minor,14,0,7.799852980849291,3359.579238850244,Wet,Drunk Driving,5,36044.79982121888,81533.95161289496,North America,4334.749842946554
72392,2001,May,Sunday,Morning,Urban,Street,Snowy,249.0159108618797,3,116,<18,Male,0.1448969477618339,0,Good,2,1,Severe,8,3,5.721478473843467,5758.1803015310325,Snow-covered,Drunk Driving,0,26573.69717548847,55618.9236786802,Europe,3872.808198014783
72412,2002,June,Friday,Afternoon,Urban,Street,Snowy,372.038987998132,1,101,<18,Male,0.1654473223425966,1,Good,1,2,Minor,15,0,10.3296187673287,6141.365509379492,Icy,Speeding,5,3078.3630995362805,1150.8868260648655,North America,904.0449443887466
72414,2008,November,Tuesday,Evening,Urban,Highway,Windy,478.6437265965422,2,30,18-25,Male,0.0270566144001604,1,Poor,1,1,Minor,13,3,9.27051750342244,8689.514313636691,Icy,Weather,4,34616.6555695589,12297.707389788166,Europe,2071.9463103184858
72423,2006,February,Sunday,Evening,Urban,Highway,Rainy,78.86009650703728,4,44,<18,Female,0.0325820438969944,0,Good,1,2,Minor,7,0,9.107516400633076,692.1964521611196,Wet,Drunk Driving,7,43623.410686249736,10834.729082008213,Australia,200.5465540496532
72452,2011,September,Tuesday,Morning,Rural,Main Road,Snowy,267.47586653415215,1,118,<18,Female,0.0738256830857964,1,Good,2,1,Minor,10,4,34.09920551782364,2085.54879702237,Wet,Weather,9,4665.231924733851,28913.816423593104,Australia,1756.4313588095504
72478,2012,May,Friday,Morning,Rural,Highway,Windy,89.70362270507341,1,113,18-25,Male,0.2175983206835133,1,Good,1,1,Severe,4,4,42.16138373684273,3800.358227019625,Wet,Weather,9,42057.07473775682,68856.97384244225,North America,490.5083924667718
72488,2010,July,Tuesday,Night,Rural,Highway,Rainy,84.9340752220142,3,101,26-40,Female,0.2305918720639045,1,Good,0,0,Minor,4,2,51.44612326057413,2457.3207919214933,Snow-covered,Drunk Driving,5,3924.994938146109,3875.039680434369,South America,2731.207428384154
72526,2005,September,Monday,Evening,Urban,Main Road,Foggy,75.33095787808527,4,79,26-40,Male,0.0662592723173842,1,Poor,0,1,Moderate,4,2,20.452016922970053,2809.235317878593,Icy,Weather,4,31753.28625705916,16053.618557098402,South America,2253.964012255555
72547,2012,March,Monday,Morning,Rural,Street,Snowy,231.5081615022293,2,65,<18,Female,0.0651088656112074,1,Good,0,1,Severe,4,4,22.979643465254867,7064.789155693114,Wet,Mechanical Failure,4,32152.72879143257,9109.086318239028,North America,4427.603093215268
72548,2019,February,Thursday,Night,Urban,Highway,Snowy,480.1313200589031,3,42,18-25,Male,0.0373856194099803,0,Good,1,2,Severe,16,4,47.968439906744585,2743.1719688360317,Snow-covered,Weather,7,8054.738935889975,76524.43313818156,North America,477.2769357149475
72557,2019,August,Thursday,Afternoon,Rural,Main Road,Rainy,287.4104248872053,3,94,41-60,Female,0.2162782408219048,1,Poor,1,0,Moderate,16,4,56.279859310768806,1996.046114019137,Wet,Distracted Driving,0,41229.32367458938,11698.686898902057,Asia,2878.532503786894
72561,2004,May,Sunday,Night,Urban,Highway,Snowy,294.0923412596445,4,83,26-40,Female,0.0884289949695035,0,Poor,1,0,Severe,6,3,11.5674341757004,1805.3364913243515,Wet,Weather,0,25250.852615084517,73778.33975000316,Asia,3453.0350229429696
72567,2015,August,Friday,Night,Rural,Street,Clear,363.1583841055205,3,69,61+,Male,0.0672256210980698,1,Moderate,1,0,Moderate,15,1,5.981513695835333,8941.335045197564,Icy,Drunk Driving,1,18474.977427167647,41695.39121567233,North America,4791.868410422759
72575,2015,January,Monday,Evening,Urban,Street,Windy,243.01285379039572,3,32,41-60,Female,0.1258352155708302,0,Good,1,1,Minor,17,1,6.330792308362386,848.9990018314842,Dry,Distracted Driving,8,42954.75843967581,68557.77269370189,South America,4850.054056115334
72580,2024,October,Tuesday,Evening,Rural,Street,Rainy,495.667738619304,2,109,41-60,Male,0.0511999004800313,0,Moderate,0,1,Severe,5,1,48.03374250589199,2182.6950088301664,Dry,Distracted Driving,1,21278.606966997744,83253.45530483202,Australia,3210.252408903488
72586,2002,October,Wednesday,Morning,Rural,Main Road,Snowy,392.7985124299471,1,57,<18,Male,0.0446567882918058,0,Moderate,1,1,Moderate,6,4,39.67617507570306,9227.89380156374,Dry,Mechanical Failure,0,8005.71961943616,3893.424093039785,South America,3426.623596651661
72616,2001,April,Thursday,Morning,Rural,Street,Snowy,457.63401651190776,3,94,61+,Male,0.0466337944811368,0,Poor,2,1,Severe,3,3,41.15664663074795,4746.298047920972,Dry,Drunk Driving,7,42012.08173111663,20124.31583983839,North America,211.12084146720304
72621,2011,April,Sunday,Morning,Rural,Highway,Rainy,420.5926949190135,1,41,<18,Female,0.2036679427446918,1,Moderate,0,1,Moderate,7,0,9.24766156883112,6301.901367638638,Dry,Speeding,5,35331.86289561316,90175.9140145813,Australia,3455.5296571657677
72623,2022,December,Sunday,Afternoon,Urban,Main Road,Windy,105.67245092236048,2,46,41-60,Male,0.0188857868536027,0,Good,0,1,Severe,18,3,49.30172133591687,8824.269177099106,Snow-covered,Speeding,6,15095.376933683252,71831.3949067614,North America,4229.511604520831
72631,2003,September,Tuesday,Night,Rural,Street,Snowy,240.9025955842266,1,42,41-60,Female,0.2114854481415729,1,Good,2,1,Minor,15,1,32.356247005093,3025.641638652154,Wet,Weather,1,10455.212641481588,53680.806050141415,North America,4794.75549399912
72632,2007,December,Wednesday,Night,Rural,Highway,Windy,380.2915202836522,2,37,61+,Male,0.1160528838942056,0,Poor,0,0,Minor,14,0,12.936957353221462,3773.884066072378,Wet,Mechanical Failure,3,49414.000433853966,19984.117763671984,Australia,3014.514043414688
72636,2006,June,Thursday,Night,Urban,Highway,Foggy,473.0421160445004,3,51,61+,Male,0.0998828625567927,1,Good,0,0,Minor,0,4,40.24195188348717,7553.942730436107,Snow-covered,Drunk Driving,2,32697.606245968436,19296.17011766997,South America,1377.7291646440324
72642,2006,April,Tuesday,Morning,Rural,Main Road,Clear,449.4447573530029,3,100,18-25,Male,0.0836003745204169,1,Moderate,1,0,Severe,15,4,56.18331137527692,7313.731332005772,Wet,Mechanical Failure,8,31336.75639323433,67077.74570635326,North America,944.7969973411266
72646,2023,February,Friday,Afternoon,Rural,Street,Windy,473.73362518694194,3,95,41-60,Female,0.2276653446399965,0,Poor,1,1,Minor,9,1,16.471151373466594,7001.435283495218,Snow-covered,Mechanical Failure,5,28597.516027733272,32004.863089748756,Europe,4758.856838352508
72666,2010,August,Thursday,Morning,Rural,Highway,Snowy,338.35658492766385,3,69,41-60,Male,0.0009723706351097,0,Poor,1,2,Severe,18,2,55.323404179065705,3555.369410493904,Wet,Mechanical Failure,1,38377.95432309959,43694.58505535255,Australia,1225.8715742491806
72672,2001,May,Thursday,Morning,Urban,Street,Clear,256.9041433796492,2,58,26-40,Male,0.0037604922783844,1,Poor,1,0,Minor,0,3,46.12897268009674,6219.68314811214,Icy,Drunk Driving,8,46869.89498503713,77075.4549437549,Europe,4067.1376622761063
72688,2004,April,Friday,Evening,Urban,Highway,Foggy,445.5637875459751,3,80,61+,Female,0.0268429147828099,1,Moderate,1,0,Moderate,15,0,58.07759603761645,8304.106177173526,Wet,Mechanical Failure,5,17855.61216694187,20807.399797322043,North America,4595.097618407497
72694,2004,November,Thursday,Evening,Rural,Main Road,Rainy,418.62648147020735,4,86,26-40,Female,0.0185949249999937,1,Moderate,1,0,Moderate,8,2,43.87144109290086,172.6522732127333,Icy,Mechanical Failure,2,14751.860260411995,96313.67879742068,North America,3366.2924722782545
72698,2005,March,Sunday,Afternoon,Urban,Highway,Snowy,447.9776215809699,2,56,41-60,Female,0.1134903224174672,1,Moderate,2,2,Minor,19,4,35.75159830365238,238.4606752993969,Icy,Drunk Driving,9,37595.32085223438,26155.44306738273,Asia,2998.3757832780752
72714,2000,February,Wednesday,Morning,Rural,Main Road,Foggy,496.2679028045735,4,100,<18,Male,0.2447019715995205,1,Good,0,2,Moderate,4,4,35.70871069085136,7430.426242675363,Wet,Distracted Driving,1,12322.169629636495,52298.52676226984,South America,3433.472446349762
