,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
64772,2021,June,Tuesday,Afternoon,Urban,Main Road,Windy,487.9429727186178,3,58,18-25,Male,0.206992367272902,1,Poor,0,1,Severe,1,0,43.83114439210368,1469.3177341695805,Wet,Weather,5,13352.24903724319,7488.376339495181,Australia,2576.790395413885
64777,2000,August,Saturday,Morning,Urban,Street,Foggy,320.69775093409464,3,40,18-25,Male,0.0519518262615304,0,Poor,2,2,Severe,17,2,49.872662267059965,7177.544871527022,Snow-covered,Speeding,6,44390.73756836016,56948.85793965456,South America,3602.92614506688
64803,2002,October,Wednesday,Afternoon,Urban,Main Road,Snowy,197.32799097561127,4,76,18-25,Female,0.1254190614126913,1,Poor,2,0,Minor,18,3,52.88120079052464,5535.151710347497,Icy,Speeding,0,6480.0714931242765,58989.008330579214,Europe,3749.898073296745
64810,2017,August,Friday,Night,Urban,Main Road,Rainy,343.16238559507065,3,50,18-25,Female,0.1205740128168377,0,Poor,0,2,Moderate,15,3,39.84903901193179,111.81878025007434,Dry,Weather,7,43514.892669671855,78181.3940751963,Australia,3704.527148529556
64812,2003,April,Thursday,Morning,Rural,Street,Foggy,258.9417406602442,4,35,<18,Female,0.2355604052959295,1,Poor,2,0,Severe,0,2,54.09241816379943,6306.366558336587,Icy,Drunk Driving,4,1262.3179374405622,46222.81975265568,North America,4747.420434503275
64814,2022,July,Monday,Morning,Rural,Main Road,Clear,291.4115419643725,1,98,61+,Male,0.0550890550348081,1,Moderate,2,1,Minor,17,0,49.56205848842035,1880.3367864542056,Icy,Weather,5,23361.23267190492,79902.15770571663,Australia,1165.3761513332165
64815,2013,August,Thursday,Afternoon,Urban,Street,Foggy,311.61872102040195,4,67,<18,Female,0.2261336712826743,1,Moderate,2,2,Minor,6,4,25.369755527046657,6925.746284175387,Snow-covered,Speeding,8,11108.40794070304,53238.55232660525,Australia,3235.172790135281
64822,2016,April,Tuesday,Afternoon,Rural,Street,Windy,306.1962433151893,1,90,41-60,Male,0.0758165769600241,1,Poor,1,1,Moderate,6,4,40.55335291021056,8928.026938026,Snow-covered,Weather,4,19809.58367310446,25483.2430789358,Australia,4833.459335648787
64825,2002,November,Friday,Morning,Rural,Highway,Rainy,64.67695216195256,3,118,26-40,Male,0.1256273442689938,1,Poor,2,2,Severe,10,3,52.780916717069495,507.1361493839379,Dry,Drunk Driving,5,6201.615261417893,30782.980681805784,South America,1123.6970355543108
64826,2016,February,Wednesday,Night,Rural,Main Road,Foggy,153.16008139858997,4,84,41-60,Female,0.0238244988041234,0,Good,0,0,Severe,18,3,5.414691633172388,3698.7732365715033,Dry,Mechanical Failure,5,40590.68443727039,28427.463437863295,South America,4073.4587229611416
64836,2003,June,Tuesday,Night,Rural,Highway,Windy,139.23710161559302,4,48,61+,Female,0.2096773590117205,0,Moderate,2,2,Severe,13,0,21.711657038449413,9322.211496901398,Wet,Speeding,4,25622.04523918689,32674.85121778544,Asia,3870.681019873272
64847,2011,August,Monday,Afternoon,Urban,Main Road,Rainy,443.6860319470043,1,54,26-40,Male,0.1419106899751464,0,Good,1,1,Moderate,2,4,50.79220393611098,9707.920296929376,Dry,Drunk Driving,0,46008.246058997065,34248.44295670904,North America,881.2875026059259
64855,2001,June,Sunday,Evening,Urban,Main Road,Snowy,465.1166247415221,4,111,18-25,Female,0.0895929567499642,1,Poor,1,2,Moderate,3,1,33.481867738375044,1847.156556214187,Icy,Drunk Driving,5,48401.62186343788,27942.409114245213,North America,4827.834193567178
64864,2003,January,Tuesday,Morning,Urban,Highway,Snowy,151.28702125757792,4,44,26-40,Male,0.239505737705209,1,Good,2,1,Minor,13,2,51.46566594497001,7753.318329336717,Snow-covered,Speeding,2,23173.76383095747,69349.57858793017,Asia,1306.44212195713
64866,2020,June,Tuesday,Afternoon,Rural,Main Road,Windy,53.42133642996157,4,64,41-60,Female,0.1378603002011632,0,Moderate,0,1,Moderate,14,4,22.386115166327247,1488.698134333178,Icy,Weather,8,6658.480626537488,44628.41029891643,Asia,3062.20909731854
64868,2009,January,Thursday,Afternoon,Urban,Street,Clear,411.9353697099456,2,70,<18,Male,0.1873581920486746,0,Poor,1,1,Severe,16,2,49.08892589692163,6873.094093096297,Icy,Drunk Driving,5,39600.15765372539,78921.8473086549,Europe,2253.9633556455783
64869,2003,December,Sunday,Night,Rural,Main Road,Clear,487.96868914034576,2,50,<18,Female,0.2410295782897259,1,Good,1,2,Minor,0,0,12.949728607886955,2841.606298723429,Icy,Drunk Driving,5,13000.879808725102,2174.888264315202,North America,528.8219625493484
64899,2004,April,Wednesday,Night,Rural,Street,Windy,309.02258821849085,4,103,41-60,Male,0.0735547026317604,0,Moderate,1,2,Minor,16,0,22.803882072507644,2938.5146713621853,Wet,Distracted Driving,0,46956.3572286413,19380.39832604622,Asia,86.9550659920414
64905,2011,July,Wednesday,Evening,Urban,Street,Snowy,487.47356862858027,1,115,41-60,Male,0.0050572166715293,1,Poor,0,0,Minor,4,0,27.65939433732588,3689.233527513392,Snow-covered,Mechanical Failure,2,35860.88947388766,79827.85959692163,North America,2009.7664428220207
64912,2011,September,Thursday,Morning,Urban,Street,Windy,391.9336615164972,3,110,61+,Female,0.0276023641928529,0,Poor,2,0,Severe,19,3,36.52812302145821,1453.235702995658,Snow-covered,Speeding,6,21507.71835737671,73185.92992630301,Europe,3436.347674327842
64936,2001,May,Thursday,Afternoon,Rural,Highway,Rainy,156.56243316925168,3,114,18-25,Female,0.2226571043741876,0,Poor,2,1,Severe,0,1,43.39661690306499,7814.143778601789,Dry,Speeding,5,2619.085929907176,32618.80232653649,Europe,3405.9950130134284
64938,2017,July,Friday,Night,Urban,Main Road,Rainy,313.0268520296865,2,34,18-25,Male,0.1119688093634173,1,Moderate,1,2,Minor,18,3,52.32359842655973,215.4931643011841,Icy,Mechanical Failure,6,14037.165511320434,87130.23810450916,Europe,4802.086475635804
64942,2002,March,Wednesday,Afternoon,Rural,Street,Windy,272.43152812789936,2,99,<18,Male,0.091489550810677,0,Good,0,0,Moderate,5,0,15.732193856811548,2570.888058952752,Icy,Weather,8,44825.35358538413,87446.82908870083,Asia,4682.229860259505
64953,2002,June,Wednesday,Morning,Urban,Highway,Snowy,282.7625536081591,3,47,26-40,Female,0.04673488568257,0,Moderate,0,0,Minor,19,0,42.67212834245687,4441.880161728239,Wet,Mechanical Failure,1,35912.50843321975,60861.57823691188,Europe,306.1273510668765
64956,2009,September,Sunday,Afternoon,Urban,Street,Windy,124.9782451701072,2,32,41-60,Female,0.2407578397213131,0,Poor,1,2,Severe,11,4,15.243652889662243,4595.363175860081,Icy,Drunk Driving,4,6329.547930101913,86786.1730221988,North America,3313.702805986014
64963,2021,August,Monday,Afternoon,Urban,Street,Foggy,258.04589514120937,1,38,<18,Female,0.2095811002444818,1,Moderate,1,0,Minor,9,2,19.788423722878,4079.1109917651065,Snow-covered,Speeding,1,34246.08894142667,52193.41743103239,Asia,4246.097131788284
65016,2008,April,Saturday,Night,Rural,Main Road,Foggy,408.9459325541416,2,63,18-25,Male,0.2400415122280172,1,Good,1,1,Severe,17,1,45.8205719942854,5998.411175343682,Snow-covered,Distracted Driving,4,7232.588506054668,19806.99485858629,South America,1558.1991763489473
65019,2006,March,Wednesday,Evening,Rural,Highway,Clear,405.2838715585838,2,39,26-40,Male,0.2343738950541606,1,Moderate,2,2,Severe,4,2,14.404281701336776,7202.07419821544,Wet,Distracted Driving,9,36912.521283668735,55652.06722565991,Australia,740.1596412148997
65021,2003,November,Saturday,Afternoon,Rural,Highway,Snowy,211.71085073599204,3,58,18-25,Male,0.118328582024512,1,Good,1,1,Severe,8,2,29.65433363401045,6501.311793259507,Dry,Drunk Driving,5,6120.849247419588,72491.14870098057,North America,3346.649426458294
65022,2021,December,Sunday,Morning,Rural,Street,Clear,127.566925778206,3,95,18-25,Female,0.1493855581941628,0,Moderate,0,1,Severe,9,4,58.03742404882154,7888.629646448208,Wet,Weather,9,20508.901440952093,78107.73837124376,Australia,613.3392433875849
65044,2017,February,Sunday,Evening,Urban,Highway,Clear,426.2624386278842,3,87,26-40,Female,0.1602041884651925,0,Good,0,1,Moderate,8,0,7.937022202975474,8556.438478833204,Icy,Speeding,7,22793.60550610299,38896.3075268249,South America,4736.645553440568
65051,2008,January,Sunday,Morning,Rural,Street,Snowy,363.7617202946429,2,115,61+,Male,0.2473735871458399,1,Good,0,0,Severe,6,4,9.672102174706794,5720.0644082134895,Dry,Drunk Driving,4,47715.4209329081,20082.354593080807,Asia,3250.9921577994346
65058,2001,October,Friday,Afternoon,Urban,Street,Clear,397.71799565931207,4,87,18-25,Male,0.0070274103064365,0,Moderate,1,0,Minor,13,1,17.936904934822774,883.750837168633,Icy,Mechanical Failure,3,23218.493969359595,41702.71653378662,Asia,3155.146351399112
65065,2018,May,Tuesday,Afternoon,Urban,Main Road,Rainy,99.48724865285442,3,33,41-60,Male,0.1929386762684939,0,Good,1,0,Minor,18,4,52.45943544090746,6743.941374821028,Dry,Drunk Driving,9,38710.34026887794,74979.64377309264,Asia,1696.5687596419048
65069,2001,May,Tuesday,Morning,Urban,Street,Snowy,108.01066757087004,3,94,61+,Female,0.1311435892209441,1,Moderate,0,1,Severe,12,3,14.76139373943906,2335.155476229064,Snow-covered,Speeding,4,8897.43288270782,70231.97642212635,Europe,4991.730149646291
65071,2007,December,Sunday,Afternoon,Urban,Main Road,Foggy,364.1692849942502,4,73,41-60,Male,0.2412258849289469,0,Moderate,0,0,Severe,19,1,40.27505357656984,1915.5769215970724,Snow-covered,Distracted Driving,1,25726.991965045527,74878.54258661547,South America,2198.936773550984
65072,2020,February,Friday,Evening,Urban,Highway,Foggy,264.0133618765998,3,47,18-25,Female,0.0351937438863085,1,Poor,1,1,Moderate,13,2,7.914213327173387,9917.558286296,Snow-covered,Weather,4,36343.6361925616,97532.59253252164,Asia,1522.7731736128785
65100,2008,February,Tuesday,Afternoon,Urban,Main Road,Rainy,396.529233621009,3,69,18-25,Male,0.0639235520245073,1,Poor,2,1,Severe,13,1,54.77319176657898,1491.6768793562069,Snow-covered,Mechanical Failure,1,37116.588040579,48586.04381857054,Europe,449.6223468624909
65101,2011,May,Thursday,Evening,Urban,Highway,Clear,150.5276587462904,2,57,41-60,Female,0.1865696318061288,0,Poor,2,0,Minor,13,0,5.235391275348304,9883.10245067595,Icy,Distracted Driving,3,5575.486127124343,7132.035211153132,North America,2287.4929751076456
65108,2000,March,Thursday,Afternoon,Urban,Street,Rainy,327.8881348338529,4,44,<18,Female,0.0822665507321715,0,Poor,0,0,Severe,2,4,15.20861718197088,8150.75675676606,Icy,Weather,5,11130.485700304507,11386.213542134496,Europe,4302.113537482748
65114,2005,May,Tuesday,Night,Urban,Main Road,Windy,242.1592419309505,3,79,18-25,Female,0.2117260613260128,1,Poor,0,2,Severe,3,0,14.430055048038748,3755.1440407422033,Dry,Distracted Driving,7,37643.01908678864,43792.15140317586,Australia,3538.979493029436
65116,2024,September,Sunday,Afternoon,Rural,Street,Windy,449.0126826778729,3,103,41-60,Female,0.1403946532458565,0,Poor,2,2,Minor,15,0,41.1211508856626,7575.175712207751,Wet,Drunk Driving,7,44068.99380370866,5043.38593853466,Asia,4267.833000439711
65156,2010,August,Saturday,Afternoon,Rural,Main Road,Windy,311.61230845482044,1,113,41-60,Male,0.1043881279995133,1,Poor,0,1,Severe,5,0,51.44820997855943,7254.981349084049,Dry,Mechanical Failure,7,49964.8309803133,26598.60442515768,Asia,3948.61718326114
65173,2012,May,Friday,Night,Rural,Main Road,Snowy,392.6019569986055,3,94,41-60,Female,0.0647331201162046,0,Moderate,2,2,Severe,3,1,30.43157763781336,2275.869766451731,Dry,Weather,8,9996.701231918696,16270.377888636203,South America,3102.987427843915
65180,2008,August,Friday,Morning,Rural,Highway,Snowy,73.09993248513555,1,71,41-60,Female,0.1929113959662495,0,Good,2,2,Severe,18,2,22.615842535167808,1339.5921732758309,Icy,Distracted Driving,1,37267.42325042686,54740.09865053055,Asia,3940.172973232862
65196,2021,September,Saturday,Morning,Rural,Highway,Rainy,355.7587847931058,1,83,18-25,Male,0.1234671623786855,1,Good,0,2,Minor,7,0,31.137984049526267,7591.640838748053,Snow-covered,Weather,0,10077.359185844824,31795.330962666783,Asia,1951.649145064215
65207,2011,November,Wednesday,Night,Urban,Main Road,Windy,317.6389706952257,3,115,<18,Male,0.0681040402355214,0,Poor,1,2,Minor,2,2,30.97521593776318,2937.3773321677945,Snow-covered,Speeding,3,13173.002471737234,33237.24106391538,Asia,803.1520822562048
65209,2007,May,Tuesday,Afternoon,Urban,Street,Clear,178.42072082228134,3,69,61+,Female,0.0059931471291537,1,Good,0,1,Minor,6,2,42.58390251347806,8239.847192802325,Wet,Weather,0,30183.44762450854,77246.58810048002,Australia,3958.2602630531
65211,2005,February,Tuesday,Night,Urban,Highway,Clear,387.2900982758434,4,73,61+,Male,0.0623447594674911,1,Good,0,1,Minor,0,1,26.681959140089493,8160.373784415719,Wet,Drunk Driving,4,48193.19715651168,84207.82951753377,Europe,95.6214039789694
65213,2006,September,Monday,Evening,Urban,Street,Windy,317.60634681388933,2,98,26-40,Female,0.0008984686192282,1,Moderate,1,0,Severe,9,2,22.58591394355402,7495.493607230383,Dry,Drunk Driving,1,6324.095788004591,89952.48898567229,Europe,82.12378590444388
65214,2004,June,Thursday,Afternoon,Rural,Street,Foggy,311.2746200379446,4,118,<18,Female,0.2487078101362894,1,Poor,1,0,Minor,14,1,54.60977379094289,9350.47159235555,Snow-covered,Mechanical Failure,1,31483.864641688466,38316.18428383458,Asia,4640.851582643403
65215,2010,July,Sunday,Morning,Rural,Highway,Foggy,305.8876607707866,4,46,<18,Male,0.0334000109364579,0,Good,0,0,Moderate,11,2,50.46752609566592,8804.363676973528,Dry,Drunk Driving,6,22176.93026168604,76073.3349199316,North America,4076.132401055658
65220,2014,February,Friday,Afternoon,Urban,Highway,Windy,387.4325956255374,2,68,18-25,Male,0.0863280804483747,0,Moderate,1,0,Severe,13,2,20.3886387740391,6141.831615812655,Wet,Weather,2,26259.21177908943,56300.052802377606,North America,2465.914060009556
65233,2013,July,Wednesday,Night,Urban,Highway,Windy,380.7150263372588,4,52,18-25,Male,0.1031139187608862,1,Poor,2,0,Moderate,12,0,54.63099121411213,5181.027460320712,Icy,Mechanical Failure,4,3808.381461521675,71130.81533993296,North America,4867.99292948755
65239,2024,October,Sunday,Afternoon,Rural,Street,Snowy,489.9431262872061,4,47,61+,Female,0.1134009176039044,0,Moderate,0,2,Moderate,17,4,10.628386737757364,1612.6139740639362,Icy,Distracted Driving,9,36127.24895330581,97826.35527567635,Asia,2754.512375276645
65240,2024,May,Saturday,Afternoon,Rural,Main Road,Windy,235.68211499606815,1,70,<18,Female,0.230264179497643,0,Moderate,2,2,Moderate,16,0,16.23594416720787,9302.165144045215,Snow-covered,Weather,6,6908.2764604695085,34902.51180117636,Europe,635.921602237273
65245,2011,February,Friday,Afternoon,Urban,Highway,Foggy,164.6481529856356,3,85,26-40,Female,0.1300580251443013,1,Good,1,0,Moderate,12,3,40.79827578663185,1870.8427180314884,Wet,Drunk Driving,0,11759.56811440206,29906.28635436078,Europe,4868.055544520182
65280,2014,September,Saturday,Night,Rural,Main Road,Foggy,331.8225794632885,2,75,18-25,Female,0.106228089659914,0,Moderate,2,2,Severe,1,1,35.19477476741504,2921.624841361297,Icy,Speeding,0,6909.508416712008,98245.1160890156,South America,4287.54197689849
65284,2023,January,Tuesday,Morning,Rural,Highway,Snowy,111.77223799926225,4,70,26-40,Female,0.1777392018501998,0,Moderate,0,1,Moderate,6,4,22.407558829332032,6416.250695462692,Icy,Weather,3,11250.51266771792,77823.09141750421,Asia,2687.0949829778883
65297,2001,December,Thursday,Morning,Rural,Highway,Rainy,191.8781256041431,3,76,26-40,Male,0.0987532550933991,1,Moderate,2,2,Moderate,16,0,58.382262751172654,7327.296856004727,Snow-covered,Mechanical Failure,9,33645.42134808356,50011.15992375659,Asia,1452.6855310380065
65312,2024,November,Wednesday,Night,Urban,Street,Windy,375.0308086367797,3,35,26-40,Male,0.0881077156750371,1,Poor,0,1,Minor,19,2,26.56776965637162,245.1191649579549,Icy,Distracted Driving,8,48784.68319431915,43200.36161439222,South America,1198.706662903044
65313,2010,November,Sunday,Afternoon,Urban,Street,Rainy,439.5161445777639,2,85,<18,Male,0.131383808026733,0,Moderate,1,1,Severe,5,2,24.97649773053065,7900.939969373771,Icy,Mechanical Failure,2,7387.508068432054,67396.4336759732,North America,75.62782380358395
65353,2005,May,Monday,Morning,Urban,Street,Snowy,349.9668832027132,1,84,26-40,Male,0.1264527586254427,0,Poor,1,2,Severe,0,3,46.2901221389337,7801.998061629713,Snow-covered,Weather,8,26913.37466640205,53822.31537882264,Europe,950.3268983174726
65357,2020,January,Friday,Afternoon,Urban,Main Road,Clear,272.7381705542663,1,55,18-25,Male,0.2178885036766207,1,Good,0,2,Minor,12,2,48.312658863800266,3685.6830685632335,Snow-covered,Weather,3,22463.627380283957,55887.29025755472,South America,623.0572843222542
65367,2019,April,Monday,Evening,Urban,Street,Rainy,481.0974188090248,4,84,41-60,Male,0.0582311224880658,1,Moderate,2,2,Moderate,5,4,20.02151358417281,7689.248578045004,Wet,Distracted Driving,3,13375.129874646382,40909.08507783829,North America,3279.2092533639143
65385,2000,September,Friday,Afternoon,Urban,Street,Clear,233.92069756012395,3,119,26-40,Male,0.2092541072619786,0,Good,1,1,Severe,17,3,54.79420102652546,3981.177712796104,Dry,Weather,2,24206.368669309453,23345.20940050804,Europe,2774.526375006938
65407,2021,February,Friday,Afternoon,Urban,Highway,Windy,132.81937105468955,1,107,<18,Male,0.0706880391504313,0,Good,1,1,Minor,16,1,53.16814448220534,9935.631302276985,Snow-covered,Mechanical Failure,4,27956.814982803546,45669.197842080655,Australia,38.791501557759744
65408,2019,June,Monday,Morning,Urban,Highway,Snowy,297.84723079190263,3,75,26-40,Female,0.1280969042252809,0,Poor,0,0,Moderate,1,0,52.66069317183768,9663.14927953258,Snow-covered,Weather,1,16092.044893669085,15368.68257913656,Asia,882.6408553008071
65422,2017,June,Saturday,Afternoon,Rural,Main Road,Foggy,167.70546529774566,1,82,<18,Female,0.0428517635839122,0,Moderate,0,1,Moderate,15,2,24.368474662230025,910.1084459162196,Icy,Weather,1,30273.0520533711,40709.9754399566,Asia,2294.7410042483043
65430,2023,February,Thursday,Night,Urban,Main Road,Snowy,218.73506806820188,2,103,61+,Male,0.1419584217530636,1,Poor,1,0,Minor,10,2,21.923836380245177,791.1751146830497,Wet,Speeding,4,7253.9336591576275,28105.560076586164,North America,434.5152911017466
65431,2009,May,Saturday,Morning,Rural,Street,Rainy,157.86094268544204,1,110,41-60,Male,0.0114403269866645,1,Poor,1,0,Moderate,3,1,24.414341634026812,1570.1757261463874,Snow-covered,Mechanical Failure,2,34036.848902031714,67978.0646864663,North America,389.633298552766
65435,2023,March,Saturday,Night,Urban,Highway,Rainy,391.0279354893413,2,66,18-25,Female,0.0398729544154591,0,Moderate,2,0,Severe,3,2,33.67692305587494,7376.244364696592,Icy,Weather,8,42863.25314079892,58995.24626580709,North America,2455.9608338945445
65451,2002,May,Sunday,Afternoon,Rural,Main Road,Foggy,355.8040591348525,1,32,26-40,Female,0.1386419381350858,1,Good,1,0,Minor,15,4,38.74863220146127,6084.785230393013,Wet,Distracted Driving,9,26406.661886814734,32086.59989141697,North America,2102.620132087557
65452,2022,April,Monday,Night,Urban,Main Road,Snowy,388.272893182867,2,105,41-60,Male,0.1466942426038334,0,Moderate,1,2,Minor,8,1,7.322445329801863,2760.711242702437,Dry,Mechanical Failure,8,27530.70929244765,20644.39166634704,Asia,3535.182953265475
65491,2020,March,Monday,Evening,Urban,Highway,Clear,141.21997731669416,2,72,26-40,Male,0.0333230631178148,1,Good,0,1,Severe,10,4,46.237977858077706,7331.765149646599,Dry,Drunk Driving,9,17461.548458474626,79126.9062416998,Europe,1026.6634540078005
65505,2008,February,Friday,Morning,Rural,Highway,Clear,248.23674617457743,1,58,61+,Female,0.2440603600931209,1,Moderate,1,2,Minor,16,1,16.760685055893624,1209.7560280093933,Icy,Weather,2,8773.011064209019,81422.96785188813,Europe,609.929219938065
65515,2001,June,Friday,Afternoon,Rural,Highway,Snowy,245.269922441552,1,62,61+,Female,0.0559777776820247,1,Moderate,1,1,Moderate,14,1,28.57511704662461,7582.819672993658,Snow-covered,Speeding,5,4180.102838302968,63859.195164546494,Asia,4813.391927485681
65541,2000,November,Friday,Evening,Urban,Main Road,Foggy,138.58605980147416,1,87,61+,Male,0.2102033802011115,1,Good,2,0,Moderate,18,3,22.03571361956744,5289.444259018368,Snow-covered,Distracted Driving,0,17231.683799495,29016.98492605458,Australia,1409.1773702896758
65542,2002,August,Friday,Afternoon,Urban,Main Road,Snowy,459.1626350957994,3,32,<18,Male,0.1382044639885218,0,Poor,2,2,Moderate,18,1,57.437506058643926,6498.41672859667,Wet,Mechanical Failure,6,20628.67323909406,28277.29921479021,South America,1877.2685927809364
65554,2015,January,Thursday,Afternoon,Urban,Highway,Clear,156.55342945571698,2,79,<18,Male,0.1268109801426911,1,Good,0,0,Moderate,6,0,46.61177455019537,3244.7959894096,Dry,Mechanical Failure,9,12268.601719170638,91395.60450487102,South America,1526.8288259839053
65559,2018,December,Saturday,Morning,Rural,Highway,Windy,95.4866221850504,3,68,18-25,Male,0.0033185233812878,0,Poor,2,0,Severe,1,4,24.402058925446973,1519.3480241972595,Wet,Weather,0,44592.17204773991,20777.924541605084,Europe,67.26975388341388
65561,2013,March,Sunday,Night,Urban,Highway,Snowy,485.6520924475357,1,78,<18,Female,0.2205944426101536,0,Poor,0,1,Minor,5,1,42.493386553458194,6132.872014549931,Wet,Mechanical Failure,9,48305.40212841052,93182.06582238869,Asia,338.4741057711425
65566,2010,June,Friday,Afternoon,Rural,Main Road,Rainy,292.3455214629084,1,52,26-40,Female,0.0152289715055755,0,Poor,0,1,Severe,16,0,23.064084685399088,6338.725257936027,Wet,Drunk Driving,1,10196.463315643578,78148.13854386889,North America,1217.145669579756
65571,2007,June,Tuesday,Night,Urban,Street,Foggy,344.40576606577423,1,96,26-40,Male,0.035172115870245,0,Good,0,1,Minor,11,4,17.753597167830286,378.96604015964095,Icy,Drunk Driving,1,41494.31269485907,19255.88935973117,Australia,955.7350420760436
65575,2007,August,Monday,Night,Urban,Highway,Foggy,150.05255354318416,2,84,<18,Male,0.2054616786565914,0,Poor,1,2,Severe,14,2,7.844722630529074,3828.102710151525,Icy,Speeding,0,37997.72785650228,86295.34155083615,Asia,1567.0730866648785
65583,2023,January,Friday,Night,Urban,Main Road,Windy,418.9304459298442,3,99,61+,Male,0.1410213838329644,0,Moderate,2,2,Minor,7,2,52.6638405555107,8890.266184749884,Icy,Distracted Driving,5,8126.944397040916,60502.55528979621,Australia,561.0837750476328
65586,2001,November,Sunday,Morning,Urban,Highway,Foggy,314.07401776256893,3,103,41-60,Female,0.0010609776705402,1,Poor,2,0,Severe,4,3,18.03230741107047,8181.668652350581,Dry,Speeding,7,38884.999366023,45473.44133552024,South America,3877.7042523948894
65588,2014,December,Saturday,Afternoon,Rural,Main Road,Windy,293.4488049145447,1,91,<18,Male,0.0044001430211954,0,Moderate,1,2,Severe,17,3,40.076048853313225,3365.5505831435275,Dry,Drunk Driving,8,27396.93981107647,92824.94833593066,Asia,2820.1751250214093
65608,2021,November,Thursday,Night,Rural,Highway,Rainy,398.66207563032185,4,86,41-60,Female,0.0344366951655634,1,Good,0,2,Minor,0,3,20.107872188549894,1480.52965176995,Icy,Drunk Driving,6,4130.085643711409,1894.021785565664,North America,3103.832460311815
65619,2010,May,Sunday,Morning,Rural,Highway,Rainy,388.26485460339234,1,96,<18,Female,0.0377030589821313,1,Moderate,0,1,Moderate,6,1,22.03642926645557,578.8865902168554,Dry,Drunk Driving,7,16283.56212614668,75234.10807998781,Europe,821.8984408648165
65628,2024,October,Friday,Afternoon,Rural,Street,Clear,279.26715751422824,3,95,26-40,Male,0.0320459431428703,0,Good,0,2,Severe,16,4,46.94270541143354,2636.8923963089983,Icy,Drunk Driving,5,11104.94892669433,60922.0042797729,North America,4812.358424095284
65636,2001,July,Friday,Night,Urban,Main Road,Foggy,495.1517804133927,2,79,26-40,Male,0.1386438297147364,1,Good,0,2,Minor,5,4,59.576021283196496,5756.715573865258,Wet,Drunk Driving,9,9174.14010992925,96281.1794158007,Australia,2660.060125874072
65640,2000,October,Tuesday,Night,Rural,Street,Snowy,73.07394523856789,2,77,<18,Male,0.0079624574033115,0,Good,1,1,Severe,16,4,58.871776357173765,9309.84761681406,Dry,Distracted Driving,2,32669.807468870986,41881.73257768356,Asia,2469.330590757665
65641,2021,April,Friday,Afternoon,Urban,Highway,Clear,65.50922900232624,2,43,61+,Female,0.0644599503319058,1,Good,0,1,Minor,1,4,41.83959082104662,4658.3631952965225,Dry,Drunk Driving,2,25676.59847037036,13939.69956109286,Asia,3279.45868897915
65674,2006,January,Tuesday,Evening,Urban,Street,Rainy,120.01807075316748,4,90,18-25,Male,0.1391555685306091,0,Poor,0,1,Minor,12,0,16.82596171939924,9032.4471283508,Wet,Speeding,8,1438.9844275624016,97270.99525934452,Australia,718.5247631561293
65681,2014,August,Thursday,Afternoon,Urban,Main Road,Clear,368.6562843954598,1,66,41-60,Female,0.038478212415605,0,Poor,0,1,Severe,0,2,53.67726242274466,6479.70289185264,Snow-covered,Distracted Driving,9,49826.08760705016,52267.399634796704,Australia,689.2502040370647
65688,2001,September,Sunday,Afternoon,Rural,Highway,Foggy,419.16041070529576,2,102,18-25,Male,0.144425369692297,0,Poor,1,1,Minor,6,3,32.75904343756785,5972.903229501112,Dry,Weather,4,45583.11866864403,94090.7836910047,North America,2636.752728212009
65701,2008,July,Friday,Morning,Urban,Main Road,Foggy,290.46908046735814,1,114,61+,Female,0.1658997758750592,0,Good,1,0,Minor,2,3,12.729551111399168,7992.81592520019,Snow-covered,Speeding,0,8381.223492492845,16076.623121955688,Asia,4198.569028821556
65710,2022,August,Sunday,Evening,Rural,Highway,Foggy,452.2513176495853,4,50,26-40,Female,0.2425645286503099,1,Poor,1,2,Minor,6,1,28.68622595319821,667.3242216153939,Dry,Weather,9,5944.080697743495,54171.25130943164,Asia,2433.632837279488
65733,2002,October,Thursday,Night,Rural,Street,Rainy,439.6373444227831,2,87,<18,Female,0.1262665530285593,1,Poor,0,2,Minor,8,3,25.51065498574699,1422.2729658144103,Wet,Weather,9,13447.230278617004,55313.39592909156,North America,1587.9935008714708
65737,2003,June,Monday,Night,Urban,Highway,Foggy,183.36620332214508,4,54,18-25,Male,0.1686895723484741,1,Poor,1,2,Minor,13,3,5.59286168397144,9017.94010272852,Wet,Mechanical Failure,5,5538.640067762564,74536.69058737588,Australia,3908.7881748114833
65742,2000,July,Tuesday,Night,Urban,Highway,Windy,279.79086172426724,2,93,41-60,Male,0.1514089337686526,0,Moderate,1,2,Moderate,3,3,59.40084032903758,2238.4225840144377,Icy,Drunk Driving,6,33679.081109351566,5664.692959439549,North America,2528.794786251648
65750,2011,July,Wednesday,Evening,Urban,Highway,Clear,114.67153499285244,3,64,26-40,Male,0.15051032532001,0,Poor,0,1,Moderate,11,4,34.49509931464999,2946.0880513776697,Dry,Weather,6,46650.222536336514,11997.255845913409,Asia,4746.795394369189
