,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
85480,2013,April,Monday,Afternoon,Urban,Main Road,Foggy,499.205115211851,3,54,<18,Male,0.2431491012847859,1,Good,0,1,Severe,6,3,7.770632751845277,1133.633866259157,Dry,Speeding,4,22587.38167795714,18607.633050171677,Europe,2798.1474856629643
85495,2001,September,Monday,Night,Urban,Street,Rainy,172.58411153488845,4,86,41-60,Female,0.0216884089382546,0,Moderate,1,1,Severe,3,3,36.79978193852524,3320.299060565781,Wet,Mechanical Failure,1,46331.98224527048,47809.42243975563,South America,564.8924833177591
85500,2020,December,Wednesday,Evening,Urban,Street,Snowy,277.0573303330599,2,114,61+,Male,0.2403046785832579,1,Good,2,1,Moderate,9,1,49.913183462045154,7735.374226766168,Snow-covered,Speeding,0,16935.027162239145,50563.5526382589,South America,1383.5651892528206
85514,2021,July,Monday,Night,Rural,Highway,Rainy,497.621087392952,3,99,41-60,Female,0.1599814543700851,1,Moderate,2,2,Severe,3,4,22.35286552261872,4217.737359049033,Icy,Weather,0,49847.18358431174,74565.186204655,South America,4987.366453622058
85542,2018,January,Thursday,Morning,Urban,Highway,Clear,380.9560428275879,2,46,41-60,Female,0.0994275271252282,1,Good,2,0,Moderate,15,2,16.22709188436177,7688.951720621371,Wet,Drunk Driving,3,38267.45457151572,85837.95165651798,North America,4220.579666384992
85543,2009,January,Monday,Morning,Urban,Highway,Rainy,267.5265148545133,3,80,26-40,Female,0.0990750839053027,0,Moderate,2,2,Moderate,18,4,44.19406219907223,3588.971092083145,Icy,Mechanical Failure,7,39424.0186993242,22269.80369331801,Australia,3068.745484308749
85549,2022,December,Tuesday,Evening,Urban,Main Road,Snowy,123.78961414260816,2,66,<18,Male,0.13091791811605,1,Poor,0,2,Severe,1,2,10.337768529766262,1258.9327951885205,Wet,Weather,1,32865.343887952855,55432.65662282579,Australia,3243.4875288987564
85557,2007,November,Monday,Afternoon,Rural,Street,Windy,166.6947556913674,3,40,18-25,Male,0.0043416249074537,1,Good,1,0,Severe,18,3,56.261185190394265,2607.147509637505,Dry,Drunk Driving,4,49150.87129427247,71136.52023385718,Asia,1662.03104772285
85559,2019,November,Saturday,Afternoon,Urban,Highway,Rainy,72.14484614490523,4,90,26-40,Female,0.1993197834250941,1,Moderate,2,1,Severe,0,1,11.675280338738014,4992.023118900888,Snow-covered,Drunk Driving,8,29464.90408727136,4443.137972889426,North America,1299.754319572783
85562,2008,November,Wednesday,Morning,Urban,Street,Snowy,51.240629489079446,3,95,41-60,Male,0.2303012932488545,0,Moderate,0,1,Minor,13,2,5.693056787119643,9661.017182341096,Snow-covered,Weather,6,18045.922605757663,38128.77508303842,North America,3580.675983218716
85583,2020,April,Monday,Evening,Rural,Highway,Foggy,193.7017116965741,2,81,26-40,Male,0.1602433822997179,0,Moderate,2,0,Moderate,5,4,35.512982467630884,1332.981232433842,Snow-covered,Mechanical Failure,0,852.2144277476738,69968.83316863509,North America,4299.654008180846
85586,2009,August,Tuesday,Morning,Rural,Highway,Clear,100.82503911723558,1,95,18-25,Female,0.1633688257338922,1,Poor,2,1,Moderate,17,2,22.453217729709,1812.730525798716,Icy,Drunk Driving,3,18525.08022521693,87272.49630055108,Asia,1059.3781076398293
85603,2007,July,Sunday,Night,Urban,Main Road,Windy,215.78507055109088,1,58,18-25,Male,0.1616855439933162,1,Poor,0,1,Minor,17,2,56.88629278981607,4282.839589749819,Icy,Mechanical Failure,5,3774.6358409043446,52519.02373710252,Europe,548.9449267526002
85605,2022,April,Sunday,Evening,Urban,Main Road,Snowy,183.0686668952136,4,50,61+,Female,0.1944371369420414,0,Poor,2,0,Minor,3,1,5.500572266000545,5095.387737644053,Wet,Drunk Driving,4,16745.251443714842,84944.10797139822,South America,263.0594154486973
85606,2017,May,Monday,Night,Urban,Highway,Rainy,345.6602234706512,4,47,61+,Male,0.1048755533421716,1,Good,0,0,Severe,7,3,41.15001250785308,7168.748820883042,Dry,Weather,9,4655.566568731378,63938.1054923822,Asia,3992.9854143398975
85619,2014,October,Friday,Evening,Rural,Highway,Windy,260.4274785743404,3,41,61+,Female,0.0773625729213471,0,Good,2,2,Moderate,11,0,40.16309764191372,1519.454569096991,Wet,Weather,6,48957.24414086786,1686.296922632398,Australia,1185.139713887414
85623,2010,April,Friday,Afternoon,Urban,Main Road,Foggy,454.56394062558894,3,54,<18,Female,0.1291998621725036,1,Good,0,2,Severe,12,3,54.50342590748632,5908.500703136011,Dry,Drunk Driving,8,4579.705305058655,82499.65526916366,Australia,1411.3810683278257
85626,2007,November,Friday,Morning,Urban,Main Road,Clear,294.9850898560227,4,37,18-25,Female,0.0325399950348864,0,Moderate,2,2,Severe,8,0,38.474143788178885,6219.043173895577,Snow-covered,Mechanical Failure,3,27645.118660805805,19136.82764006864,Asia,4808.408829503816
85658,2017,September,Saturday,Night,Rural,Highway,Snowy,341.7155878819898,1,71,61+,Male,0.0587748729593476,0,Good,1,2,Moderate,19,2,28.849876516171616,5565.756112431725,Wet,Speeding,4,18041.31324252192,52904.72558398632,Australia,4808.81130350602
85661,2006,October,Thursday,Morning,Rural,Main Road,Windy,374.4047468192999,3,55,61+,Male,0.2398166270273327,1,Poor,1,2,Severe,1,1,9.488448100297298,6559.912169451589,Wet,Mechanical Failure,1,5216.173175301467,86630.26708105697,North America,982.3277855308572
85668,2019,July,Wednesday,Afternoon,Urban,Main Road,Snowy,248.2018669026832,3,84,41-60,Female,0.246323529434647,1,Poor,1,0,Minor,13,2,7.040928916111219,8376.334719674558,Snow-covered,Mechanical Failure,8,8250.219186541488,98693.78708391872,Australia,4066.808074563255
85672,2007,December,Thursday,Morning,Rural,Street,Rainy,464.6293364679383,3,56,26-40,Male,0.1363964517268446,1,Poor,2,0,Moderate,15,2,45.32850635701773,2917.159757917805,Icy,Distracted Driving,7,35178.86642051761,28257.20666001009,Europe,4673.170480351889
85688,2013,September,Saturday,Morning,Rural,Main Road,Rainy,124.50576906068846,1,109,41-60,Female,0.1293051406507334,1,Poor,2,0,Minor,13,4,47.12834058009544,3672.462031786948,Dry,Weather,7,13688.037703375448,88645.64592748652,Europe,4218.324729827476
85689,2002,January,Saturday,Afternoon,Rural,Main Road,Clear,335.9101909067665,4,61,41-60,Male,0.0968892033942147,1,Moderate,1,2,Moderate,16,3,7.200871056151749,8822.19481963119,Wet,Drunk Driving,0,6734.76863283057,53290.25674931528,Australia,3576.8799153446435
85695,2000,June,Sunday,Afternoon,Urban,Main Road,Windy,164.9496453237579,4,106,41-60,Male,0.0423573667339593,0,Moderate,2,1,Minor,12,3,7.635109221758536,1756.2391243740346,Snow-covered,Mechanical Failure,1,1932.063586423554,12319.673893814595,South America,928.4614171984224
85704,2015,August,Thursday,Evening,Urban,Main Road,Snowy,255.7001298795512,3,102,41-60,Female,0.1151063471147529,1,Poor,0,2,Moderate,11,1,20.822518539186845,9514.167398467178,Snow-covered,Speeding,7,8474.349148521094,48767.60239067861,Asia,523.3389639300033
85707,2007,June,Friday,Evening,Rural,Highway,Rainy,476.6957939247817,2,67,41-60,Female,0.1101184076887593,0,Poor,1,1,Minor,0,1,34.68335974284371,4911.422079869983,Dry,Mechanical Failure,7,24179.48916376867,94536.48847213406,Asia,3467.9986042091937
85723,2011,February,Thursday,Morning,Urban,Street,Clear,377.2660087036349,3,62,18-25,Female,0.0520310680886819,1,Moderate,0,2,Severe,6,2,59.12574852846677,6286.081166217449,Snow-covered,Mechanical Failure,3,37057.10350001344,72377.80726819782,Europe,4598.495631502634
85727,2016,February,Monday,Night,Urban,Highway,Snowy,186.4442841146717,2,34,41-60,Male,0.2083208127956379,0,Good,0,1,Severe,1,0,56.22008781501874,4434.084229869605,Dry,Drunk Driving,5,44812.41648188175,47512.76437561469,North America,3394.283876367933
85757,2012,August,Tuesday,Morning,Urban,Street,Rainy,358.6787199509486,2,38,41-60,Male,0.1498962056922777,0,Good,2,0,Moderate,0,3,49.96361994828643,9602.157651717367,Snow-covered,Drunk Driving,0,23418.17449010017,69067.09450238537,South America,1286.224223702266
85761,2013,June,Monday,Afternoon,Urban,Main Road,Foggy,138.5519557030362,2,78,<18,Male,0.2078740762569175,1,Good,2,1,Moderate,10,2,13.381753220764686,3923.1394276062097,Dry,Weather,6,47478.91715173612,93891.0058670942,South America,3402.070944720424
85791,2023,June,Sunday,Afternoon,Urban,Street,Windy,435.7755473545658,2,36,26-40,Male,0.1947880646040788,1,Moderate,2,0,Moderate,7,1,26.93357106111407,4402.073156947723,Icy,Speeding,0,41332.28074356807,37664.14450221118,North America,4107.578852340569
85798,2022,March,Monday,Afternoon,Rural,Street,Windy,89.49205051922104,3,102,<18,Male,0.1088436253346881,0,Moderate,1,0,Moderate,2,0,8.221954857996096,1980.6125637372977,Snow-covered,Distracted Driving,3,37201.97144946558,90542.01301259096,Australia,922.4568677648696
85805,2009,October,Thursday,Afternoon,Rural,Main Road,Foggy,283.6891867853343,4,64,41-60,Male,0.1268162463874267,1,Poor,2,2,Minor,5,3,50.87830377897021,2894.839867157276,Snow-covered,Weather,1,34927.746194715124,66013.83965199716,South America,3807.28888485778
85806,2014,January,Saturday,Night,Urban,Main Road,Foggy,468.6659192671536,3,32,26-40,Male,0.1998909462423791,1,Good,2,2,Severe,9,4,57.41210729613043,6171.16124542698,Snow-covered,Distracted Driving,4,24489.455940453863,76556.20472754893,North America,4357.27834650429
85808,2006,April,Friday,Night,Rural,Main Road,Snowy,251.0323014005064,4,44,<18,Female,0.0591042024371171,1,Moderate,0,0,Minor,0,0,52.47213350056705,3337.799323081547,Dry,Mechanical Failure,1,785.8567610020249,49916.4784534489,Europe,4618.569991642795
85810,2006,October,Friday,Afternoon,Urban,Main Road,Rainy,96.3417073518245,4,91,18-25,Male,0.0243133477798115,1,Poor,1,1,Moderate,11,4,24.31974652713226,522.1034459411776,Icy,Distracted Driving,2,43246.980880941,90145.60860358478,Asia,3070.9218314428445
85817,2014,December,Sunday,Morning,Urban,Highway,Clear,281.1019353653014,1,48,<18,Male,0.1899725151303351,1,Good,2,0,Moderate,19,3,46.41972202053319,7358.552621675698,Snow-covered,Drunk Driving,2,22783.526327743897,80793.90228527189,Europe,3433.243413492284
85833,2018,January,Saturday,Evening,Rural,Highway,Rainy,51.95301871103737,2,89,61+,Female,0.2041682168275607,1,Poor,0,2,Moderate,13,0,10.69269333332297,8164.760739647183,Wet,Drunk Driving,5,29963.781278809573,42185.25597058813,North America,4784.957895525074
85842,2019,February,Sunday,Morning,Rural,Main Road,Clear,453.1640910258407,1,115,18-25,Male,0.0314469856006892,0,Good,0,1,Severe,15,1,50.50060877044886,3082.3494475127404,Dry,Drunk Driving,2,45268.21166553621,86759.2446176256,North America,3491.1891877643097
85844,2013,December,Thursday,Afternoon,Rural,Highway,Clear,383.11260124756274,3,107,26-40,Male,0.2260755298896545,0,Moderate,0,0,Moderate,11,2,14.946320335148888,1129.3617814213012,Dry,Drunk Driving,4,28301.062210080167,69985.99205224926,North America,1993.3019983062263
85862,2023,June,Tuesday,Evening,Rural,Highway,Clear,374.0267885440547,2,77,26-40,Female,0.0476655914406013,0,Poor,0,2,Moderate,9,0,40.392553730622296,3520.563582278223,Icy,Mechanical Failure,7,22868.834894267784,78848.39953390691,Asia,3787.691272887265
85867,2009,April,Tuesday,Morning,Urban,Street,Windy,414.9917126464696,2,114,41-60,Male,0.1076453871796302,0,Good,1,0,Moderate,10,4,22.80340258891116,6695.430847344544,Snow-covered,Weather,2,35106.38651518349,30822.86812215233,Australia,4264.554901975556
85888,2003,September,Monday,Morning,Urban,Street,Windy,170.28641195386513,4,110,61+,Female,0.1551700786504859,1,Moderate,1,2,Moderate,7,4,47.9876260370034,5487.39878760088,Snow-covered,Speeding,1,15876.43155451193,87477.37183859447,Asia,4209.963217988734
85908,2003,March,Friday,Evening,Urban,Highway,Clear,146.1944824954915,3,75,18-25,Male,0.0829703480053018,1,Good,2,0,Severe,6,2,6.064237857599802,7840.914647297885,Icy,Weather,6,13566.95676032028,66212.84493825654,South America,3836.376747887465
85910,2003,April,Tuesday,Night,Urban,Main Road,Rainy,398.3173708856198,1,114,41-60,Male,0.138520656966281,1,Poor,0,0,Severe,2,1,54.84016973792103,7223.623058401703,Wet,Weather,3,15239.019366279355,88504.965974453,Australia,2340.1886282002656
85912,2016,August,Sunday,Evening,Rural,Main Road,Snowy,196.2003048616235,2,66,61+,Male,0.2338021594615526,1,Moderate,0,2,Moderate,5,4,6.514544973384188,353.64018251048924,Wet,Drunk Driving,2,9841.632280166288,89113.82233686907,Europe,1756.303941062854
85916,2022,June,Saturday,Morning,Urban,Highway,Windy,252.5250009277973,1,36,41-60,Male,0.1798111376272273,1,Poor,2,0,Minor,10,2,16.009360606326048,9352.500474691962,Icy,Speeding,7,22693.848618143325,23179.778334877024,Australia,1051.2429717440043
85923,2020,October,Tuesday,Night,Rural,Highway,Rainy,106.7287583747707,1,115,<18,Female,0.1018847523395817,0,Good,1,1,Severe,16,1,52.97076603437663,2078.700468778844,Snow-covered,Weather,9,48545.1447291618,51887.98158655817,Asia,752.8271835577085
85948,2024,June,Friday,Evening,Rural,Highway,Clear,133.06576320898637,3,108,61+,Female,0.1350023571628181,0,Moderate,2,2,Severe,12,3,50.684850026130334,3648.6896420245375,Icy,Weather,8,30494.48799213757,6305.658845266966,North America,2904.7479767956543
85953,2012,November,Sunday,Evening,Urban,Street,Foggy,307.7750240716352,2,41,26-40,Male,0.2419786498676676,1,Good,2,0,Minor,17,4,32.91174907416696,9585.14695692164,Icy,Weather,3,19975.5717081092,55843.01173244688,South America,4497.002929292981
85966,2001,September,Thursday,Evening,Urban,Highway,Rainy,240.4849118089565,3,81,<18,Female,0.1667761109610989,1,Moderate,0,0,Severe,15,1,45.39160140685417,3161.7318667597515,Icy,Distracted Driving,6,39602.70152080833,45470.22637926944,South America,1392.3914958773369
85967,2022,September,Sunday,Morning,Urban,Street,Windy,197.25587556137276,2,41,61+,Male,0.2001963014388987,0,Good,2,0,Moderate,14,1,40.84275517828517,1696.7075914456616,Snow-covered,Speeding,3,16884.695488073077,88099.64139494345,Europe,2845.5720668600115
85987,2007,November,Monday,Evening,Rural,Main Road,Snowy,314.79241765687004,1,101,61+,Female,0.1686013223434134,0,Good,2,1,Minor,6,3,58.74297830015256,6947.136282778018,Wet,Drunk Driving,2,27418.57149010694,85927.45148767621,Asia,2446.976254740936
86001,2004,November,Wednesday,Night,Rural,Street,Rainy,217.46888269483836,3,118,18-25,Female,0.0652761389825589,0,Poor,2,1,Severe,9,2,28.255336026254955,7640.400743259892,Wet,Drunk Driving,6,29909.244528502128,79801.2366836891,South America,2280.643504603861
86007,2017,December,Tuesday,Evening,Urban,Main Road,Rainy,494.5176345496639,1,91,61+,Female,0.0335163099223858,0,Moderate,0,2,Moderate,4,0,19.30887088921877,4096.677622450349,Dry,Drunk Driving,5,48983.284921602535,9831.104603070662,Asia,974.6524091487532
86017,2012,October,Friday,Afternoon,Rural,Highway,Windy,414.98387244260937,1,105,<18,Female,0.0462006066695065,1,Good,0,0,Moderate,3,0,27.704631843504117,4928.41409765657,Icy,Weather,6,38108.73997974039,23598.72704706617,North America,1979.76253167247
86040,2006,September,Wednesday,Evening,Rural,Highway,Snowy,143.794756907849,1,38,61+,Male,0.2350106375067626,1,Good,1,1,Moderate,6,2,48.85657916890592,2037.7835502453088,Snow-covered,Mechanical Failure,3,30529.99647303607,72316.89004819999,North America,4289.181303900403
86044,2002,March,Sunday,Afternoon,Rural,Highway,Windy,114.5317821618302,4,115,18-25,Male,0.0595830291522829,1,Moderate,0,2,Minor,9,1,24.189876188026737,9362.004619321557,Icy,Distracted Driving,1,36091.89057205724,31573.78913498657,South America,644.9645806759623
86049,2019,January,Thursday,Evening,Urban,Highway,Foggy,413.0148558848523,2,84,18-25,Female,0.0816722713135179,1,Moderate,1,2,Severe,11,3,20.03615899326969,3321.4844180630143,Dry,Distracted Driving,1,37458.56430064361,22676.976046274616,North America,219.12847078039317
86053,2009,April,Thursday,Morning,Rural,Street,Windy,406.74850778095777,2,34,41-60,Female,0.2431154426962578,0,Good,0,0,Severe,1,2,40.387895898076486,8191.294249192902,Dry,Drunk Driving,8,40191.82919811574,65226.76133705716,South America,572.5654121927582
86064,2009,December,Monday,Evening,Rural,Main Road,Rainy,427.768664883057,1,94,18-25,Female,0.0823722028537123,0,Good,2,1,Severe,10,0,33.44885887085568,2245.648714465187,Dry,Drunk Driving,1,27510.832550671483,21346.322390167203,Europe,3925.717971223055
86070,2012,December,Thursday,Afternoon,Rural,Main Road,Clear,312.6082339572375,2,90,18-25,Female,0.1337921599224585,0,Good,2,1,Moderate,10,2,44.183473888150445,8895.090271135965,Snow-covered,Speeding,0,34372.311195976785,95528.5837619657,North America,3598.6129773119906
86073,2003,June,Thursday,Afternoon,Urban,Main Road,Rainy,170.62104734819013,4,104,26-40,Female,0.0455374787937107,0,Moderate,0,0,Minor,16,3,14.907224327522096,133.82459283813904,Dry,Speeding,9,40921.63606508519,13454.945792155831,Europe,2921.8613154823183
86087,2021,September,Sunday,Evening,Urban,Highway,Foggy,156.23367292259525,3,43,<18,Male,0.0375506596583618,0,Good,2,0,Minor,14,0,55.40576516185135,6448.750433361842,Icy,Distracted Driving,0,39468.52975208749,73933.74165955083,North America,392.6288067058501
86115,2019,August,Friday,Morning,Urban,Street,Rainy,396.3715040439631,1,79,41-60,Male,0.0984043061833729,0,Good,0,0,Severe,5,3,44.35541741190429,5890.24362979426,Snow-covered,Drunk Driving,2,18490.49346544964,51531.0268948085,North America,4558.545086481204
86123,2024,August,Wednesday,Night,Urban,Main Road,Rainy,369.3903408785177,4,114,26-40,Male,0.1437982398024508,1,Moderate,2,2,Minor,14,2,56.439980064239634,8199.213867123217,Dry,Distracted Driving,0,9833.375102588878,54449.36525898083,Australia,3338.2285225988653
86131,2010,October,Tuesday,Afternoon,Urban,Highway,Snowy,412.5657939410428,2,68,26-40,Male,0.2095423313521911,0,Poor,0,0,Moderate,19,4,28.98918003417273,5461.040053411749,Snow-covered,Speeding,0,25306.50789507328,26056.83779124465,Asia,1822.7311829999865
86165,2024,May,Tuesday,Afternoon,Rural,Main Road,Snowy,388.0675561110055,1,39,18-25,Female,0.0514227259002108,0,Good,1,2,Minor,0,1,44.0614379562202,563.6821552459028,Dry,Speeding,0,21756.41431868685,52662.31212146209,North America,1416.000908690129
86185,2022,September,Thursday,Evening,Urban,Main Road,Snowy,153.2364825887859,2,93,18-25,Female,0.0393542738038302,1,Poor,0,1,Moderate,18,1,56.81080689465074,1193.6590319199895,Dry,Drunk Driving,4,3979.575597114952,31776.59016457224,South America,1311.815865896356
86186,2007,February,Wednesday,Night,Rural,Main Road,Windy,392.8195454479924,2,74,26-40,Female,0.1600537324037422,1,Good,0,0,Severe,16,4,59.05038586953404,6414.521572775871,Snow-covered,Speeding,6,39400.76892601284,87929.26537468929,South America,3998.544045895688
86229,2021,June,Thursday,Night,Rural,Main Road,Rainy,399.93234780543344,3,38,41-60,Female,0.0551072713315138,0,Poor,1,1,Moderate,3,0,5.90919664438067,8040.319810670268,Wet,Drunk Driving,6,19554.48700629884,21324.180120477064,Asia,1754.2656889748523
86247,2017,December,Sunday,Morning,Urban,Main Road,Snowy,149.64470917371767,4,47,41-60,Male,0.213227666856786,1,Poor,0,0,Moderate,15,3,19.60239903578362,7156.37250087051,Icy,Mechanical Failure,8,33648.94598522322,75351.4737985552,Australia,89.80843928083816
86248,2002,October,Friday,Evening,Urban,Highway,Snowy,67.43309174840327,2,62,<18,Female,0.2277670621380439,1,Moderate,0,1,Severe,4,4,55.25800722647151,6740.109866426477,Snow-covered,Speeding,6,45222.0489713244,26524.050585600464,North America,1389.2785700994375
86249,2009,May,Tuesday,Night,Rural,Main Road,Snowy,348.9640875247153,1,68,18-25,Female,0.0630733903918598,0,Good,1,2,Minor,6,1,11.53116348445751,2780.490171329669,Dry,Weather,6,17737.961693321653,84032.60212422117,North America,2218.237614495748
86255,2017,July,Wednesday,Evening,Rural,Street,Rainy,415.8160600037034,4,68,26-40,Female,0.1953558121632764,1,Poor,2,0,Moderate,17,0,33.03954977374036,8778.360879161259,Icy,Mechanical Failure,4,1819.2799297273943,3590.735766034374,North America,3724.068156112493
86262,2020,May,Saturday,Morning,Urban,Highway,Rainy,261.18011405579364,3,39,26-40,Male,0.0377446407276335,0,Moderate,0,2,Severe,0,2,59.62913574661636,2775.520982072884,Dry,Mechanical Failure,8,7435.261006753357,34027.177103192735,Australia,2914.579676660352
86274,2017,February,Saturday,Morning,Rural,Street,Snowy,233.38474567119064,4,107,26-40,Female,0.231207046923349,0,Poor,1,1,Minor,17,3,49.01308570973681,9287.870067675663,Icy,Weather,0,38726.77048366784,33210.47591753241,South America,4870.435066843316
86288,2010,May,Friday,Night,Rural,Street,Foggy,108.68466523581858,1,55,41-60,Male,0.0005124558459342,0,Moderate,0,2,Severe,3,0,40.79695071141009,6890.457722932884,Icy,Mechanical Failure,4,47497.41445539159,97831.74975826369,South America,1799.2321056477904
86291,2022,February,Tuesday,Afternoon,Rural,Highway,Snowy,54.3235398333745,4,41,41-60,Female,0.1812191537490124,0,Moderate,0,0,Minor,18,3,12.013427538315575,992.0489119471368,Dry,Weather,0,48345.59369866498,71634.28128452403,Europe,2842.611646678053
86300,2008,January,Sunday,Night,Rural,Main Road,Clear,52.55972536783108,3,64,61+,Male,0.1617913721495709,0,Good,1,0,Moderate,18,2,22.919339482149255,8186.043028340977,Snow-covered,Drunk Driving,4,17308.049055259213,94341.49959210811,Europe,1872.2333200479975
86324,2002,April,Tuesday,Afternoon,Rural,Highway,Rainy,456.60698819052215,1,114,26-40,Male,0.018477470362224,0,Poor,0,1,Severe,0,2,59.58201675980544,2921.9186361126995,Snow-covered,Drunk Driving,3,47996.84398688446,51265.09638065772,Australia,3551.3083684761723
86331,2021,December,Sunday,Night,Urban,Main Road,Foggy,57.44987775148908,4,44,26-40,Male,0.2306642430322496,1,Good,2,0,Moderate,15,0,43.621213349728016,5091.149072189193,Wet,Speeding,1,4900.07496828288,77925.32572045502,North America,1082.7805017773323
86338,2007,October,Friday,Afternoon,Urban,Highway,Clear,364.523887790136,1,62,61+,Male,0.2235544208067464,1,Moderate,1,2,Minor,1,3,50.05920616520843,3162.2865308594983,Snow-covered,Distracted Driving,1,32074.067399686377,40115.4742108063,North America,3905.5783509969992
86342,2011,August,Monday,Morning,Urban,Highway,Windy,62.62182341011879,1,70,18-25,Female,0.1812351593630075,0,Poor,0,0,Moderate,11,1,50.4492207745343,8864.635823106426,Snow-covered,Weather,4,29781.71464780304,47848.83271226359,North America,3054.316568174893
86354,2023,May,Friday,Morning,Urban,Main Road,Windy,330.97254920799713,3,118,41-60,Male,0.2160733025007804,1,Moderate,1,2,Severe,2,2,12.52194779982153,3601.4679634985355,Wet,Drunk Driving,2,43478.620452881405,11192.814559818142,Australia,3246.5280494608533
86359,2005,May,Thursday,Evening,Urban,Highway,Windy,333.93908451904093,3,52,61+,Female,0.0867152051588786,1,Poor,0,1,Moderate,12,3,25.12696609688405,5264.412475772313,Wet,Mechanical Failure,9,42813.49306423116,42720.51394867984,North America,796.3340937666279
86371,2014,September,Thursday,Evening,Rural,Street,Rainy,190.22558841118376,4,64,41-60,Male,0.0892235486231161,0,Good,0,0,Minor,1,1,59.00869615223469,3537.3566203797104,Snow-covered,Distracted Driving,0,6566.461163291946,10127.81156196354,Australia,4574.931460409255
86376,2011,April,Friday,Morning,Rural,Street,Clear,442.5581624878962,4,66,41-60,Female,0.1906810713857338,1,Moderate,1,1,Severe,19,2,20.091423121761693,9532.219258364648,Icy,Distracted Driving,9,49499.86221628457,50927.43709043913,Asia,536.4330214838723
86377,2019,January,Saturday,Afternoon,Urban,Highway,Clear,430.2389212005093,3,61,<18,Male,0.0917925088301631,1,Poor,1,2,Severe,3,1,31.13083526582341,2041.0966644705,Wet,Mechanical Failure,7,19517.365632780995,69388.58301590908,Australia,2429.6437302454437
86399,2009,September,Monday,Afternoon,Rural,Main Road,Rainy,211.3005794592919,4,103,26-40,Male,0.0721954329923475,1,Poor,0,1,Minor,3,1,31.569730649006196,8340.316831957349,Icy,Speeding,8,37421.55991021533,58241.749872622175,South America,4369.884262480881
86413,2017,January,Saturday,Evening,Urban,Main Road,Windy,388.4325097765839,1,85,41-60,Female,0.1973372962845947,1,Good,0,2,Minor,6,4,37.21560628206407,5080.032710975047,Snow-covered,Weather,2,1161.0185143432664,34492.57065038506,Asia,315.040889754374
86417,2020,June,Thursday,Morning,Rural,Main Road,Foggy,426.5562753110965,4,30,61+,Male,0.0412276636299487,1,Good,1,0,Minor,19,4,6.001295423652536,7759.987063551105,Wet,Distracted Driving,4,6682.189001661575,25448.59370828704,Europe,4479.716761968748
86420,2006,December,Sunday,Morning,Rural,Highway,Snowy,480.5147915631081,3,86,61+,Female,0.0716993753249622,0,Good,2,1,Minor,0,1,26.197610125470536,6180.561153780828,Icy,Drunk Driving,3,26182.41068145055,97731.02742793634,South America,4200.017274320234
86430,2023,July,Monday,Night,Rural,Main Road,Clear,147.26805802912668,1,100,61+,Female,0.2206128105677393,0,Moderate,2,1,Moderate,14,2,32.56238545299558,4464.879053525141,Wet,Drunk Driving,9,39014.98895648576,14746.249276651655,South America,442.7465510447207
86433,2022,November,Saturday,Evening,Urban,Main Road,Snowy,362.8791382186036,1,119,26-40,Male,0.0961468830460508,0,Good,1,0,Minor,3,1,43.83341819067379,604.2233640514332,Dry,Speeding,9,1568.2614196524016,55162.98913367791,South America,2141.227454381337
86446,2024,August,Saturday,Evening,Rural,Street,Rainy,130.99040741999409,1,37,<18,Male,0.1421573469820058,0,Moderate,1,1,Moderate,11,1,55.08152382022279,3895.84286200494,Wet,Weather,0,16511.225878812107,49406.45345069091,Europe,3598.7524251819973
86449,2007,September,Friday,Evening,Rural,Main Road,Snowy,432.530644309116,4,73,18-25,Female,0.2215202172614693,1,Good,0,1,Severe,6,1,42.77153684063593,1884.552646705101,Snow-covered,Weather,0,15850.302552838146,86671.89946489617,Australia,4466.407381816995
86454,2011,June,Thursday,Evening,Urban,Highway,Foggy,389.5071546861677,1,109,<18,Male,0.2133987060364237,0,Moderate,2,0,Minor,10,4,49.58670278896562,453.50524086027366,Wet,Weather,0,2392.115116436834,80621.12684090862,North America,163.7766671279958
86467,2001,October,Friday,Evening,Rural,Main Road,Windy,121.67301405702456,1,32,<18,Male,0.1385425219055684,0,Moderate,1,0,Minor,17,3,15.25369851634514,3051.397364673065,Icy,Mechanical Failure,3,30231.726697151906,61888.70550493759,North America,1867.18799775166
86474,2000,May,Monday,Evening,Urban,Main Road,Clear,237.30001806811856,3,97,26-40,Male,0.134732265211829,0,Poor,2,2,Minor,9,0,17.125471506316348,4077.361006401629,Dry,Drunk Driving,2,9072.263578137508,54836.92762277169,North America,4878.977588751497
86480,2006,October,Monday,Evening,Rural,Street,Clear,144.21996876229767,3,110,61+,Female,0.1043655027909981,1,Poor,0,2,Minor,3,1,57.912865455523175,4998.785774322707,Icy,Drunk Driving,0,3140.468585418444,93132.9151873666,Europe,2428.318072692809
86482,2003,March,Thursday,Morning,Urban,Highway,Rainy,238.20655696067504,3,76,<18,Female,0.0033975979854013,1,Poor,0,1,Minor,4,4,15.889612198755884,1734.0548080409942,Icy,Mechanical Failure,4,5890.895762476245,44297.62069485536,Australia,3919.924241507196
